SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
J1290||545.62||||
J1302||17.77||||
J1304||150.84||||
J1305||179.14||||
J1306||12.12||||
J1323||181.67||||
J1335||11.9||||
J1380||8.66||||
J1410||372.37||||
J1412||11328.13||||
J1426||160.0||||
J1427||56.4||||
J1428||160.0||||
J1429||160.0||||
J1442||0.99||||
J1445||0.18||||
J1447||0.41||||
J1449||27.74||||
J1451||15.0||||
J1455||69.4||||
J1460||49.06||||
J1554||491.41||||
J1560||490.62||||
J1562||11.95||||
J1571||60.77||||
J1572||52.94||||
J1574||50.0||||
J1575||16.94||||
J1580||2.73||||
J1596||0.5||||
J1597||1.7||||
J1598||2.55||||
J1599||106.5||||
J1600||22.51||||
J1610||191.52||||
J1611||128.88||||
J1627||5.42||||
J1628||136.83||||
J1630||1.26||||
J1631||6.75||||
J1632||74.5||||
J1640||31.35||||
J1642||0.02||||
J1643||4.34||||
J1644||0.27||||
J1650||0.62||||
J1670||578.78||||
J1720||18.46||||
J1729||13.64||||
J1738||3.13||||
J1740||31.71||||
J1748||429.24||||
J1750||17.31||||
J1790||9.31||||
J1811||7.42||||
J1812||1.66||||
J1813||15.68||||
J1814||1.64||||
J1815||0.79||||
J1823||473.51||||
J1826||2010.5||||
J1885||0.7||||
J1930||48.0||||
J1931||37.44||||
J1932||44.02||||
J1940||0.61||||
J1941||2245.1||||
J1943||3.08||||
J1944||3.12||||
J1945||536.09||||
J1950||1576.12||||
J1951||131.71||||
J1952||60.75||||
J1961||22.01||||
J2001||0.03||||
J2010||10.33||||
J2060||0.96||||
J2175||6.9||||
J2182||30.48||||
J2186||2.16||||
J2210||20.87||||
J2249||2.07||||
J2250||0.14||||
J2251||0.26||||
J2265||2.51||||
J2267||41.89||||
J2274||14.43||||
J2277||23.79||||
J2278||9.04||||
J2300||2.82||||
J2310||8.06||||
J2311||6.29||||
J2315||3.97||||
J2325||70.6||||
J2326||1149.17||||
J2353||210.56||||
J2354||1.12||||
J2356||17.8||||
J2357||36.81||||
J2358||2.92||||
J2359||0.96||||
J2360||9.12||||
J2371||0.01||||
J2401||0.04||||
J2402||0.31||||
J2404||0.09||||
J2405||0.1||||
J2426||14.28||||
J2427||12.19||||
J2503||785.5||||
J2504||367.96||||
J2506||109.75||||
J2510||43.38||||
J2515||62.41||||
J2540||0.83||||
J2547||1.58||||
J2550||3.1||||
J2560||32.8||||
J2561||1.33||||
J2562||123.58||||
J2590||2.91||||
J2598||1.88||||
J2599||0.28||||
J2675||0.71||||
J2679||7.89||||
J2680||9.72||||
J2760||444.32||||
J2765||1.04||||
J2782||106.84||||
J2785||61.15||||
J2788||21.88||||
J2790||79.98||||
J2791||4.8||||
J2793||25.69||||
J2794||12.18||||
J2796||96.38||||
J2797||0.89||||
J2798||11.63||||
J2799||24.41||||
J2800||6.17||||
J2801||12.29||||
J2820||59.46||||
J2840||510.5||||
J2850||32.81||||
J2919||0.27||||
J3010||0.99||||
J3031||3.14||||
J3055||67.72||||
J3070||108.39||||
J3111||10.69||||
J3145||1.93||||
J3230||27.94||||
J3240||2022.37||||
J3244||2.5||||
J3245||140.23||||
J3260||2.55||||
J3262||6.04||||
J3299||48.58||||
J3301||1.08||||
J3303||3.61||||
J3315||416.69||||
J3316||3310.13||||
J3357||152.57||||
J3360||6.54||||
J3398||2833.33||||
J3410||13.87||||
J3420||1.42||||
J3424||4.85||||
J3425||0.01||||
J3430||2.8||||
J3475||0.64||||
J3486||10.22||||
J7165||3.15||||
J7168||2.98||||
J7169||125.0||||
J7170||50.84||||
J7316||1046.93||||
J7328||0.49||||
J9015||5551.47||||
J9019||427.27||||
J9020||64.56||||
J9021||51.2||||
J9025||0.41||||
J9037||45.28||||
J9040||23.12||||
J9041||2.07||||
J9046||45.8||||
J9048||45.8||||
J9049||1.72||||
J9051||3.43||||
J9072||3.65||||
J9074||2.8||||
J9100||0.92||||
J9118||72.88||||
J9144||48.8||||
J9155||4.35||||
J9175||9.7||||
J9201||3.65||||
J9203||226.28||||
J9204||234.17||||
J9214||32.57||||
J9217||185.66||||
J9229||2580.15||||
J9230||321.72||||
J9247||503.5||||
J9260||2.57||||
J9263||0.07||||
J9266||25781.46||||
J9267||0.11||||
J9274||208.93||||
J9285||52.07||||
J9295||5.74||||
J9299||31.09||||
J9302||60.34||||
J9311||37.24||||
J9316||65.32||||
J9318||31.99||||
J9320||349.23||||
J9321||53.78||||
J9322||9.61||||
J9328||10.4||||
J9331||109.29||||
J9333||22.85||||
J9334||33.17||||
J9356||65.93||||
J9376||86.54||||
J9380||30.76||||
J9393||20.0||||
J9394||5.29||||
J9395||8.17||||
P9023||0.85||||
P9048||52.9||||
Q2049||502.0||||
Q4081||0.83||||
Q5101||0.42||||
Q5105||0.75||||
Q5106||7.51||||
Q5108||164.04||||
Q5110||0.29||||
Q5111||135.49||||
Q5120||327.13||||
Q5122||65.51||||
Q5123||41.42||||
Q5125||0.53||||
Q5127||344.1||||
Q5130||201.32||||
Q5131||2720.5||||
Q9956||30.44||||
Q9957||45.78||||
Q9968||14.18||||
Q9991||1874.9||||
Q9992||1874.9||||
S0017||7.27||||
S0032||21.93||||
S0039||12.02||||
S0074||12.11||||
S0078||99.6||||
S0080||112.36||||
S0132||164.07||||
S0145||1113.42||||
S0148||150.43||||
S5550||0.72||||
S5551||0.84||||
S5552||0.37||||
S5553||0.81||||
S5566||47.12||||
S5571||62.02||||
