SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
J9052||0.05||||
J9055||73.49||||
J9056||32.74||||
J9058||24.13||||
J9059||24.13||||
J9060||3.27||||
J9061||19.99||||
J9063||65.68||||
J9065||16.6||||
J9071||1.76||||
J9073||0.98||||
J9075||0.92||||
J9119||27.58||||
J9120||547.8||||
J9130||3.69||||
J9145||61.13||||
J9150||31.5||||
J9153||232.8||||
J9171||0.87||||
J9173||80.52||||
J9176||7.4||||
J9177||36.2||||
J9178||1.33||||
J9179||137.67||||
J9181||1.05||||
J9185||190.9||||
J9190||2.95||||
J9196||4.24||||
J9198||38.0||||
J9200||3728.55||||
J9205||63.44||||
J9206||3.51||||
J9207||127.5||||
J9208||26.45||||
J9209||1.76||||
J9210||364.87||||
J9223||199.52||||
J9227||76.42||||
J9228||172.71||||
J9245||167.76||||
J9246||16.89||||
J9259||15.14||||
J9261||101.93||||
J9264||13.71||||
J9269||326.65||||
J9271||57.31||||
J9272||232.55||||
J9273||174.8||||
J9280||67.03||||
J9286||2707.25||||
J9293||42.67||||
J9294||3.62||||
J9296||9.69||||
J9297||1.42||||
J9298||187.0||||
J9301||70.22||||
J9303||151.24||||
J9304||63.08||||
J9305||3.97||||
J9306||15.42||||
J9307||299.28||||
J9308||69.65||||
J9309||124.03||||
J9312||78.87||||
J9313||22.07||||
J9314||9.96||||
J9317||34.1||||
J9319||30.55||||
J9323||10.34||||
J9325||66.8||||
J9330||28.86||||
J9332||32.07||||
J9340||228.36||||
J9345||29.5||||
J9347||135.75||||
J9348||610.03||||
J9349||13.58||||
J9350||629.15||||
J9351||1.17||||
J9352||338.39||||
J9353||47.04||||
J9354||38.44||||
J9355||80.05||||
J9358||27.27||||
J9359||200.49||||
J9360||5.02||||
J9370||7.91||||
J9381||36.38||||
J9390||8.5||||
J9400||6.68||||
Q0138||0.39||||
Q0139||0.39||||
Q2041||91876.29||||
Q2042||86373.45||||
Q2043||55453.57||||
Q2050||114.94||||
Q2053||89888.0||||
Q2054||94812.12||||
Q2055||96938.06||||
Q2056||84582.59||||
Q5103||11.09||||
Q5104||30.58||||
Q5107||26.75||||
Q5112||34.06||||
Q5113||55.8||||
Q5114||62.62||||
Q5115||30.98||||
Q5116||12.77||||
Q5117||17.68||||
Q5118||20.76||||
Q5119||20.28||||
Q5121||24.37||||
Q5124||175.06||||
Q5126||58.81||||
Q5128||256.17||||
Q5129||69.27||||
