SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
C9047||720.45||||
C9101||1.13||||
C9144||0.48||||
C9145||1.81||||
C9152||5.67||||
C9153||9.0||||
C9155||50.75||||
C9157||142.3||||
C9158||24.64||||
C9254||0.41||||
C9290||1.4||||
C9293||366.48||||
C9460||17.84||||
C9462||0.47||||
C9482||19.99||||
C9488||44.57||||
C9507||750.5||||
J0121||3.68||||
J0122||1.13||||
J0129||43.27||||
J0131||0.09||||
J0132||0.78||||
J0133||0.05||||
J0134||0.07||||
J0136||0.05||||
J0137||0.08||||
J0153||0.54||||
J0171||0.73||||
J0172||5.98||||
J0174||1.27||||
J0178||875.67||||
J0179||319.95||||
J0180||215.38||||
J0185||1.73||||
J0202||2283.73||||
J0206||5.81||||
J0207||1071.41||||
J0208||91.34||||
J0210||40.0||||
J0216||2.57||||
J0218||377.51||||
J0219||75.04||||
J0220||206.64||||
J0221||194.92||||
J0222||100.47||||
J0223||112.49||||
J0224||319.0||||
J0225||4940.95||||
J0248||6.06||||
J0256||4.88||||
J0257||5.31||||
J0278||0.94||||
J0283||4.72||||
J0285||41.67||||
J0287||11.13||||
J0288||21.03||||
J0289||27.87||||
J0290||0.78||||
J0291||3.36||||
J0300||183.26||||
J0330||1.46||||
J0348||0.48||||
J0349||9.75||||
J0360||5.71||||
J0400||0.76||||
J0401||6.72||||
J0456||2.78||||
J0457||3.05||||
J0461||0.09||||
J0470||56.42||||
J0475||182.49||||
J0476||44.97||||
J0480||4389.08||||
J0485||3.78||||
J0490||50.93||||
J0491||16.66||||
J0500||25.44||||
J0515||16.21||||
J0517||170.93||||
J0558||15.67||||
J0561||20.17||||
J0565||39.85||||
J0567||103.69||||
J0584||426.07||||
J0585||6.39||||
J0586||8.25||||
J0587||12.72||||
J0588||5.2||||
J0593||82.8||||
J0595||5.05||||
J0596||33.02||||
J0597||64.45||||
J0598||60.73||||
J0599||10.58||||
J0606||3.75||||
J0612||0.06||||
J0613||0.08||||
J0630||1366.44||||
J0636||0.8||||
J0638||121.51||||
J0640||4.7||||
J0641||0.34||||
J0642||1.48||||
J0665||0.02||||
J0670||3.08||||
J0689||1.22||||
J0690||0.87||||
J0691||0.72||||
J0694||5.0||||
J0696||0.57||||
J0698||5.03||||
J0699||2.16||||
J0701||5.72||||
J0702||6.96||||
J0703||5.1||||
J0712||3.89||||
J0714||92.48||||
J0716||5246.1||||
J0717||5.07||||
J0720||50.26||||
J0725||23.08||||
J0735||21.04||||
J0736||1.61||||
J0737||5.29||||
J0739||6.26||||
J0740||577.03||||
J0741||21.84||||
J0742||2.49||||
J0775||65.15||||
J0780||3.01||||
J0791||126.61||||
J0795||9.13||||
J0801||4270.3||||
J0802||3389.1||||
J0834||27.88||||
J0840||2056.35||||
J0841||1019.46||||
J0850||1814.2||||
J0874||0.09||||
J0875||14.7||||
J0877||0.07||||
J0878||0.08||||
J0879||0.23||||
J0881||2.94||||
J0882||2.94||||
J0883||2.87||||
J0884||2.87||||
J0885||6.88||||
J0887||1.65||||
J0888||1.65||||
J0891||0.46||||
J0892||0.46||||
J0893||2.24||||
J0894||2.0||||
J0895||8.59||||
J0896||39.18||||
J0897||24.19||||
J0898||1.64||||
J0899||1.64||||
J1000||30.68||||
J1020||7.17||||
J1030||7.61||||
J1040||11.91||||
J1050||0.57||||
J1071||0.03||||
J1095||1.15||||
J1100||0.12||||
J1110||50.59||||
J1120||29.7||||
J1130||0.21||||
J1160||10.81||||
J1162||4593.57||||
J1165||0.63||||
J1170||4.35||||
J1200||1.06||||
J1201||15.07||||
J1205||61.57||||
J1230||17.14||||
J1250||8.83||||
J1260||6.17||||
J1265||0.7||||
J1267||0.76||||
J1270||0.44||||
J1290||530.72||||
J1300||225.79||||
J1301||21.4||||
J1302||17.75||||
J1303||221.88||||
J1305||175.78||||
J1306||12.06||||
J1322||280.13||||
J1335||13.32||||
J1364||87.33||||
J1380||10.78||||
J1410||371.89||||
J1426||160.0||||
J1427||56.4||||
J1428||160.0||||
J1429||160.0||||
J1437||20.61||||
J1439||1.13||||
J1442||0.99||||
J1445||0.18||||
J1447||0.43||||
J1448||5.1||||
J1449||31.77||||
J1451||14.06||||
J1453||0.14||||
J1454||372.0||||
J1455||78.8||||
J1456||0.1||||
J1458||461.92||||
J1459||47.99||||
J1460||48.47||||
J1551||14.39||||
J1554||491.41||||
J1555||16.28||||
J1556||72.96||||
J1557||59.48||||
J1558||14.0||||
J1559||12.8||||
J1560||484.65||||
J1561||50.64||||
J1562||11.95||||
J1566||77.77||||
J1568||44.12||||
J1569||46.03||||
J1571||66.26||||
J1572||56.12||||
J1573||95.33||||
J1574||50.0||||
J1575||16.66||||
J1576||65.74||||
J1580||2.99||||
J1599||102.41||||
J1600||22.51||||
J1602||13.29||||
J1610||195.18||||
J1611||101.41||||
J1626||0.39||||
J1627||5.88||||
J1628||130.32||||
J1630||1.38||||
J1631||8.33||||
J1632||74.5||||
J1640||31.08||||
J1642||0.02||||
J1643||6.09||||
J1644||0.26||||
J1650||0.68||||
J1670||540.99||||
J1720||17.51||||
J1729||13.64||||
J1738||3.32||||
J1740||29.31||||
J1741||2.79||||
J1743||542.92||||
J1745||32.91||||
J1746||74.29||||
J1747||60.22||||
J1750||17.18||||
J1756||0.21||||
J1786||44.25||||
J1790||8.95||||
J1800||9.04||||
J1805||0.25||||
J1806||0.49||||
J1811||7.2||||
J1812||1.63||||
J1813||15.73||||
J1814||1.62||||
J1815||1.07||||
J1823||472.3||||
J1826||1933.18||||
J1836||0.02||||
J1840||5.25||||
J1885||0.55||||
J1920||0.24||||
J1921||1.24||||
J1930||54.18||||
J1931||37.04||||
J1932||51.38||||
J1940||0.5||||
J1941||2055.0||||
J1943||3.06||||
J1944||3.07||||
J1945||536.09||||
J1950||1543.52||||
J1951||138.81||||
J1952||78.31||||
J1953||0.07||||
J1961||21.04||||
J2001||0.03||||
J2010||9.99||||
J2020||3.47||||
J2021||9.48||||
J2060||0.85||||
J2150||4.93||||
J2175||7.31||||
J2182||29.75||||
J2184||2.1||||
J2186||2.16||||
J2210||20.89||||
J2247||0.29||||
J2248||0.83||||
J2249||2.07||||
J2250||0.14||||
J2251||0.29||||
J2265||2.39||||
J2270||4.6||||
J2272||6.93||||
J2274||15.7||||
J2278||9.08||||
J2281||4.5||||
J2300||2.72||||
J2305||1.3||||
J2310||9.45||||
J2311||8.51||||
J2315||3.94||||
J2323||24.86||||
J2325||70.6||||
J2326||1110.31||||
J2327||15.52||||
J2329||65.56||||
J2350||61.42||||
J2353||208.12||||
J2354||1.31||||
J2356||18.73||||
J2357||39.38||||
J2358||2.92||||
J2359||1.84||||
J2360||16.54||||
J2372||0.19||||
J2401||0.04||||
J2402||0.31||||
J2405||0.11||||
J2406||41.73||||
J2407||26.89||||
J2425||25.01||||
J2426||14.22||||
J2427||12.11||||
J2430||10.32||||
J2469||1.0||||
J2501||0.5||||
J2503||785.5||||
J2504||367.96||||
J2506||85.71||||
J2507||3268.45||||
J2510||43.38||||
J2515||55.16||||
J2540||1.07||||
J2547||1.58||||
J2550||3.15||||
J2560||39.38||||
J2561||1.33||||
J2562||429.36||||
J2590||2.97||||
J2598||2.92||||
J2599||2.1||||
J2675||0.97||||
J2680||10.95||||
J2690||307.99||||
J2700||1.17||||
J2704||0.1||||
J2710||1.11||||
J2720||0.95||||
J2724||15.11||||
J2760||458.18||||
J2765||1.24||||
J2777||37.09||||
J2778||236.58||||
J2780||6.12||||
J2781||146.0||||
J2785||61.15||||
J2786||10.2||||
J2788||26.92||||
J2790||81.83||||
J2791||4.9||||
J2792||33.71||||
J2793||24.35||||
J2794||12.02||||
J2796||95.47||||
J2797||0.89||||
J2798||11.67||||
J2800||6.65||||
J2805||133.54||||
J2820||58.31||||
J2840||510.5||||
J2850||32.81||||
J2860||139.22||||
J2916||2.12||||
J2920||4.24||||
J2930||5.73||||
J2997||89.15||||
J2998||30.1||||
J3010||0.84||||
J3031||3.0||||
J3032||17.44||||
J3060||44.56||||
J3070||108.39||||
J3090||1.71||||
J3095||6.83||||
J3105||2.29||||
J3111||10.37||||
J3145||1.9||||
J3230||35.95||||
J3240||2001.49||||
J3241||328.0||||
J3243||0.74||||
J3244||2.5||||
J3245||143.27||||
J3260||2.65||||
J3262||5.91||||
J3285||55.2||||
J3299||48.49||||
J3300||4.27||||
J3301||1.01||||
J3303||3.61||||
J3304||17.11||||
J3315||382.39||||
J3316||3122.76||||
J3357||147.65||||
J3358||12.59||||
J3360||5.25||||
J3370||2.41||||
J3371||6.3||||
J3372||6.58||||
J3380||22.68||||
J3385||367.18||||
J3396||11.42||||
J3397||256.0||||
J3398||2833.33||||
J3410||13.62||||
J3420||1.31||||
J3430||2.87||||
J3475||0.93||||
J3486||9.6||||
J3489||9.09||||
J7030||2.54||||
J7040||1.27||||
J7042||1.18||||
J7050||0.64||||
J7060||1.81||||
J7070||3.62||||
J7120||2.39||||
J7168||2.98||||
J7169||125.0||||
J7170||51.01||||
J7177||1.1||||
J7178||1.38||||
J7316||1046.93||||
J7318||6.06||||
J7320||6.11||||
J7321||73.48||||
J7322||17.02||||
J7323||131.42||||
J7324||117.38||||
J7325||9.62||||
J7327||692.75||||
J7328||0.62||||
J7331||13.25||||
J7332||10.06||||
J7519||1.47||||
J9000||2.5||||
J9015||5551.47||||
J9017||12.97||||
J9019||427.27||||
J9020||64.56||||
J9021||49.53||||
J9022||82.68||||
J9023||90.57||||
J9025||0.4||||
J9027||29.42||||
J9032||47.62||||
J9033||12.28||||
J9034||16.51||||
J9035||73.58||||
J9036||16.72||||
J9037||45.28||||
J9039||144.68||||
J9040||24.53||||
J9041||3.03||||
J9042||221.96||||
J9043||206.03||||
J9045||2.41||||
J9046||48.55||||
J9047||47.04||||
J9048||45.8||||
J9049||3.89||||
J9050||410.96||||
J9051||3.43||||
J9055||72.08||||
J9056||33.33||||
J9057||84.16||||
J9058||32.1||||
J9059||23.96||||
J9060||3.17||||
J9061||19.63||||
J9063||65.8||||
J9065||18.3||||
J9070||17.09||||
J9071||3.87||||
J9100||0.92||||
J9118||72.87||||
J9119||26.92||||
J9120||594.55||||
J9130||4.05||||
J9144||49.12||||
J9145||61.78||||
J9150||45.62||||
J9153||227.23||||
J9155||4.19||||
J9160||1646.18||||
J9171||0.94||||
J9173||79.76||||
J9175||9.7||||
J9176||7.19||||
J9177||33.82||||
J9178||1.34||||
J9179||128.78||||
J9181||0.7||||
J9185||604.75||||
J9190||1.83||||
J9196||3.72||||
J9198||40.28||||
J9200||3551.0||||
J9201||3.71||||
J9203||221.84||||
J9204||226.71||||
J9205||61.96||||
J9206||3.0||||
J9207||122.55||||
J9208||25.38||||
J9209||1.67||||
J9210||393.72||||
J9214||32.57||||
J9217||165.86||||
J9223||197.18||||
J9227||74.35||||
J9228||167.93||||
J9229||2529.55||||
J9230||321.72||||
J9245||154.19||||
J9246||16.44||||
J9247||503.5||||
J9259||15.75||||
J9260||2.71||||
J9261||128.99||||
J9263||0.07||||
J9264||12.06||||
J9266||25762.46||||
J9267||0.12||||
J9269||322.6||||
J9271||54.81||||
J9272||226.93||||
J9273||162.05||||
J9274||203.83||||
J9280||79.02||||
J9285||52.07||||
J9293||29.06||||
J9294||10.0||||
J9295||5.74||||
J9296||9.66||||
J9297||1.73||||
J9298||183.63||||
J9299||30.46||||
J9301||70.55||||
J9302||60.34||||
J9303||149.71||||
J9304||64.48||||
J9305||7.93||||
J9306||15.37||||
J9307||356.51||||
J9308||68.87||||
J9309||121.25||||
J9311||37.46||||
J9312||81.04||||
J9313||23.39||||
J9314||12.3||||
J9316||68.21||||
J9317||33.32||||
J9318||31.99||||
J9319||30.37||||
J9320||370.18||||
J9322||20.23||||
J9323||10.48||||
J9325||66.05||||
J9328||10.41||||
J9330||33.64||||
J9331||107.61||||
J9332||31.81||||
J9340||259.56||||
J9345||28.48||||
J9347||136.56||||
J9348||579.65||||
J9349||13.3||||
J9350||594.06||||
J9351||0.5||||
J9352||337.28||||
J9353||45.88||||
J9354||38.33||||
J9355||81.08||||
J9356||65.58||||
J9358||26.24||||
J9359||196.45||||
J9360||3.95||||
J9370||7.49||||
J9371||3439.34||||
J9380||30.94||||
J9381||36.27||||
J9390||8.27||||
J9393||21.2||||
J9394||1.65||||
J9395||9.47||||
J9400||6.81||||
S0017||7.27||||
S0032||22.5||||
S0039||12.02||||
S0074||12.11||||
S0078||93.37||||
S0080||108.55||||
S0132||200.24||||
S0145||1021.49||||
S0148||150.43||||
S0164||4.65||||
S5550||1.19||||
S5551||1.29||||
S5552||0.95||||
S5553||1.13||||
S5566||90.01||||
S5571||94.56||||
