SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
A9513||278.46||||
A9542||3490.46||||
A9543||61774.82||||
A9590||324.85||||
A9592||929.46||||
A9595||551.96||||
A9596||968.2||||
A9602||498.87||||
A9604||16287.34||||
A9606||157.6||||
A9607||216.75||||
A9800||800.0||||
P9023||5.31||||
P9048||57.36||||
Q0138||4.96||||
Q0139||4.96||||
Q2041||89892.46||||
Q2043||53066.9||||
Q2049||506.46||||
Q2050||92.44||||
Q2053||89888.0||||
Q2054||90897.86||||
Q2055||91451.0||||
Q2056||98584.46||||
Q4081||5.15||||
Q5101||4.64||||
Q5103||22.89||||
Q5104||40.01||||
Q5105||5.21||||
Q5106||11.96||||
Q5107||32.86||||
Q5108||115.61||||
Q5110||4.79||||
Q5111||129.24||||
Q5112||51.39||||
Q5113||34.33||||
Q5114||44.87||||
Q5115||44.25||||
Q5116||27.61||||
Q5117||28.42||||
Q5118||32.65||||
Q5119||31.97||||
Q5120||34.51||||
Q5121||32.79||||
Q5122||106.35||||
Q5123||49.04||||
Q5124||225.29||||
Q5125||5.05||||
Q5126||76.98||||
Q5127||352.38||||
Q5128||283.96||||
Q5129||72.2||||
Q5130||212.79||||
Q9956||34.9||||
Q9957||50.24||||
Q9968||18.64||||
Q9991||1890.83||||
Q9992||1890.83||||
