SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
E2341|NU|537.58||||
E2342|NU|447.98||||
E2343|NU|716.78||||
E2351|NU|691.51||||
E2359|NU|187.04||||
E2360|NU|106.53||||
E2361|NU|128.24||||
E2362|NU|90.44||||
E2363|NU|166.83||||
E2364|NU|106.53||||
E2365|NU|94.85||||
E2366|NU|212.64||||
E2367|NU|263.62||||
E2371|NU|144.21||||
E2374|NU|534.02||||
E2376|NU|1342.27||||
E2377|NU|485.71||||
E2397|NU|414.13||||
E2500|NU|391.06||||
E2502|NU|1195.8||||
E2504|NU|1577.42||||
E2506|NU|2312.96||||
E2508|NU|3576.61||||
E2510|NU|6768.25||||
E2601|NU|50.7||||
E2602|NU|103.14||||
E2603|NU|129.02||||
E2604|NU|169.68||||
E2605|NU|243.36||||
E2606|NU|384.42||||
E2607|NU|250.12||||
E2608|NU|306.64||||
E2611|NU|236.8||||
E2612|NU|369.34||||
E2613|NU|356.61||||
E2614|NU|508.32||||
E2615|NU|408.76||||
E2616|NU|550.23||||
E2619|NU|49.09||||
E2620|NU|469.33||||
E2621|NU|519.21||||
E2622|NU|299.68||||
E2623|NU|381.33||||
E2624|NU|302.14||||
E2625|NU|382.49||||
E2626|NU|667.16||||
E2627|NU|1064.58||||
E2628|NU|801.99||||
E2629|NU|1014.9||||
E2630|NU|709.72||||
E2631|NU|283.9||||
E2632|NU|180.52||||
E2633|NU|152.6||||
K0001|NU|639.24||||
K0002|NU|871.92||||
K0003|NU|943.8||||
K0004|NU|1363.08||||
K0005|NU|1817.84||||
K0006|NU|1279.2||||
K0007|NU|2034.0||||
K0011|NU|5046.0||||
K0020|NU|43.7||||
K0037|NU|42.12||||
K0038|NU|22.82||||
K0039|NU|50.69||||
K0040|NU|63.88||||
K0041|NU|49.46||||
K0053|NU|94.02||||
K0056|NU|93.51||||
K0073|NU|31.6||||
K0105|NU|97.76||||
K0195|NU|246.6||||
K0733|NU|28.9||||
K0800|NU|989.4||||
K0801|NU|1595.13||||
K0802|NU|1805.18||||
K0806|NU|1196.9||||
K0807|NU|1816.18||||
K0808|NU|2810.01||||
K0813|NU|2894.88||||
K0814|NU|3705.36||||
K0815|NU|4219.56||||
K0816|NU|4040.88||||
K0820|NU|3091.92||||
K0821|NU|3969.24||||
K0822|NU|3997.5||||
K0823|NU|4828.44||||
K0824|NU|5811.24||||
K0825|NU|4433.2||||
K0826|NU|7523.16||||
K0827|NU|6397.08||||
K0828|NU|8289.84||||
K0829|NU|7612.44||||
K0830|NU|4696.92||||
K0831|NU|4696.92||||
K0835|NU|4057.4||||
K0836|NU|5049.0||||
K0837|NU|5811.24||||
K0838|NU|4332.2||||
K0839|NU|7523.16||||
K0840|NU|11397.96||||
K0841|NU|5182.32||||
K0842|NU|5182.32||||
K0843|NU|6239.52||||
K0848|NU|5284.4||||
K0849|NU|6096.84||||
K0850|NU|6129.8||||
K0851|NU|5893.7||||
K0852|NU|8499.12||||
K0853|NU|8730.72||||
K0854|NU|11566.32||||
K0855|NU|10926.12||||
K0856|NU|6806.76||||
K0857|NU|6943.2||||
K0858|NU|8445.12||||
K0859|NU|6711.7||||
K0860|NU|12064.92||||
K0861|NU|6817.68||||
K0862|NU|8445.12||||
K0863|NU|12064.92||||
K0864|NU|11964.5||||
A4640|RR|4.38||||
A7045|RR|1.64||||
B9002|RR|87.89||||
E0100|RR|4.75||||
E0105|RR|7.09||||
E0110|RR|12.79||||
E0112|RR|7.94||||
E0114|RR|6.86||||
E0117|RR|15.41||||
E0130|RR|8.61||||
E0135|RR|8.79||||
E0140|RR|21.06||||
E0141|RR|10.91||||
E0143|RR|10.6||||
E0144|RR|23.38||||
E0147|RR|28.41||||
E0148|RR|8.58||||
E0149|RR|9.53||||
E0153|RR|6.27||||
E0154|RR|5.49||||
E0155|RR|2.42||||
E0156|RR|1.82||||
E0157|RR|5.43||||
E0158|RR|2.34||||
E0159|RR|1.34||||
E0163|RR|13.5||||
E0165|RR|13.02||||
E0168|RR|11.94||||
E0170|RR|128.58||||
E0171|RR|23.14||||
E0181|RR|18.63||||
E0184|RR|18.18||||
E0185|RR|27.94||||
E0186|RR|16.24||||
E0187|RR|18.57||||
E0188|RR|2.47||||
E0189|RR|4.5||||
E0193|RR|24.09||||
E0194|RR|55.0||||
E0196|RR|25.99||||
E0197|RR|13.5||||
E0198|RR|18.61||||
E0199|RR|2.55||||
E0210|RR|2.46||||
E0271|RR|14.43||||
E0272|RR|14.38||||
E0277|RR|18.76||||
E0291|RR|35.33||||
E0293|RR|46.53||||
E0295|RR|76.68||||
E0297|RR|93.42||||
E0300|RR|212.6||||
E0303|RR|184.8||||
E0304|RR|512.23||||
E0305|RR|11.66||||
E0310|RR|13.81||||
E0316|RR|155.5||||
E0350|RR|544.28||||
E0371|RR|10.62||||
E0372|RR|13.7||||
E0373|RR|14.76||||
E0424|RR|136.87||||
E0431|RR|24.42||||
E0433|RR|45.01||||
E0434|RR|45.01||||
E0439|RR|136.87||||
