SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
J9324||75.44||||
J9325||65.9||||
J9328||10.4||||
J9330||27.75||||
J9331||109.75||||
J9332||28.11||||
J9333||22.8||||
J9334||33.13||||
J9340||204.56||||
J9345||24.74||||
J9347||130.99||||
J9348||637.69||||
J9349||9.25||||
J9350||631.01||||
J9352||358.36||||
J9353||43.75||||
J9354||35.99||||
J9355||73.48||||
J9356||63.79||||
J9358||23.35||||
J9359||201.92||||
J9370||3.75||||
J9376||86.54||||
J9380||31.98||||
J9381||32.44||||
J9390||3.13||||
J9393||20.0||||
J9394||53.0||||
J9395||7.51||||
J9400||2.04||||
P9023||0.85||||
P9048||52.9||||
Q0224||6579.04||||
Q2041||97886.73||||
Q2042||88194.35||||
Q2043||55010.77||||
Q2049||502.0||||
Q2050||128.62||||
Q2053||92101.62||||
Q2054||86116.55||||
Q2055||87760.14||||
Q2056||87849.45||||
Q4081||0.75||||
Q5101||0.36||||
Q5103||9.16||||
Q5104||22.72||||
Q5105||0.76||||
Q5106||7.62||||
Q5107||22.13||||
Q5108||135.53||||
Q5110||0.27||||
Q5111||143.38||||
Q5112||29.71||||
Q5113||55.98||||
Q5114||49.7||||
Q5115||29.13||||
Q5116||14.71||||
Q5117||19.87||||
Q5118||19.13||||
Q5119||17.98||||
Q5120||327.13||||
Q5121||16.83||||
Q5122||96.55||||
Q5123||34.19||||
Q5124||166.34||||
Q5125||0.47||||
Q5126||52.4||||
Q5127||305.66||||
Q5128||196.55||||
Q5129||52.36||||
Q5130||186.19||||
Q5133||1.09||||
Q5135||4.82||||
Q5140||63.1||||
Q5141||85.94||||
Q5142||29.93||||
Q5143||65.36||||
Q5144||93.44||||
Q9956||30.44||||
Q9957||45.78||||
Q9968||14.18||||
Q9991||1943.06||||
Q9992||1943.06||||
S0017||7.27||||
S0032||12.5||||
S0039||7.63||||
S0074||12.11||||
S0078||99.6||||
S0080||138.99||||
S0132||72.92||||
S0145||1113.42||||
S0148||150.43||||
S5550||0.69||||
S5551||0.79||||
S5552||0.32||||
S5553||0.83||||
S5566||46.03||||
S5571||61.68||||
