SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
A9513||278.46||||
A9542||3490.46||||
A9543||61774.82||||
A9590||324.85||||
A9592||929.46||||
A9595||551.96||||
A9596||968.2||||
A9602||498.87||||
A9604||16287.34||||
A9606||160.66||||
A9607||216.75||||
A9800||800.0||||
P9023||5.31||||
P9048||57.36||||
Q0138||4.82||||
Q0139||4.82||||
Q2041||89892.46||||
Q2042||85183.21||||
Q2043||53431.12||||
Q2049||506.46||||
Q2050||89.94||||
Q2053||89888.0||||
Q2054||94770.7||||
Q2055||96938.06||||
Q2056||84537.11||||
Q4081||5.35||||
Q5101||4.78||||
Q5103||18.75||||
Q5104||35.96||||
Q5105||5.24||||
Q5106||12.28||||
Q5107||30.08||||
Q5108||127.0||||
Q5110||4.75||||
Q5111||126.56||||
Q5112||43.4||||
Q5113||44.77||||
Q5114||48.89||||
Q5115||40.35||||
Q5116||20.83||||
Q5117||17.91||||
Q5118||25.97||||
Q5119||24.91||||
Q5120||331.59||||
Q5121||30.02||||
Q5122||66.84||||
Q5123||45.88||||
Q5124||191.97||||
Q5125||5.0||||
Q5126||65.04||||
Q5127||333.1||||
Q5128||266.54||||
Q5129||76.87||||
Q5130||206.43||||
Q5131||2724.96||||
Q5132||1032.04||||
Q9956||34.9||||
Q9957||50.24||||
Q9968||18.64||||
Q9991||1891.57||||
Q9992||1891.57||||
