SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
C9047||690.18||||
C9101||1.13||||
C9144||0.48||||
C9145||1.81||||
C9146||62.2||||
C9147||130.0||||
C9148||29.5||||
C9149||34.63||||
C9254||0.44||||
C9290||1.41||||
C9293||366.48||||
C9460||16.67||||
C9462||0.47||||
C9482||18.23||||
C9488||44.57||||
C9507||750.5||||
J0121||3.47||||
J0122||1.07||||
J0129||44.22||||
J0131||0.23||||
J0132||0.55||||
J0133||0.02||||
J0134||0.21||||
J0136||0.16||||
J0153||0.47||||
J0171||0.75||||
J0172||5.98||||
J0178||912.89||||
J0179||311.96||||
J0180||205.92||||
J0185||1.72||||
J0202||2194.49||||
J0207||1071.41||||
J0208||91.34||||
J0210||40.0||||
J0218||357.1||||
J0219||72.68||||
J0220||206.64||||
J0221||186.41||||
J0222||98.97||||
J0223||107.96||||
J0224||299.74||||
J0225||4635.0||||
J0248||5.51||||
J0256||4.61||||
J0257||5.15||||
J0278||0.8||||
J0283||5.39||||
J0285||46.32||||
J0287||10.2||||
J0288||21.03||||
J0289||26.36||||
J0290||0.75||||
J0291||3.13||||
J0300||183.26||||
J0330||1.67||||
J0348||0.55||||
J0360||4.42||||
J0400||0.76||||
J0401||6.31||||
J0456||2.53||||
J0461||0.08||||
J0470||56.42||||
J0475||182.02||||
J0476||57.22||||
J0480||4087.67||||
J0485||3.78||||
J0490||49.44||||
J0491||16.18||||
J0500||27.22||||
J0515||18.03||||
J0517||168.86||||
J0558||12.86||||
J0561||16.48||||
J0565||39.87||||
J0567||96.91||||
J0584||401.5||||
J0585||6.21||||
J0586||8.52||||
J0587||12.17||||
J0588||5.06||||
J0593||80.39||||
J0595||2.97||||
J0596||31.6||||
J0597||60.77||||
J0598||60.67||||
J0599||10.27||||
J0606||3.54||||
J0612||0.2||||
J0613||0.17||||
J0630||2231.39||||
J0636||0.68||||
J0638||118.61||||
J0640||4.37||||
J0641||0.09||||
J0642||1.46||||
J0670||3.14||||
J0689||2.47||||
J0690||0.76||||
J0691||0.72||||
J0694||4.63||||
J0696||0.51||||
J0698||5.03||||
J0699||1.99||||
J0701||12.07||||
J0702||6.55||||
J0703||7.29||||
J0712||3.73||||
J0714||91.79||||
J0716||4996.29||||
J0717||5.58||||
J0720||35.09||||
J0725||24.53||||
J0735||26.3||||
J0739||6.17||||
J0740||583.01||||
J0741||21.05||||
J0742||2.38||||
J0775||58.87||||
J0780||4.0||||
J0791||125.06||||
J0795||9.13||||
J0834||26.95||||
J0840||2605.39||||
J0841||1072.21||||
J0850||1654.66||||
J0875||14.91||||
J0877||0.15||||
J0878||0.05||||
J0879||0.23||||
J0881||3.32||||
J0882||3.32||||
J0883||3.05||||
J0884||3.05||||
J0885||8.22||||
J0887||1.62||||
J0888||1.62||||
J0891||3.96||||
J0892||3.96||||
J0893||5.0||||
J0894||1.59||||
J0895||10.42||||
J0896||37.94||||
J0897||22.26||||
J0898||3.9||||
J0899||3.9||||
J1000||26.09||||
J1020||4.61||||
J1030||6.93||||
J1040||10.44||||
J1050||0.57||||
J1071||0.03||||
J1095||1.15||||
J1100||0.13||||
J1110||58.24||||
J1120||21.57||||
J1130||0.21||||
J1160||10.3||||
J1162||4293.36||||
J1165||0.44||||
J1170||3.29||||
J1200||1.51||||
J1201||15.09||||
J1205||30.55||||
J1230||16.79||||
J1250||6.35||||
J1260||6.17||||
J1265||0.49||||
J1267||0.76||||
J1270||0.32||||
J1290||513.74||||
J1300||228.02||||
J1301||20.99||||
J1302||16.36||||
J1303||224.09||||
J1305||162.5||||
J1306||11.44||||
J1322||262.31||||
J1335||17.24||||
J1364||73.65||||
J1380||9.8||||
J1410||353.67||||
J1426||160.0||||
J1427||56.4||||
J1428||160.0||||
J1429||160.0||||
J1437||23.03||||
J1439||1.11||||
J1442||1.0||||
J1445||0.18||||
J1447||0.42||||
J1448||4.94||||
J1449||34.09||||
J1451||17.32||||
J1453||0.18||||
J1454||466.07||||
J1455||78.8||||
J1456||1.93||||
J1458||432.43||||
J1459||46.93||||
J1460||46.16||||
J1551||12.03||||
J1554||481.77||||
J1555||14.97||||
J1556||70.49||||
J1557||48.34||||
J1558||13.57||||
J1559||12.35||||
J1560||461.64||||
J1561||43.39||||
J1562||11.95||||
J1566||73.18||||
J1568||42.02||||
J1569||45.0||||
J1571||75.14||||
J1572||40.52||||
J1573||88.51||||
J1574||50.0||||
J1575||15.89||||
J1580||2.37||||
J1599||97.95||||
J1600||22.51||||
J1602||14.69||||
J1610||171.6||||
J1611||188.96||||
J1626||0.31||||
J1627||6.45||||
J1628||125.83||||
J1630||0.73||||
J1631||8.75||||
J1632||74.5||||
J1640||28.92||||
J1642||0.02||||
J1643||0.37||||
J1644||0.24||||
J1650||0.76||||
J1670||516.49||||
J1720||17.57||||
J1726||29.2||||
J1729||13.64||||
J1738||3.13||||
J1740||33.79||||
J1741||2.41||||
J1743||542.82||||
J1745||35.71||||
J1746||69.76||||
J1747||56.81||||
J1750||16.37||||
J1756||0.2||||
J1786||44.15||||
J1790||8.49||||
J1800||9.29||||
J1815||1.14||||
J1823||462.87||||
J1826||1805.18||||
J1840||5.25||||
J1885||0.65||||
J1930||65.97||||
J1931||35.88||||
J1932||74.11||||
J1940||0.6||||
J1943||2.94||||
J1944||2.92||||
J1945||536.09||||
J1950||1495.37||||
J1951||133.46||||
J1952||92.86||||
J1953||0.09||||
J2001||0.02||||
J2010||9.59||||
J2020||4.86||||
J2021||21.15||||
J2060||0.74||||
J2150||2.6||||
J2175||6.11||||
J2182||29.11||||
J2184||3.01||||
J2186||1.85||||
J2210||20.2||||
J2247||1.5||||
J2248||0.48||||
J2250||0.17||||
J2251||0.37||||
J2265||1.95||||
J2270||5.13||||
J2272||7.88||||
J2274||11.53||||
J2278||9.08||||
J2281||11.5||||
J2300||2.78||||
J2310||9.59||||
J2311||12.5||||
J2315||3.54||||
J2323||24.17||||
J2325||70.6||||
J2326||1062.5||||
J2327||15.23||||
J2350||60.49||||
J2353||207.51||||
J2354||0.82||||
J2356||17.3||||
J2357||38.12||||
J2358||2.91||||
J2360||4.12||||
J2370||3.5||||
J2401||0.05||||
J2402||0.3||||
J2405||0.09||||
J2406||42.27||||
J2407||25.59||||
J2425||25.13||||
J2426||13.13||||
J2430||10.58||||
J2469||0.91||||
J2501||0.7||||
J2503||785.5||||
J2504||367.96||||
J2506||155.83||||
J2507||3110.56||||
J2510||35.23||||
J2515||26.17||||
J2540||0.69||||
J2547||1.58||||
J2550||2.78||||
J2560||40.3||||
J2562||402.54||||
J2590||2.71||||
J2675||1.09||||
J2680||9.84||||
J2690||113.93||||
J2700||1.04||||
J2704||0.12||||
J2710||1.0||||
J2720||1.81||||
J2724||15.06||||
J2760||392.68||||
J2765||1.05||||
J2777||36.5||||
J2778||275.14||||
J2780||6.12||||
J2785||61.48||||
J2786||9.95||||
J2788||24.2||||
J2790||79.47||||
J2791||4.81||||
J2792||31.91||||
J2793||23.52||||
J2794||11.47||||
J2796||87.74||||
J2797||0.89||||
J2798||10.92||||
J2800||6.51||||
J2805||119.27||||
J2820||55.32||||
J2840||510.5||||
J2850||32.81||||
J2860||128.49||||
J2916||1.86||||
J2920||4.19||||
J2930||5.52||||
J2997||85.82||||
J2998||30.0||||
J3010||0.84||||
J3031||2.85||||
J3032||16.42||||
J3060||41.69||||
J3070||108.39||||
J3090||1.74||||
J3095||7.0||||
J3105||3.2||||
J3111||9.7||||
J3145||1.65||||
J3230||31.28||||
J3240||1906.93||||
J3241||321.37||||
J3243||1.0||||
J3244||2.5||||
J3245||138.64||||
J3260||2.24||||
J3262||5.8||||
J3285||55.71||||
J3299||45.83||||
J3300||3.9||||
J3301||1.29||||
J3303||3.61||||
J3304||16.99||||
J3315||363.57||||
J3316||3031.81||||
J3357||174.69||||
J3358||12.29||||
J3360||5.16||||
J3370||2.96||||
J3371||8.53||||
J3372||8.03||||
J3380||22.76||||
J3385||359.73||||
J3396||11.38||||
J3397||241.4||||
J3398||2833.33||||
J3410||10.78||||
J3420||1.57||||
J3430||3.22||||
J3475||0.75||||
J3486||11.58||||
J3489||8.34||||
J7030||2.71||||
J7040||1.36||||
J7042||0.89||||
J7050||0.68||||
J7060||1.87||||
J7070||3.73||||
J7120||2.49||||
J7168||2.72||||
J7169||125.0||||
J7170||49.9||||
J7177||1.09||||
J7178||1.34||||
J7316||1046.93||||
J7318||10.36||||
J7320||6.75||||
J7321||76.09||||
J7322||15.71||||
J7323||131.03||||
