SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
93662||270.56||||
93702||105.13||||
93724||274.98||||
93745||74.23||||
93750||44.29||||
93784||48.4||||
93786||27.39||||
93788||4.81||||
93790||16.15||||
93793||10.53||||
93797||14.46||||
93798||22.25||||
93880||156.64||||
93882||76.24||||
93886||195.88||||
93888||130.16||||
93892||224.88||||
93893||220.41||||
93922||52.1||||
93923||97.36||||
93924||106.42||||
93925||96.87||||
93926||84.89||||
93930||93.01||||
93931||82.86||||
93970||168.24||||
93971||84.56||||
93975||187.84||||
93976||154.72||||
93978||164.15||||
93979||79.33||||
93980||165.62||||
93981||124.3||||
93985||247.34||||
93986||142.98||||
93990||71.75||||
94002||44.8||||
94003||35.3||||
94010||24.6||||
94014||37.91||||
94015||14.43||||
94016||23.48||||
94060||45.03||||
94150||5.57||||
94200||16.4||||
94375||23.22||||
94450||24.2||||
94617||86.45||||
94618||30.12||||
94619||66.53||||
94621||99.61||||
94625||59.31||||
94626||67.14||||
94640||11.7||||
94642||85.9||||
94644||17.0||||
94645||12.4||||
94660||40.8||||
94662||28.0||||
94664||8.6||||
94667||19.9||||
94668||11.7||||
94669||25.96||||
94680||41.0||||
94681||82.0||||
94690||14.86||||
94726||48.09||||
94727||37.62||||
94728||37.62||||
94729||48.2||||
94760||5.59||||
94772||43.8||||
95004||1.9||||
95012||18.75||||
95017||7.75||||
95018||19.39||||
95024||2.8||||
95027||2.8||||
95028||4.2||||
95044||3.7||||
95052||4.6||||
95056||3.2||||
95060||6.5||||
95065||4.1||||
95070||41.2||||
95076||102.04||||
95079||70.57||||
95115||4.9||||
95117||9.45||||
95144||9.2||||
95170||8.59||||
95180||61.0||||
95199||5.1||||
95250||138.19||||
95251||29.0||||
95700||243.52||||
95705||221.87||||
95706||329.93||||
95707||639.95||||
95708||265.07||||
95709||588.82||||
95710||1023.18||||
95711||221.87||||
95712||373.12||||
95713||729.59||||
95714||265.07||||
95715||653.24||||
95716||1169.77||||
95717||89.87||||
95718||118.42||||
95719||139.05||||
95720||183.3||||
95721||184.97||||
95722||224.28||||
95723||229.16||||
95724||286.49||||
95725||261.7||||
95726||362.05||||
95782||946.52||||
95783||1009.82||||
95800||137.76||||
95801||84.02||||
95805||195.72||||
95806||82.72||||
95807||211.29||||
95808||233.85||||
95810||348.07||||
95811||357.72||||
95812||81.82||||
95813||111.34||||
95816||75.58||||
95819||65.01||||
95822||65.01||||
95824||40.82||||
95829||222.48||||
95830||79.34||||
95836||92.76||||
95851||14.86||||
95852||8.18||||
95857||29.72||||
95860||65.6||||
95861||98.4||||
95863||111.45||||
95864||164.0||||
95865||99.84||||
95866||66.47||||
95867||48.23||||
95868||81.41||||
95869||26.24||||
95870||20.25||||
95872||73.25||||
95873||24.49||||
95874||24.83||||
95875||51.18||||
95885||49.84||||
95886||76.84||||
95887||68.83||||
95905||70.8||||
95907||82.81||||
95908||102.19||||
95909||122.34||||
95910||160.95||||
95911||194.55||||
95912||227.53||||
95913||263.45||||
95924||128.82||||
95925||84.75||||
95926||123.15||||
95927||123.15||||
95928||153.15||||
95929||159.69||||
95930||34.44||||
95937||22.29||||
95938||267.67||||
95939||415.54||||
95940||27.05||||
95955||111.16||||
95957||116.35||||
95958||247.26||||
95970||19.79||||
95971||33.72||||
95972||64.73||||
95976||35.02||||
95977||46.54||||
95983||43.92||||
95984||38.29||||
95990||49.52||||
95991||72.81||||
96020||141.3||||
96105||51.2||||
96110||54.9||||
96112||116.57||||
96113||51.87||||
96116||56.2||||
96121||70.17||||
96125||91.47||||
96127||4.81||||
96130||99.6||||
96131||75.81||||
96132||113.37||||
96133||86.43||||
96136||41.88||||
96137||39.01||||
96138||35.69||||
96139||35.69||||
96146||1.84||||
96156||84.3||||
96158||57.63||||
96159||20.11||||
96164||8.52||||
96165||4.01||||
96167||61.83||||
96168||21.95||||
96170||70.29||||
96171||25.55||||
96360||51.3||||
96361||14.6||||
96365||62.6||||
96366||19.27||||
96367||31.05||||
96368||17.96||||
96369||138.41||||
96370||13.53||||
96371||67.73||||
96372||18.75||||
96373||15.9||||
96374||49.82||||
96375||21.29||||
96401||10.66||||
96402||10.66||||
96405||39.31||||
96406||51.74||||
96409||17.96||||
96411||17.96||||
96413||28.59||||
96415||21.49||||
96416||46.19||||
96417||28.59||||
96420||42.17||||
96422||37.15||||
96423||16.72||||
96425||153.04||||
96440||166.38||||
96446||124.26||||
96450||130.64||||
96521||16.53||||
96522||28.07||||
96542||85.52||||
96573||175.99||||
96574||225.33||||
96900||7.4||||
96910||24.6||||
96912||15.96||||
96913||32.63||||
96920||124.29||||
96921||133.17||||
96922||182.15||||
97010||9.84||||
97012||11.14||||
97014||11.14||||
97016||11.14||||
97018||9.84||||
97022||11.14||||
97024||9.84||||
97026||9.84||||
97028||9.84||||
97032||8.66||||
97033||9.18||||
97034||7.83||||
97035||7.43||||
97036||11.14||||
97039||14.27||||
97110||10.96||||
97112||12.22||||
97113||13.93||||
97116||11.28||||
97124||10.29||||
97129||20.78||||
97130||19.84||||
97139||7.65||||
97140||22.21||||
97530||11.14||||
97533||24.17||||
97597||42.11||||
97598||53.47||||
97750||11.5||||
97802||30.35||||
97803||26.11||||
97804||13.91||||
97810||20.0||||
97811||20.0||||
97813||20.0||||
97814||20.0||||
98925||27.57||||
98926||39.54||||
98960||26.66||||
98961||12.66||||
98962||9.46||||
99000||3.63||||
99082||50.4||||
99091||48.32||||
99151||69.63||||
99152||46.65||||
99153||10.09||||
99155||78.32||||
99156||63.61||||
99157||48.19||||
99170||108.8||||
99183||92.9||||
99184||199.1||||
99188||18.0||||
99195||16.4||||
99202||34.3||||
99203||57.2||||
99204||68.9||||
99205||82.7||||
99211||12.0||||
99212||18.1||||
99213||24.0||||
99214||37.5||||
99215||57.2||||
99221||34.3||||
99222||73.2||||
99223||80.1||||
99231||27.5||||
99232||37.8||||
99233||45.8||||
99234||74.7||||
99235||103.5||||
99236||124.6||||
99238||37.6||||
99239||53.4||||
99242||47.2||||
99243||59.5||||
99244||81.4||||
99245||102.2||||
