SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
A9513||279.48||||
A9542||3490.46||||
A9543||66804.65||||
A9590||324.85||||
A9592||929.46||||
A9595||551.96||||
A9596||968.2||||
A9602||498.87||||
A9604||16287.34||||
A9606||169.02||||
A9607||227.59||||
A9800||800.0||||
C9145||1.86||||
C9254||0.39||||
C9293||411.74||||
C9301||87500.0||||
C9302||23.7||||
C9303||16.0||||
C9460||20.02||||
J0121||3.92||||
J0122||1.21||||
J0131||0.05||||
J0132||0.55||||
J0133||0.05||||
J0134||0.04||||
J0136||0.05||||
J0137||0.05||||
J0138||0.23||||
J0153||0.32||||
J0174||1.33||||
J0175||4.09||||
J0177||329.06||||
J0178||801.07||||
J0179||338.89||||
J0180||223.52||||
J0184||9.54||||
J0202||2413.36||||
J0217||440.81||||
J0218||381.58||||
J0219||77.86||||
J0221||201.64||||
J0222||98.83||||
J0248||6.35||||
J0256||5.09||||
J0257||5.51||||
J0281||1.45||||
J0283||2.52||||
J0285||50.07||||
J0289||23.98||||
J0291||3.57||||
J0348||0.51||||
J0349||10.42||||
J0456||2.13||||
J0475||173.84||||
J0476||40.73||||
J0480||4657.58||||
J0485||3.93||||
J0491||17.76||||
J0565||39.87||||
J0567||115.85||||
J0596||34.67||||
J0597||72.46||||
J0598||64.07||||
J0606||3.93||||
J0612||0.04||||
J0613||0.11||||
J0636||1.0||||
J0641||0.04||||
J0642||1.35||||
J0650||5.39||||
J0651||3.82||||
J0652||5.14||||
J0687||1.11||||
J0688||1.0||||
J0689||1.23||||
J0699||2.28||||
J0701||5.74||||
J0703||4.92||||
J0712||3.95||||
J0714||100.73||||
J0735||16.74||||
J0740||301.1||||
J0742||2.5||||
J0775||70.89||||
J0791||128.68||||
J0840||1779.64||||
J0841||1027.17||||
J0850||1814.11||||
J0870||52.57||||
J0872||0.04||||
J0873||0.04||||
J0874||0.07||||
J0875||15.6||||
J0877||0.04||||
J0878||0.04||||
J0883||2.42||||
J0884||0.8||||
J0891||3.96||||
J0892||3.96||||
J0893||2.0||||
J0894||2.33||||
J1110||41.04||||
J1162||5069.98||||
J1165||0.47||||
J1201||15.73||||
J1203||89.38||||
J1250||7.39||||
J1265||0.77||||
J1270||0.38||||
J1271||0.2||||
J1299||43.49||||
J1301||21.68||||
J1302||18.13||||
J1303||220.59||||
J1304||155.34||||
J1305||186.31||||
J1308||0.02||||
J1322||293.92||||
J1364||62.14||||
J1412||11668.13||||
J1434||3.05||||
J1437||20.77||||
J1439||1.11||||
J1448||5.37||||
J1451||16.2||||
J1453||0.12||||
J1454||658.1||||
J1455||38.28||||
J1456||0.44||||
J1458||484.92||||
J1459||49.28||||
J1551||14.51||||
J1552||146.89||||
J1554||494.97||||
J1555||16.61||||
J1556||76.63||||
J1557||56.77||||
J1558||14.26||||
J1559||13.64||||
J1561||49.01||||
J1566||81.43||||
J1568||49.3||||
J1569||46.46||||
J1573||65.94||||
J1576||69.1||||
J1599||111.26||||
J1602||10.54||||
J1626||0.23||||
J1640||33.12||||
J1741||2.97||||
J1743||542.22||||
J1745||30.53||||
J1746||77.13||||
J1747||61.43||||
J1756||0.23||||
J1786||43.38||||
J1800||9.74||||
J1805||0.21||||
J1806||0.36||||
J1808||0.08||||
J1823||484.4||||
J1836||0.03||||
J1920||0.29||||
J1921||1.38||||
J1931||38.62||||
J1939||0.58||||
J1953||0.05||||
J2002||0.01||||
J2020||2.98||||
J2021||8.27||||
J2150||2.54||||
J2183||1.65||||
J2184||2.07||||
J2246||0.78||||
J2247||0.31||||
J2248||0.28||||
J2249||2.19||||
J2251||0.17||||
J2252||0.07||||
J2265||2.45||||
J2270||4.58||||
J2272||4.06||||
J2274||11.55||||
J2278||9.78||||
J2281||6.17||||
J2305||1.41||||
J2323||23.88||||
J2327||15.08||||
J2329||69.03||||
J2350||58.77||||
J2372||0.17||||
J2373||0.14||||
J2404||0.08||||
J2406||43.32||||
J2407||28.53||||
J2425||33.99||||
J2430||12.58||||
J2468||7.67||||
J2469||0.59||||
J2470||3.76||||
J2471||2.34||||
J2472||7.98||||
J2501||0.9||||
J2507||3550.05||||
J2508||226.79||||
J2601||3.63||||
J2690||183.03||||
J2700||1.07||||
J2704||0.08||||
J2710||1.07||||
J2720||1.14||||
J2724||15.03||||
J2777||35.25||||
J2778||123.98||||
J2781||146.37||||
J2782||108.7||||
J2786||10.32||||
