SVC_CD	MODIFIER_1	MODIFIER_2	MODIFIER_3	MODIFIER_4	FEE	AS_OF_DATE	AGE_UNIT	FROM_AGE	THROUGH_AGE	PLACE_OF_SERVICE_CODE
P9046					20.98					
P9047					52.45					
Q0138					0.533					
Q0139					0.533					
Q0162					0.014					
Q0167					0.839					
Q0222					2394.0					
Q2043					53505.534					
Q2050					111.985					
Q3027					54.833					
Q4074					139.224					
Q4081					0.837					
Q4101					30.514					
Q4102					12.03					
Q4106					25.538					
Q4110					42.41					
Q4111					7.207					
Q4121					44.541					
Q4133					135.42					
Q4137					97.365					
Q4151					133.666					
Q4159					470.927					
Q4160					93.83					
Q4163					97.365					
Q4186					156.17					
Q4187					235.879					
Q4195					71.232					
Q4196					109.019					
Q5101					0.273					
Q5103					30.945					
Q5104					48.649					
Q5105					0.813					
Q5106					8.134					
Q5107					30.31					
Q5108					141.114					
Q5110					0.4					
Q5111					163.6					
Q5112					63.12					
Q5113					52.971					
Q5114					45.318					
Q5115					53.02					
Q5116					40.006					
Q5117					32.699					
Q5118					38.664					
Q5119					39.741					
Q5120					135.548					
Q5121					36.419					
Q5122					171.378					
Q5123					48.6					
Q9950					18.599					
Q9956					30.497					
Q9957					45.745					
Q9958					0.078					
Q9961					0.238					
Q9963					0.228					
Q9965					0.784					
Q9966					0.321					
Q9967					0.116					
Q9991					1842.176					
Q9992					1842.176					
