SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
J7614|||||0.087|||||
J7620|||||0.194|||||
J7626|||||1.193|||||
J7631|||||0.293|||||
J7639|||||53.588|||||
J7644|||||0.362|||||
J7674|||||1.631|||||
J7677|||||0.195|||||
J7682|||||14.803|||||
J7686|||||760.395|||||
J8501|||||3.042|||||
J8522|||||0.065|||||
J8530|||||1.139|||||
J8540|||||0.059|||||
J8560|||||76.456|||||
J8610|||||0.201|||||
J8655|||||409.009|||||
J8670|||||1.789|||||
J8700|||||0.384|||||
J8705|||||124.9|||||
J9000|||||3.153|||||
J9017|||||4.79|||||
J9021|||||54.378|||||
J9022|||||89.394|||||
J9023|||||97.137|||||
J9024|||||30.876|||||
J9025|||||0.315|||||
J9026|||||1570.765|||||
J9027|||||16.006|||||
J9028|||||94.581|||||
J9029|||||63235.607|||||
J9030|||||3.139|||||
J9032|||||50.919|||||
J9033|||||1.24|||||
J9034|||||13.581|||||
J9035|||||72.728|||||
J9036|||||14.196|||||
J9039|||||152.276|||||
J9040|||||21.556|||||
J9041|||||2.498|||||
J9042|||||248.93|||||
J9043|||||221.705|||||
J9045|||||2.93|||||
J9047|||||51.847|||||
J9049|||||1.434|||||
J9050|||||145.597|||||
J9055|||||77.524|||||
J9056|||||27.243|||||
J9060|||||2.86|||||
J9061|||||21.507|||||
J9063|||||68.074|||||
J9065|||||10.202|||||
J9071|||||0.869|||||
J9072|||||9.053|||||
J9073|||||1.762|||||
J9074|||||4.344|||||
J9075|||||0.799|||||
J9100|||||0.813|||||
J9118|||||76.527|||||
J9119|||||28.921|||||
J9120|||||288.796|||||
J9130|||||4.503|||||
J9144|||||52.992|||||
J9145|||||67.625|||||
J9150|||||26.397|||||
J9153|||||249.021|||||
J9155|||||4.357|||||
J9171|||||0.611|||||
J9172|||||51.62|||||
J9173|||||83.868|||||
J9176|||||7.732|||||
J9177|||||36.642|||||
J9178|||||1.616|||||
J9179|||||118.749|||||
J9181|||||1.067|||||
J9185|||||59.529|||||
J9190|||||2.206|||||
J9196|||||8.653|||||
J9200|||||3988.333|||||
J9201|||||2.976|||||
J9202|||||705.141|||||
J9203|||||233.119|||||
J9204|||||243.625|||||
J9205|||||65.278|||||
J9206|||||1.64|||||
J9207|||||136.207|||||
J9208|||||24.618|||||
J9209|||||1.36|||||
J9210|||||381.503|||||
J9211|||||43.505|||||
J9217|||||172.288|||||
J9223|||||205.036|||||
J9226|||||45212.04|||||
J9227|||||78.855|||||
J9228|||||180.215|||||
J9229|||||2658.129|||||
J9245|||||157.102|||||
J9246|||||18.498|||||
J9248|||||773.8|||||
J9260|||||2.584|||||
J9261|||||63.184|||||
J9263|||||0.049|||||
J9264|||||13.064|||||
J9266|||||27070.534|||||
J9267|||||0.126|||||
J9268|||||2673.431|||||
J9269|||||338.532|||||
J9271|||||59.349|||||
J9272|||||240.135|||||
J9273|||||188.651|||||
J9274|||||214.756|||||
J9280|||||25.602|||||
