SVC_CD	MODIFIER_1	MODIFIER_2	MODIFIER_3	MODIFIER_4	FEE	AS_OF_DATE	AGE_UNIT	FROM_AGE	THROUGH_AGE	PLACE_OF_SERVICE_CODE
J7323					115.573					
J7324					131.561					
J7325					8.876					
J7326					522.371					
J7327					711.543					
J7328					0.494					
J7329					7.421					
J7331					10.464					
J7332					10.488					
J7336					3.324					
J7340					228.01					
J7345					1.698					
J7351					206.194					
J7402					11.345					
J7500					2.558					
J7502					2.295					
J7503					1.733					
J7504					3614.804					
J7507					0.271					
J7508					0.551					
J7509					0.245					
J7510					0.287					
J7511					927.943					
J7512					0.006					
J7515					0.921					
J7517					0.198					
J7518					0.498					
J7519					0.707					
J7520					2.46					
J7525					248.77					
J7527					2.684					
J7605					1.846					
J7606					3.568					
J7608					9.358					
J7611					0.162					
J7612					0.233					
J7613					0.039					
J7614					0.044					
J7620					0.197					
J7626					1.203					
J7631					0.929					
J7639					52.034					
J7644					0.331					
J7674					1.119					
J7677					0.186					
J7682					16.532					
J7686					725.266					
J8501					3.497					
J8520					0.322					
J8521					0.785					
J8530					0.859					
J8540					0.067					
J8560					76.487					
J8610					0.243					
J8655					409.047					
J8670					1.631					
J8700					0.187					
J8705					113.238					
J9000					3.646					
J9017					11.899					
J9021					51.198					
J9022					83.935					
J9023					92.534					
J9025					0.408					
J9027					18.043					
J9029					63505.4					
J9030					2.89					
J9032					48.837					
J9033					8.356					
J9034					13.831					
J9035					74.156					
J9036					8.875					
J9039					145.355					
J9040					23.118					
J9041					2.071					
J9042					230.742					
J9043					211.755					
J9045					3.722					
J9047					47.179					
J9049					1.718					
J9050					280.92					
J9052					0.051					
J9055					73.487					
J9058					24.134					
J9059					24.134					
J9060					3.271					
J9061					19.985					
J9063					65.682					
J9065					16.597					
J9071					1.757					
J9073					0.981					
J9075					0.918					
J9100					0.915					
J9118					72.883					
J9119					27.576					
J9120					547.7950774881143					
J9130					3.688					
J9144					48.799					
J9145					61.132					
J9150					31.504					
J9153					232.803					
J9155					4.353					
J9171					0.871					
J9173					80.515					
J9176					7.403					
J9177					36.201					
J9178					1.334					
J9179					137.665					
J9181					1.046					
J9185					190.895					
J9190					2.951					
J9196					4.235					
J9200					3728.55					
J9201					3.654					
J9202					599.34					
J9203					226.28					
J9204					234.165					
J9205					63.443					
J9206					3.508					
J9207					127.496					
J9208					26.446					
J9209					1.761					
J9210					364.873					
J9211					38.937					
J9217					185.662					
J9218					11.024					
J9223					199.523					
J9226					44578.751					
J9227					76.42					
J9228					172.709					
J9229					2580.145					
J9245					167.76					
J9246					16.889					
J9259					15.144					
J9260					2.572					
J9261					101.925					
J9262					3.953					
J9263					0.072					
J9264					13.714					
J9266					25781.458					
J9267					0.107					
J9268					2335.723					
J9269					326.652					
J9271					57.307					
J9272					232.554					
J9273					174.799					
J9274					208.926					
J9280					67.031					
J9281					300.591					
J9286					2707.252					
J9293					42.669					
J9294					3.617					
J9295					5.737					
J9297					1.418					
J9298					187.003					
J9299					31.094					
J9301					70.216					
J9303					151.238					
J9304					63.078					
J9305					3.97					
J9306					15.418					
J9307					299.279					
J9308					69.653					
J9309					124.033					
J9311					37.239					
J9312					78.872					
J9314					9.96					
J9316					65.324					
J9317					34.104					
J9319					30.549					
J9321					53.775					
J9323					10.343					
J9325					66.802					
J9328					10.399					
J9330					28.863					
J9331					109.288					
J9332					32.066					
J9333					22.851					
J9334					33.167					
J9340					228.364					
J9345					29.5					
J9347					135.746					
J9348					610.029					
J9349					13.578					
J9350					629.147					
J9351					1.169					
J9352					338.386					
J9353					47.036					
J9354					38.438					
J9355					80.048					
J9356					65.929					
J9357					1347.685					
J9358					27.268					
J9359					200.493					
J9360					5.023					
J9370					7.914					
J9380					30.762					
J9381					36.38					
J9390					8.499					
J9394					5.286					
J9395					8.169					
J9400					6.682					
P9041					10.615					
P9045					53.077					
P9046					21.231					
P9047					53.077					
Q0138					0.394					
Q0139					0.394					
Q0162					0.017					
Q0167					0.842					
Q2041					459381.446					
Q2042					518240.68					
Q2043					55453.567					
Q0249					6.572					
Q2050					114.936					
Q2053					449440.0					
Q2054					474060.62					
Q2055					484690.3					
Q2056					507495.551					
Q3027					54.28					
Q4074					146.892					
Q4081					0.827					
Q4101					30.62					
Q4102					12.417					
Q4103					12.561					
Q4104					48.875					
Q4105					24.599					
Q4108					49.681					
Q4111					7.216					
Q4114					1497.923					
Q4118					2.561					
Q4121					46.134					
Q4124					8.968					
Q4126					89.11					
Q4128					30.689					
Q4132					110.441					
Q4133					143.226					
Q4137					104.907					
Q4141					41.351					
Q4143					29.149					
Q4147					147.222					
Q4150					78.273					
Q4151					132.875					
Q4152					44.903					
Q4153					125.556					
Q4154					155.454					
Q4159					309.578					
Q4160					94.918					
Q4163					171.45					
Q4164					1571.962					
Q4166					19.205					
Q4168					17.052					
Q4170					56.733					
Q4171					11.527					
Q4173					394.057					
Q4175					65.511					
Q4178					74.47					
Q4180					372.656					
Q4184					624.34					
Q4186					153.452					
Q4187					248.371					
Q4188					637.632					
Q4190					320.381					
Q4191					1537.0					
Q4196					104.163					
Q4197					121.626					
Q4199					317.637					
Q4203					300.181					
Q4205					1248.213					
Q4210					848.0					
Q4217					525.18					
Q4221					1696.0					
Q4222					115.289					
Q4231					1528.704					
Q4232					150.813					
Q4235					149.772					
Q4236					601.07					
Q4238					1346.79					
Q4246					2968.0					
Q4247					530.0					
Q4248					1083.874					
Q4252					127.454					
Q4253					244.1					
Q4258					71.332					
Q4259					1007.0					
Q4262					631.059					
Q4263					1004.13					
Q4267					874.5					
Q4271					1749.0					
Q4278					406.362					
Q4281					884.667					
Q4282					875.19					
Q4283					1297.537					
Q4310					3409.596					
Q5101					0.423					
Q5103					11.092					
Q5104					30.579					
Q5105					0.751					
Q5106					7.511					
Q5107					26.75					
Q5108					164.037					
Q5110					0.285					
Q5111					135.486					
Q5112					34.057					
Q5113					55.797					
Q5114					62.618					
Q5115					30.98					
Q5116					12.765					
Q5117					17.681					
Q5118					20.755					
Q5119					20.275					
Q5121					24.373					
Q5122					65.506					
Q5123					41.418					
Q5124					175.058					
Q5125					0.526					
Q5126					58.811					
Q5127					344.101					
Q5128					256.167					
Q5129					69.268					
Q5130					201.315					
Q9950					18.938					
Q9956					44.479					
Q9957					44.479					
Q9958					0.074					
Q9963					0.217					
Q9965					1.016					
Q9966					0.388					
Q9967					0.137					
Q9991					1874.902					
Q9992					1874.902					
