SVC_CD	MODIFIER_1	MODIFIER_2	MODIFIER_3	MODIFIER_4	FEE	AS_OF_DATE	AGE_UNIT	FROM_AGE	THROUGH_AGE	PLACE_OF_SERVICE_CODE
J3360					5.163					
J3370					2.958					
J3380					22.757					
J3385					359.732					
J3396					11.383					
J3410					10.775					
J3411					2.561					
J3415					10.32					
J3420					1.572					
J3430					3.215					
J3465					1.059					
J3471					0.494					
J3473					0.36					
J3475					0.754					
J3480					0.172					
J3485					1.511					
J3486					11.584					
J3489					8.343					
J7030					2.712					
J7040					1.356					
J7042					0.893					
J7050					0.678					
J7060					1.866					
J7070					3.731					
J7120					2.489					
J7170					49.904					
J7175					8.545					
J7177					1.091					
J7178					1.341					
J7179					1.858					
J7180					9.37					
J7181					16.345					
J7182					1.261					
J7183					1.147					
J7185					1.253					
J7186					1.14					
J7187					1.292					
J7188					3.199					
J7189					2.345					
J7190					1.144					
J7192					1.446					
J7193					1.164					
J7194					1.536					
J7195					1.631					
J7197					3.586					
J7198					2.281					
J7200					1.491					
J7201					3.365					
J7202					4.713					
J7203					4.203					
J7204					2.102					
J7205					2.168					
J7207					1.987					
J7208					2.163					
J7209					1.269					
J7210					1.389					
J7211					1.272					
J7212					1.969					
J7308					392.086					
J7311					332.609					
J7312					200.097					
J7313					490.947					
J7314					518.136					
J7318					10.355					
J7320					6.173					
J7321					76.089					
J7322					15.708					
J7323					131.033					
J7324					131.882					
J7325					9.771					
J7326					488.088					
J7327					754.903					
J7328					1.284					
J7329					8.679					
J7332					9.809					
J7336					3.242					
J7340					211.501					
J7342					29.98					
J7345					1.579					
J7351					206.402					
J7402					10.93					
J7500					9.145					
J7502					2.131					
J7503					1.561					
J7504					2898.297					
J7507					0.375					
J7508					0.52					
J7509					0.275					
J7510					0.234					
J7511					896.708					
J7512					0.014					
J7515					0.778					
J7516					62.428					
J7517					0.231					
J7518					1.183					
J7520					2.215					
J7525					231.223					
J7527					4.712					
J7605					5.091					
J7606					7.791					
J7608					6.03					
J7611					0.219					
J7612					0.267					
J7613					0.049					
J7614					0.064					
J7620					0.13					
J7626					1.044					
J7631					1.257					
J7639					47.809					
J7644					0.2					
J7674					0.81					
J7677					0.188					
J7682					27.774					
J7686					704.634					
J8501					3.701					
J8520					0.45					
J8521					0.805					
J8530					0.755					
J8540					0.1					
J8560					76.094					
J8610					0.187					
J8655					379.06					
J8670					1.757					
J8700					0.255					
J8705					104.358					
J9000					2.511					
J9017					12.334					
J9019					427.269					
J9021					46.534					
J9022					82.269					
J9023					88.376					
J9025					0.67					
J9027					48.395					
J9030					2.833					
J9032					44.359					
J9033					17.7					
J9034					17.843					
J9035					69.225					
J9036					19.374					
J9037					44.134					
J9039					129.822					
J9040					24.117					
J9041					44.009					
J9042					205.564					
J9043					196.606					
J9044					14.866					
J9045					2.922					
J9047					43.242					
J9050					760.826					
J9055					69.408					
J9060					2.075					
J9061					18.663					
J9065					21.658					
J9070					26.87					
J9100					0.923					
J9119					27.252					
J9120					633.765					
J9130					4.012					
J9144					46.58					
J9145					58.749					
J9150					44.045					
J9153					215.407					
J9155					4.032					
J9171					0.498					
J9173					78.2					
J9176					6.954					
J9177					31.356					
J9178					1.583					
J9179					128.994					
J9181					0.803					
J9185					48.062					
J9190					2.126					
J9198					25.779					
J9200					97.309					
J9201					3.764					
J9202					576.1					
J9203					214.279					
J9204					216.249					
J9205					60.14					
J9206					2.373					
J9207					117.057					
J9208					26.012					
J9209					1.769					
J9210					380.389					
J9211					41.269					
J9214					31.846					
J9217					179.267					
J9218					13.321					
J9223					183.979					
J9225					5166.292					
J9226					42302.581					
J9227					70.496					
J9228					163.659					
J9229					2443.305					
J9245					181.506					
J9247					503.5					
J9250					0.197					
J9260					1.974					
J9261					130.14					
J9262					3.61					
J9263					0.059					
J9264					14.693					
J9266					23554.475					
J9267					0.124					
J9268					2076.079					
J9269					309.406					
J9271					53.139					
J9272					220.428					
J9273					155.908					
J9280					47.16					
J9281					285.361					
J9293					35.786					
J9295					5.737					
J9299					29.685					
J9301					66.005					
J9302					63.957					
J9303					136.965					
J9305					78.393					
J9306					14.152					
J9307					321.088					
J9308					65.674					
J9309					117.809					
J9311					37.901					
J9312					84.166					
J9313					23.394					
J9316					70.371					
J9317					32.033					
J9319					33.228					
J9320					349.384					
J9325					59.678					
J9328					10.398					
J9330					32.91					
J9332					31.53					
J9340					298.191					
J9349					12.965					
J9351					0.831					
J9352					330.175					
J9353					44.032					
J9354					35.616					
J9355					86.607					
J9356					68.734					
J9357					1437.847					
J9358					25.167					
J9359					188.295					
J9360					4.007					
J9370					4.906					
J9371					3420.781					
J9390					11.397					
J9395					14.017					
J9400					8.091					
P9041					10.49					
P9045					52.45					
P9046					20.98					
P9047					52.45					
Q0138					0.702					
Q0139					0.702					
Q0162					0.011					
Q0164					0.442					
Q0167					0.877					
Q2043					55114.745					
Q2050					129.993					
Q3027					56.067					
Q4074					139.476					
Q4081					0.822					
Q4101					30.365					
Q4102					11.624					
Q4106					26.763					
Q4110					41.798					
Q4111					7.194					
Q4121					43.218					
Q4133					135.467					
Q4137					98.483					
Q4151					134.793					
Q4159					535.093					
Q4160					92.336					
Q4163					90.42					
Q4186					156.222					
Q4187					237.064					
Q4195					71.232					
Q4196					109.45					
Q5101					0.267					
Q5103					33.257					
Q5104					51.253					
Q5105					0.839					
Q5106					8.395					
Q5107					32.239					
Q5108					165.659					
Q5110					0.34					
Q5111					171.869					
Q5112					68.497					
Q5113					42.955					
Q5114					47.886					
Q5115					48.34					
Q5116					45.48					
Q5117					38.491					
Q5118					41.862					
Q5119					44.029					
Q5120					154.137					
Q5121					38.649					
Q5122					217.685					
Q5123					49.837					
Q9950					18.492					
Q9956					30.437					
Q9957					45.656					
Q9958					0.073					
Q9961					0.247					
Q9963					0.185					
Q9965					0.892					
Q9966					0.34					
Q9967					0.116					
Q9991					1858.61					
Q9992					1858.61					
