SVC_CD|Modifier_1|FEE|ASOFDATE
G0011||23.85|20240309
G0013||9.26|20240309
G0017||195.48|20240309
G0018||97.89|20240309
G0019||52.99|20240309
G0022||36.95|20240309
G0023||52.99|20240309
G0024||36.95|20240309
G0101||29.14|20240309
G0102||9.26|20240309
G0104||60.91|20240309
G0105||193.07|20240309
G0105|53|96.73|20240309
G0121||193.3|20240309
G0121|53|96.96|20240309
G0127||7.72|20240309
G0136||9.65|20240309
G0140||52.99|20240309
G0146||36.95|20240309
G0168||14.91|20240309
G0245||41.78|20240309
G0246||20.84|20240309
G0247||22.57|20240309
G0268||34.75|20240309
G0270||29.75|20240309
G0271||16.85|20240309
G0296||26.67|20240309
G0316||32.01|20240309
G0317||32.01|20240309
G0318||31.45|20240309
G0323||45.96|20240309
G0341||313.36|20240309
G0396||33.23|20240309
G0397||67.32|20240309
G0402||139.0|20240309
G0429||72.71|20240309
G0442||9.65|20240309
G0443||23.85|20240309
G0444||9.65|20240309
G0445||23.85|20240309
G0446||24.25|20240309
G0447||23.85|20240309
G0455||73.77|20240309
G0473||12.18|20240309
G0500||5.75|20240309
G0506||46.66|20240309
G0513||62.69|20240309
G0514||63.09|20240309
G0516||103.01|20240309
G0517||117.33|20240309
G0518||191.55|20240309
G2010||9.65|20240309
G2012||13.5|20240309
G2082||36.85|20240309
G2083||36.85|20240309
G2086||425.02|20240309
G2087||408.85|20240309
G2088||40.32|20240309
G2212||33.04|20240309
G2213||63.12|20240309
G2214||40.57|20240309
G2250||9.65|20240309
G2251||13.5|20240309
G2252||26.38|20240309
G3002||78.66|20240309
G3003||27.4|20240309
G9978||29.55|20240309
G9979||49.99|20240309
G9980||79.96|20240309
G9981||134.71|20240309
G9982||179.93|20240309
G9983||29.55|20240309
G9984||58.2|20240309
G9985||88.23|20240309
G9986||128.72|20240309
Q0091||19.25|20240309
0446T||59.83|20240309
0447T||70.18|20240309
0448T||99.78|20240309
10004||45.04|20240309
10005||75.78|20240309
10006||52.09|20240309
10007||92.48|20240309
10008||51.93|20240309
10009||112.06|20240309
10010||72.79|20240309
10021||57.22|20240309
10030||138.67|20240309
10035||86.72|20240309
10036||43.7|20240309
10040||55.32|20240309
10060||119.63|20240309
10061||203.22|20240309
10080||116.86|20240309
10081||184.15|20240309
10120||118.1|20240309
10121||198.82|20240309
10140||130.37|20240309
10160||106.65|20240309
10180||194.03|20240309
11000||28.72|20240309
11001||15.47|20240309
11010||294.68|20240309
11011||311.67|20240309
11012||435.6|20240309
11042||64.65|20240309
11043||161.66|20240309
11044||235.27|20240309
11045||25.94|20240309
11046||56.39|20240309
11047||99.49|20240309
11055||16.01|20240309
11056||22.63|20240309
11057||29.66|20240309
11102||40.0|20240309
11103||23.24|20240309
11104||49.37|20240309
11105||26.92|20240309
11106||59.48|20240309
11107||32.26|20240309
11200||86.15|20240309
11201||17.11|20240309
11300||35.93|20240309
11301||54.18|20240309
11302||63.19|20240309
11303||75.19|20240309
11305||38.9|20240309
11306||51.26|20240309
11307||65.44|20240309
11308||72.7|20240309
11310||48.1|20240309
11311||66.35|20240309
11312||78.51|20240309
11313||101.59|20240309
11400||94.78|20240309
11401||117.63|20240309
11402||128.19|20240309
11403||165.81|20240309
11404||180.99|20240309
11406||268.81|20240309
11420||91.68|20240309
11421||120.47|20240309
11422||150.93|20240309
11423||173.44|20240309
11424||198.25|20240309
11426||289.08|20240309
11440||121.62|20240309
11441||149.08|20240309
11442||163.49|20240309
11443||197.42|20240309
11444||246.35|20240309
11446||343.08|20240309
11450||286.87|20240309
11451||359.9|20240309
11462||273.89|20240309
11463||362.55|20240309
11470||312.98|20240309
11471||382.09|20240309
11600||134.32|20240309
11601||162.2|20240309
11602||176.29|20240309
11603||209.36|20240309
11604||229.3|20240309
11606||335.99|20240309
11620||135.3|20240309
11621||162.78|20240309
11622||184.45|20240309
11623||225.96|20240309
11624||255.55|20240309
11626||309.14|20240309
11640||139.46|20240309
11641||169.7|20240309
11642||197.65|20240309
11643||244.85|20240309
11644||301.9|20240309
11646||413.16|20240309
11719||7.72|20240309
11720||14.57|20240309
11721||24.42|20240309
11730||56.77|20240309
11732||17.45|20240309
11740||36.18|20240309
11750||111.45|20240309
11755||63.54|20240309
11760||119.33|20240309
11762||202.56|20240309
11765||103.44|20240309
11770||199.05|20240309
11771||487.03|20240309
11772||630.9|20240309
11900||31.74|20240309
11901||48.27|20240309
11920||122.35|20240309
11921||139.77|20240309
11922||30.19|20240309
11950||54.67|20240309
11951||76.54|20240309
11952||107.47|20240309
11954||117.29|20240309
11976||96.06|20240309
11980||57.5|20240309
11981||65.03|20240309
11982||75.84|20240309
11983||107.05|20240309
12001||46.32|20240309
12002||60.49|20240309
12004||75.29|20240309
12005||95.8|20240309
12006||117.54|20240309
12007||146.5|20240309
12011||57.04|20240309
12013||58.56|20240309
12014||75.72|20240309
12015||94.96|20240309
12016||128.81|20240309
12020||204.4|20240309
12021||154.15|20240309
12031||166.13|20240309
12032||208.93|20240309
12034||222.7|20240309
12035||259.48|20240309
12036||300.48|20240309
12037||348.01|20240309
12041||157.9|20240309
12042||213.25|20240309
12044||231.47|20240309
12045||296.16|20240309
12046||340.21|20240309
12047||375.74|20240309
12051||184.92|20240309
12052||216.89|20240309
12053||233.21|20240309
12054||235.49|20240309
12055||323.34|20240309
12056||414.61|20240309
12057||450.45|20240309
13100||216.12|20240309
13101||267.77|20240309
13102||75.03|20240309
13120||251.59|20240309
13121||277.12|20240309
13122||86.4|20240309
13131||259.97|20240309
13132||324.29|20240309
13133||131.91|20240309
13151||298.07|20240309
13152||358.57|20240309
13153||142.72|20240309
14000||552.77|20240309
14001||709.29|20240309
14020||623.91|20240309
14021||773.39|20240309
14040||682.13|20240309
14041||830.5|20240309
14060||727.09|20240309
14061||892.71|20240309
14301||936.97|20240309
15002||230.0|20240309
15003||46.19|20240309
15004||272.86|20240309
15005||92.09|20240309
15040||131.98|20240309
15050||502.56|20240309
15100||772.45|20240309
15101||116.08|20240309
15110||762.99|20240309
15111||103.62|20240309
15115||744.41|20240309
15116||141.48|20240309
15120||744.55|20240309
15121||138.97|20240309
15130||652.8|20240309
15131||93.21|20240309
15135||821.26|20240309
15136||93.21|20240309
15150||677.15|20240309
15151||110.1|20240309
15152||142.77|20240309
15155||786.32|20240309
15156||151.84|20240309
15157||165.46|20240309
15200||730.86|20240309
15201||79.35|20240309
15220||668.03|20240309
15221||71.93|20240309
15240||873.88|20240309
15241||111.78|20240309
15260||925.33|20240309
15261||142.96|20240309
15271||88.08|20240309
15272||17.36|20240309
15273||202.08|20240309
15274||45.56|20240309
15275||97.65|20240309
15276||25.71|20240309
15277||230.4|20240309
15278||57.16|20240309
15570||785.38|20240309
15572||799.12|20240309
15574||801.38|20240309
15576||705.15|20240309
15600||239.18|20240309
15610||273.81|20240309
15620||363.41|20240309
15630||382.52|20240309
15650||445.83|20240309
15730||994.15|20240309
15731||1079.85|20240309
15740||915.32|20240309
15760||760.59|20240309
15771||558.64|20240309
15772||154.91|20240309
15773||546.36|20240309
15774||149.74|20240309
15775||270.23|20240309
15776||369.12|20240309
15780||732.52|20240309
15781||472.41|20240309
15782||412.58|20240309
15783||395.41|20240309
15786||146.19|20240309
15787||17.47|20240309
15788||245.33|20240309
15789||456.85|20240309
15792||239.34|20240309
15793||399.46|20240309
15820||575.31|20240309
15821||610.85|20240309
15822||444.45|20240309
15823||612.24|20240309
15837||779.63|20240309
15839||799.22|20240309
15851||69.92|20240309
16000||47.2|20240309
16020||61.17|20240309
16025||119.08|20240309
16030||139.42|20240309
17000||61.88|20240309
17003||2.18|20240309
17004||107.8|20240309
17106||304.4|20240309
17107||396.52|20240309
17108||575.18|20240309
17110||77.56|20240309
17111||93.18|20240309
17250||41.04|20240309
17260||77.72|20240309
17261||95.78|20240309
17262||120.46|20240309
17263||132.97|20240309
17264||141.81|20240309
17266||165.75|20240309
17270||104.62|20240309
17271||114.72|20240309
17272||131.88|20240309
17273||148.64|20240309
17274||180.84|20240309
17276||217.35|20240309
17280||95.38|20240309
17281||128.55|20240309
17282||147.9|20240309
17283||184.23|20240309
17284||213.79|20240309
17286||289.4|20240309
17311||376.01|20240309
17312||200.0|20240309
17313||337.33|20240309
17314||185.43|20240309
17315||52.91|20240309
17340||53.02|20240309
17360||100.82|20240309
19000||43.59|20240309
19001||21.68|20240309
19020||343.39|20240309
19030||78.37|20240309
19081||168.2|20240309
19082||84.19|20240309
19083||158.82|20240309
19084||79.3|20240309
19085||185.11|20240309
19086||92.24|20240309
19100||70.25|20240309
19101||238.29|20240309
19105||214.59|20240309
19110||383.68|20240309
19112||354.58|20240309
19120||448.56|20240309
19125||494.23|20240309
19281||101.72|20240309
19282||51.06|20240309
19283||102.41|20240309
19284||51.12|20240309
19285||86.72|20240309
19286||43.47|20240309
19287||129.9|20240309
19288||64.81|20240309
19296||216.13|20240309
19298||338.95|20240309
19300||471.8|20240309
19350||731.82|20240309
19355||669.42|20240309
19396||152.02|20240309
20101||220.13|20240309
20102||270.02|20240309
20103||368.26|20240309
20200||100.08|20240309
20205||162.25|20240309
20206||60.48|20240309
20220||91.11|20240309
20225||134.84|20240309
20500||97.92|20240309
20501||37.51|20240309
20520||163.18|20240309
20525||267.12|20240309
20526||59.96|20240309
20527||70.05|20240309
20550||40.63|20240309
20551||40.4|20240309
20552||39.04|20240309
20553||44.38|20240309
20560||15.7|20240309
20561||23.47|20240309
20600||37.68|20240309
20604||47.87|20240309
20605||38.77|20240309
20606||54.36|20240309
20610||47.88|20240309
20611||61.87|20240309
20612||43.67|20240309
20615||177.59|20240309
20650||183.37|20240309
20665||108.12|20240309
20670||160.5|20240309
20680||457.22|20240309
20694||379.4|20240309
20900||190.66|20240309
20922||539.15|20240309
20950||95.66|20240309
20974||55.39|20240309
20979||33.11|20240309
20982||376.41|20240309
20983||351.94|20240309
21011||290.7|20240309
21013||440.17|20240309
21025||721.5|20240309
21026||474.37|20240309
21029||684.73|20240309
21030||397.94|20240309
21031||303.51|20240309
21032||289.23|20240309
21034||1214.46|20240309
21040||399.53|20240309
21073||262.56|20240309
21076||747.32|20240309
21077||1835.19|20240309
21079||1236.0|20240309
21080||1395.39|20240309
21081||1281.61|20240309
21082||1184.18|20240309
21083||1094.82|20240309
21084||1265.18|20240309
21085||514.13|20240309
21086||1352.29|20240309
21087||1352.29|20240309
