SVC_CD|Modifier_1|FEE|ASOFDATE
G0011||28.23|20240309
G0012||15.87|20240309
G0013||26.45|20240309
G0017||223.63|20240309
G0018||110.55|20240309
G0019||88.83|20240309
G0022||54.92|20240309
G0023||88.83|20240309
G0024||54.92|20240309
G0076||52.12|20240309
G0077||77.27|20240309
G0078||126.81|20240309
G0079||166.16|20240309
G0080||219.14|20240309
G0081||50.99|20240309
G0082||82.58|20240309
G0083||129.9|20240309
G0084||183.38|20240309
G0085||219.14|20240309
G0086||79.12|20240309
G0087||110.58|20240309
G0101||42.88|20240309
G0102||26.45|20240309
G0104||213.61|20240309
G0105||376.8|20240309
G0105|53|188.2|20240309
G0106||250.9|20240309
G0106|TC|189.24|20240309
G0106|26|61.66|20240309
G0108||58.78|20240309
G0109||17.02|20240309
G0117||72.51|20240309
G0118||48.55|20240309
G0120||250.9|20240309
G0120|TC|189.24|20240309
G0120|26|61.66|20240309
G0121||377.01|20240309
G0121|53|188.42|20240309
G0124||26.82|20240309
G0127||27.29|20240309
G0128||11.24|20240309
G0130||41.81|20240309
G0130|TC|30.54|20240309
G0130|26|11.27|20240309
G0136||21.33|20240309
G0140||88.83|20240309
G0141||26.82|20240309
G0146||54.92|20240309
G0166||120.58|20240309
G0168||141.44|20240309
G0179||46.73|20240309
G0180||59.01|20240309
G0181||112.48|20240309
G0182||112.27|20240309
G0237||13.21|20240309
G0238||12.03|20240309
G0239||15.18|20240309
G0245||71.09|20240309
G0246||43.37|20240309
G0247||96.66|20240309
G0248||117.43|20240309
G0249||77.4|20240309
G0250||9.12|20240309
G0268||57.04|20240309
G0270||34.88|20240309
G0271||18.21|20240309
G0276||380.45|20240309
G0277||214.7|20240309
G0278||13.38|20240309
G0279||52.25|20240309
G0279|TC|22.84|20240309
G0279|26|29.41|20240309
G0281||12.66|20240309
G0283||12.66|20240309
G0288||49.99|20240309
G0289||86.98|20240309
G0296||29.44|20240309
G0316||33.51|20240309
G0317||33.51|20240309
G0318||32.55|20240309
G0323||59.05|20240309
G0329||12.11|20240309
G0341||1816.26|20240309
G0342||777.03|20240309
G0343||1266.34|20240309
G0372||9.17|20240309
G0396||36.28|20240309
G0397||69.84|20240309
G0402||179.51|20240309
G0403||15.69|20240309
G0404||7.3|20240309
G0405||8.39|20240309
G0406||42.87|20240309
G0407||74.88|20240309
G0408||109.22|20240309
G0409||27.78|20240309
G0412||770.72|20240309
G0413||1125.63|20240309
G0414||1063.89|20240309
G0415||1433.8|20240309
G0416||408.08|20240309
G0416|TC|225.54|20240309
G0416|26|182.53|20240309
G0420||114.21|20240309
G0421||28.75|20240309
G0422||139.45|20240309
G0423||139.45|20240309
G0425||95.07|20240309
G0426||135.47|20240309
G0427||191.81|20240309
G0429||109.05|20240309
G0438||179.12|20240309
G0439||141.64|20240309
G0442||21.33|20240309
G0443||26.65|20240309
G0444||21.33|20240309
G0445||28.23|20240309
G0446||27.05|20240309
G0447||27.05|20240309
G0451||13.61|20240309
G0452||52.5|20240309
G0452|TC|3.76|20240309
G0452|26|48.73|20240309
G0453||33.39|20240309
G0454||9.12|20240309
G0455||145.1|20240309
G0459||43.77|20240309
G0473||13.19|20240309
G0500||66.68|20240309
G0506||68.42|20240309
G0508||214.07|20240309
G0509||196.08|20240309
G0513||66.9|20240309
G0514||67.29|20240309
G0516||220.88|20240309
G0517||244.83|20240309
G0518||429.01|20240309
G2001||52.12|20240309
G2002||77.27|20240309
G2003||126.81|20240309
G2004||166.16|20240309
G2005||219.14|20240309
G2006||50.99|20240309
G2007||82.58|20240309
G2008||129.9|20240309
G2009||183.38|20240309
G2010||13.45|20240309
G2011||17.43|20240309
G2012||14.88|20240309
G2013||219.14|20240309
G2014||79.12|20240309
G2015||110.58|20240309
G2082||1004.61|20240309
G2083||1428.32|20240309
G2086||493.94|20240309
G2087||452.73|20240309
G2088||64.14|20240309
G2211||17.22|20240309
G2212||34.12|20240309
G2213||66.47|20240309
G2214||62.82|20240309
G2250||13.45|20240309
G2251||14.88|20240309
G2252||27.97|20240309
G3002||88.13|20240309
G3003||32.51|20240309
G6001||209.08|20240309
G6001|TC|175.45|20240309
G6001|26|33.63|20240309
G6002||86.43|20240309
G6002|TC|64.8|20240309
G6002|26|21.63|20240309
G6003||181.75|20240309
G6004||149.07|20240309
G6005||149.46|20240309
G6006||148.28|20240309
G6007||271.54|20240309
G6008||205.6|20240309
G6009||205.2|20240309
G6010||203.63|20240309
G6011||270.57|20240309
G6012||270.97|20240309
G6013||272.15|20240309
G6014||270.18|20240309
G6015||419.51|20240309
G6016||418.42|20240309
G9157||94.79|20240309
G9187||54.84|20240309
G9481||17.69|20240309
G9482||33.5|20240309
G9483||51.96|20240309
G9484||88.19|20240309
G9485||115.42|20240309
G9486||17.69|20240309
G9487||35.3|20240309
G9488||54.26|20240309
G9489||76.83|20240309
G9490||54.84|20240309
G9685||192.46|20240309
G9868||27.32|20240309
