SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
C9047||663.57||||
C9094||16.36||||
C9095||187.6||||
C9096||0.76||||
C9097||36.5||||
C9098||92995.54||||
C9254||0.41||||
C9290||1.36||||
C9293||349.03||||
C9460||15.88||||
C9462||0.47||||
C9482||16.59||||
C9488||44.57||||
C9507||750.5||||
J0121||3.33||||
J0122||1.01||||
J0129||44.52||||
J0131||0.32||||
J0132||0.79||||
J0133||0.04||||
J0153||0.52||||
J0171||0.72||||
J0172||11.87||||
J0178||915.75||||
J0179||311.93||||
J0180||198.75||||
J0185||1.72||||
J0202||2129.15||||
J0207||1071.41||||
J0210||40.0||||
J0219||68.6||||
J0220||206.64||||
J0221||181.42||||
J0222||97.78||||
J0223||106.67||||
J0224||291.01||||
J0248||5.2||||
J0256||4.55||||
J0257||4.98||||
J0278||0.91||||
J0285||41.0||||
J0287||9.6||||
J0288||21.03||||
J0289||29.47||||
J0290||0.71||||
J0291||3.1||||
J0300||183.26||||
J0330||1.84||||
J0348||0.57||||
J0360||5.35||||
J0400||0.76||||
J0401||5.99||||
J0456||2.63||||
J0461||0.09||||
J0470||56.42||||
J0475||181.57||||
J0476||73.06||||
J0480||4037.65||||
J0485||3.79||||
J0490||48.23||||
J0491||16.21||||
J0500||30.39||||
J0515||19.02||||
J0517||167.44||||
J0558||11.78||||
J0561||15.04||||
J0565||39.79||||
J0567||93.63||||
J0584||380.15||||
J0585||6.19||||
J0586||8.31||||
J0587||12.12||||
J0588||5.06||||
J0593||78.05||||
J0595||2.89||||
J0596||30.02||||
J0597||57.4||||
J0598||58.96||||
J0599||10.27||||
J0606||3.37||||
J0630||2841.59||||
J0636||0.72||||
J0638||115.89||||
J0640||4.44||||
J0641||0.11||||
J0642||1.83||||
J0670||2.93||||
J0690||0.77||||
J0691||0.72||||
J0694||4.68||||
J0696||0.48||||
J0698||5.03||||
J0699||1.9||||
J0702||6.78||||
J0712||3.57||||
J0714||92.37||||
J0716||4996.29||||
J0717||6.28||||
J0720||35.8||||
J0725||22.63||||
J0735||33.96||||
J0739||6.17||||
J0740||567.92||||
J0741||9.9||||
J0742||2.31||||
J0775||56.6||||
J0780||4.19||||
J0791||124.12||||
J0795||9.13||||
J0834||32.1||||
J0840||2636.69||||
J0841||1022.45||||
J0850||1525.46||||
J0875||15.89||||
J0878||0.05||||
J0879||0.23||||
J0881||3.09||||
J0882||3.09||||
J0883||3.05||||
J0884||3.05||||
J0885||8.22||||
J0887||1.51||||
J0888||1.51||||
J0894||2.88||||
J0895||7.87||||
J0896||37.4||||
J0897||21.21||||
J1000||23.96||||
J1020||3.58||||
J1030||5.7||||
J1040||11.82||||
J1050||0.57||||
J1071||0.03||||
J1095||1.15||||
J1100||0.12||||
J1110||54.93||||
J1120||23.48||||
J1130||0.21||||
J1160||21.74||||
J1162||4128.19||||
J1165||0.51||||
J1170||2.75||||
J1200||1.06||||
J1201||15.29||||
J1205||43.91||||
J1230||17.47||||
J1250||6.8||||
J1260||6.17||||
J1265||0.64||||
J1267||0.76||||
J1270||0.39||||
J1290||504.13||||
J1300||228.94||||
J1301||20.49||||
J1303||224.63||||
J1305||156.25||||
J1306||11.44||||
J1322||250.3||||
J1335||24.48||||
J1364||75.25||||
J1380||10.73||||
J1410||341.5||||
J1426||160.0||||
J1427||56.4||||
J1428||160.0||||
J1429||160.0||||
J1437||24.4||||
J1439||1.12||||
J1442||0.98||||
J1445||0.18||||
J1447||0.45||||
J1448||4.95||||
J1451||14.06||||
J1453||0.19||||
J1454||503.98||||
J1455||78.8||||
J1458||411.91||||
J1459||45.01||||
J1460||45.42||||
J1551||19.51||||
J1554||481.77||||
J1555||14.75||||
J1556||70.49||||
J1557||50.8||||
J1558||13.3||||
J1559||11.79||||
J1560||454.19||||
J1561||46.51||||
J1562||11.95||||
J1566||69.59||||
J1568||41.61||||
J1569||46.67||||
J1571||73.6||||
J1572||35.89||||
J1573||84.84||||
J1575||15.42||||
J1580||1.41||||
J1599||88.53||||
J1600||22.51||||
J1602||16.1||||
J1610||166.77||||
J1626||0.35||||
J1627||6.71||||
J1628||119.38||||
J1630||1.09||||
J1631||8.16||||
J1632||74.5||||
J1640||26.63||||
J1642||0.02||||
J1644||0.25||||
J1650||0.8||||
J1670||482.08||||
J1720||14.76||||
J1726||29.2||||
J1729||13.64||||
J1738||3.13||||
J1740||29.27||||
J1741||2.43||||
J1743||542.94||||
J1745||37.88||||
J1746||66.25||||
J1750||15.83||||
J1756||0.22||||
J1786||43.97||||
J1790||8.2||||
J1800||9.04||||
J1815||0.9||||
J1823||462.62||||
J1826||1752.6||||
J1840||5.25||||
J1885||0.55||||
J1930||66.18||||
J1931||34.78||||
J1940||0.52||||
J1943||3.0||||
J1944||2.95||||
J1945||536.09||||
J1950||1366.01||||
J1951||127.05||||
J1953||0.09||||
J2001||0.03||||
J2010||10.1||||
J2060||0.72||||
J2150||4.63||||
J2175||6.22||||
J2182||28.69||||
J2186||1.76||||
J2210||19.38||||
J2248||0.86||||
J2250||0.11||||
J2265||1.85||||
J2270||3.17||||
J2274||13.89||||
J2278||9.05||||
J2300||3.07||||
J2310||10.79||||
J2315||3.52||||
J2323||23.25||||
J2325||70.6||||
J2326||1062.5||||
J2350||58.91||||
J2353||206.56||||
J2354||0.97||||
J2356||17.3||||
J2357||37.51||||
J2358||2.92||||
J2360||5.19||||
J2370||3.85||||
J2400||30.1||||
J2405||0.08||||
J2406||40.7||||
J2407||24.4||||
J2425||23.93||||
J2426||12.65||||
J2430||10.55||||
J2469||0.86||||
J2501||0.69||||
J2503||785.5||||
J2504||367.96||||
J2506||182.03||||
J2507||2968.61||||
J2510||30.99||||
J2515||24.13||||
J2540||0.77||||
J2547||1.58||||
J2550||2.36||||
J2560||42.24||||
J2562||382.78||||
J2590||2.96||||
J2675||1.15||||
J2680||10.28||||
J2690||106.27||||
J2700||1.28||||
J2704||0.14||||
J2710||1.33||||
J2720||1.41||||
J2724||15.09||||
J2760||414.12||||
J2765||1.07||||
J2778||307.2||||
J2780||6.12||||
J2785||61.29||||
J2786||10.13||||
J2788||21.78||||
J2790||78.99||||
J2791||4.71||||
J2792||31.52||||
J2793||22.73||||
J2794||11.04||||
J2796||83.62||||
J2797||0.89||||
J2798||10.68||||
J2800||6.48||||
J2805||115.65||||
J2820||53.56||||
J2840||510.5||||
J2850||32.81||||
J2860||125.16||||
J2916||1.92||||
J2920||4.22||||
J2930||5.89||||
J2997||87.67||||
J2998||30.0||||
J3010||0.67||||
J3031||2.75||||
J3032||16.01||||
J3060||41.23||||
J3070||108.39||||
J3090||1.66||||
J3095||6.4||||
J3105||1.8||||
J3111||9.33||||
J3145||1.61||||
J3230||32.02||||
J3240||1858.04||||
J3241||315.88||||
J3243||1.06||||
J3245||133.59||||
J3260||4.12||||
J3262||5.73||||
J3285||57.47||||
J3299||45.83||||
J3300||3.89||||
J3301||1.11||||
J3303||3.61||||
J3304||17.63||||
J3315||337.01||||
J3316||2943.5||||
J3357||170.82||||
J3358||11.62||||
J3360||7.07||||
J3370||2.78||||
J3380||21.29||||
J3385||359.8||||
J3396||11.24||||
J3397||227.7||||
J3398||2833.33||||
J3410||8.43||||
J3420||1.8||||
J3430||3.42||||
J3475||0.61||||
J3486||13.38||||
J3489||5.77||||
J7030||2.74||||
J7040||1.37||||
J7042||1.06||||
J7050||0.68||||
J7060||1.74||||
J7070||3.47||||
J7120||2.47||||
J7168||2.72||||
J7169||275.0||||
J7170||48.75||||
J7177||1.09||||
J7178||1.3||||
J7316||1046.93||||
J7318||16.74||||
J7320||15.96||||
J7321||75.94||||
J7322||29.88||||
J7323||135.24||||
J7324||147.75||||
J7325||10.43||||
J7327||790.78||||
J7328||2.12||||
J7331||18.02||||
J7332||24.45||||
J9000||3.48||||
J9015||4683.6||||
J9017||12.81||||
J9019||427.27||||
J9020||64.56||||
J9021||43.9||||
J9022||79.58||||
J9023||87.61||||
J9025||0.89||||
J9027||61.65||||
J9032||43.42||||
J9033||20.69||||
J9034||19.08||||
J9035||67.86||||
J9036||22.88||||
J9037||43.29||||
J9039||124.11||||
J9040||26.8||||
J9041||44.79||||
J9042||196.55||||
J9043||191.31||||
J9044||16.77||||
J9045||2.61||||
J9047||41.11||||
J9050||1099.82||||
J9055||67.62||||
J9057||79.3||||
J9060||1.86||||
J9061||17.91||||
J9065||15.08||||
J9070||27.47||||
J9071||3.66||||
J9100||0.88||||
J9119||27.67||||
J9120||838.88||||
J9130||3.62||||
J9144||45.03||||
J9145||57.22||||
J9150||41.24||||
J9153||207.63||||
J9155||4.06||||
J9160||1646.18||||
J9171||0.46||||
J9173||76.86||||
J9175||9.39||||
J9176||6.86||||
J9177||30.19||||
J9178||1.46||||
J9179||127.44||||
J9181||0.76||||
J9185||57.02||||
J9190||2.13||||
J9198||25.08||||
J9200||69.89||||
J9201||3.85||||
J9203||211.11||||
J9204||212.64||||
J9205||57.37||||
J9206||2.45||||
J9207||114.19||||
J9208||26.49||||
J9209||1.73||||
J9210||362.31||||
J9214||32.74||||
J9217||200.73||||
J9223||180.23||||
J9227||69.02||||
J9228||160.7||||
J9229||2407.2||||
J9230||321.72||||
J9245||197.46||||
J9246||40.0||||
J9247||497.44||||
J9260||2.07||||
J9261||155.9||||
J9263||0.07||||
J9264||14.04||||
J9266||21561.05||||
J9267||0.12||||
J9269||296.34||||
J9271||52.3||||
J9272||215.12||||
J9273||147.13||||
J9280||50.66||||
J9285||52.07||||
J9293||29.4||||
J9295||5.74||||
J9299||29.25||||
J9301||64.11||||
J9302||63.96||||
J9303||130.41||||
J9305||76.04||||
J9306||13.56||||
J9307||319.73||||
J9308||63.56||||
J9309||113.57||||
J9311||38.21||||
J9312||85.63||||
J9313||23.39||||
J9316||71.65||||
J9317||31.26||||
J9318||31.99||||
J9319||33.23||||
J9320||347.88||||
J9325||57.22||||
J9328||10.41||||
J9330||34.75||||
J9331||67.85||||
J9332||29.75||||
J9340||305.45||||
J9348||527.02||||
J9349||12.8||||
J9351||0.9||||
J9352||325.03||||
J9353||43.76||||
J9354||34.15||||
J9355||86.41||||
J9356||71.49||||
J9358||24.6||||
J9359||186.83||||
J9360||3.91||||
J9370||4.94||||
J9371||3420.78||||
J9390||8.62||||
J9395||15.65||||
J9400||7.66||||
S0017||7.27||||
S0020||4.54||||
S0032||24.07||||
S0039||11.92||||
S0074||12.53||||
S0077||4.99||||
S0080||143.72||||
S0132||205.67||||
S0145||1021.49||||
S0148||150.43||||
S0164||5.12||||
S5550||0.81||||
S5551||1.05||||
S5552||0.7||||
S5553||1.16||||
S5566||90.03||||
S5571||99.99||||
