SVC_CD|Modifier_1|FEE|ASOFDATE
G0101||29.7|20230101
G0102||9.43|20230101
G0104||60.55|20230101
G0105||195.62|20230101
G0105|53|97.81|20230101
G0121||195.87|20230101
G0121|53|98.06|20230101
G0127||7.87|20230101
G0168||15.26|20230101
G0245||42.18|20230101
G0246||21.24|20230101
G0247||23.02|20230101
G0268||35.7|20230101
G0270||30.24|20230101
G0271||17.13|20230101
G0296||27.43|20230101
G0316||32.62|20230101
G0317||32.62|20230101
G0318||31.82|20230101
G0323||31.02|20230101
G0341||320.14|20230101
G0396||33.64|20230101
G0397||69.46|20230101
G0402||140.66|20230101
G0429||73.19|20230101
G0442||9.83|20230101
G0443||24.55|20230101
G0444||9.83|20230101
G0445||24.14|20230101
G0446||24.55|20230101
G0447||24.55|20230101
G0455||75.72|20230101
G0473||12.41|20230101
G0500||5.64|20230101
G0506||47.14|20230101
G0513||63.47|20230101
G0514||63.87|20230101
G0516||104.49|20230101
G0517||118.67|20230101
G0518||194.47|20230101
G2010||9.83|20230101
G2012||13.36|20230101
G2082||37.35|20230101
G2083||37.35|20230101
G2086||301.19|20230101
G2087||322.27|20230101
G2088||37.25|20230101
G2212||33.42|20230101
G2213||65.56|20230101
G2214||40.7|20230101
G2250||9.83|20230101
G2251||13.36|20230101
G2252||27.12|20230101
G3002||78.7|20230101
G3003||27.12|20230101
Q0091||19.62|20230101
0446T||60.16|20230101
0447T||70.7|20230101
0448T||100.85|20230101
10004||45.08|20230101
10005||77.96|20230101
10006||53.12|20230101
10007||93.65|20230101
10008||53.99|20230101
10009||115.14|20230101
10010||74.34|20230101
10021||58.38|20230101
10030||142.25|20230101
10035||89.51|20230101
10036||45.0|20230101
10040||55.96|20230101
10060||118.43|20230101
10061||203.35|20230101
10080||116.53|20230101
10081||186.06|20230101
10120||117.65|20230101
10121||200.72|20230101
10140||130.33|20230101
10160||107.06|20230101
10180||195.56|20230101
11000||28.65|20230101
11001||15.62|20230101
11010||299.05|20230101
11011||314.7|20230101
11012||442.87|20230101
11042||64.41|20230101
11043||163.65|20230101
11044||238.24|20230101
11045||26.5|20230101
11046||57.2|20230101
11047||101.24|20230101
11055||16.59|20230101
11056||23.1|20230101
11057||30.02|20230101
11102||40.75|20230101
11103||23.27|20230101
11104||50.32|20230101
11105||27.45|20230101
11106||60.39|20230101
11107||32.89|20230101
11200||86.1|20230101
11201||17.68|20230101
11300||36.62|20230101
11301||55.21|20230101
11302||64.38|20230101
11303||76.21|20230101
11305||39.68|20230101
11306||52.51|20230101
11307||67.12|20230101
11308||74.32|20230101
11310||49.26|20230101
11311||67.6|20230101
11312||80.73|20230101
11313||102.7|20230101
11400||94.65|20230101
11401||118.41|20230101
11402||128.69|20230101
11403||165.75|20230101
11404||181.69|20230101
11406||269.9|20230101
11420||91.78|20230101
11421||121.53|20230101
11422||151.23|20230101
11423||173.14|20230101
11424||196.4|20230101
11426||293.3|20230101
11440||120.6|20230101
11441||149.19|20230101
11442||163.89|20230101
11443||198.09|20230101
11444||247.84|20230101
11446||344.94|20230101
11450||288.39|20230101
11451||363.85|20230101
11462||274.38|20230101
11463||366.58|20230101
11470||316.69|20230101
11471||383.42|20230101
11600||135.0|20230101
11601||163.36|20230101
11602||177.67|20230101
11603||211.65|20230101
11604||232.19|20230101
11606||340.29|20230101
11620||135.75|20230101
11621||164.36|20230101
11622||185.93|20230101
11623||228.77|20230101
11624||258.36|20230101
11626||314.17|20230101
11640||139.94|20230101
11641||171.01|20230101
11642||199.17|20230101
11643||247.55|20230101
11644||305.74|20230101
11646||419.91|20230101
11719||7.87|20230101
11720||15.12|20230101
11721||24.92|20230101
11730||57.3|20230101
11732||18.05|20230101
11740||35.77|20230101
11750||110.7|20230101
11755||64.39|20230101
11760||121.41|20230101
11762||204.08|20230101
11765||102.68|20230101
11770||201.03|20230101
11771||490.86|20230101
11772||637.9|20230101
11900||32.33|20230101
11901||49.17|20230101
11920||118.41|20230101
11921||141.99|20230101
11922||31.05|20230101
11950||56.0|20230101
11951||78.06|20230101
11952||109.37|20230101
11954||119.63|20230101
11976||97.86|20230101
11980||58.79|20230101
11981||66.16|20230101
11982||78.08|20230101
11983||109.31|20230101
12001||47.17|20230101
12002||61.43|20230101
12004||76.09|20230101
12005||97.71|20230101
12006||120.42|20230101
12007||150.17|20230101
12011||57.66|20230101
12013||60.18|20230101
12014||77.01|20230101
12015||97.11|20230101
12016||131.91|20230101
12020||206.29|20230101
12021||155.41|20230101
12031||167.71|20230101
12032||210.0|20230101
12034||224.61|20230101
12035||261.72|20230101
12036||303.32|20230101
12037||351.62|20230101
12041||159.05|20230101
12042||214.83|20230101
12044||232.99|20230101
12045||300.62|20230101
12046||343.81|20230101
12047||380.64|20230101
12051||186.65|20230101
12052||219.04|20230101
12053||235.56|20230101
12054||237.58|20230101
12055||324.84|20230101
12056||420.61|20230101
12057||456.62|20230101
13100||218.92|20230101
13101||271.74|20230101
13102||76.28|20230101
13120||255.1|20230101
13121||280.14|20230101
13122||88.11|20230101
13131||262.95|20230101
13132||328.93|20230101
13133||133.57|20230101
13151||302.26|20230101
13152||363.67|20230101
13153||145.72|20230101
14000||555.74|20230101
14001||715.19|20230101
14020||626.45|20230101
14021||779.36|20230101
14040||686.51|20230101
14041||836.89|20230101
14060||732.61|20230101
14061||899.38|20230101
14301||947.25|20230101
15002||233.55|20230101
15003||47.2|20230101
15004||277.88|20230101
15005||93.98|20230101
15040||132.51|20230101
15050||513.23|20230101
15100||781.89|20230101
15101||118.33|20230101
15110||771.33|20230101
15111||106.49|20230101
15115||744.9|20230101
15116||145.79|20230101
15120||752.0|20230101
15121||143.68|20230101
15130||659.73|20230101
15131||95.48|20230101
15135||831.68|20230101
15136||95.48|20230101
15150||686.77|20230101
15151||113.05|20230101
15152||148.43|20230101
15155||798.56|20230101
15156||154.87|20230101
15157||169.21|20230101
15200||736.17|20230101
15201||80.99|20230101
15220||672.4|20230101
15221||73.15|20230101
15240||878.75|20230101
15241||111.93|20230101
15260||932.17|20230101
15261||146.01|20230101
15271||88.63|20230101
15272||17.49|20230101
15273||206.15|20230101
15274||46.8|20230101
15275||98.78|20230101
15276||26.25|20230101
15277||236.81|20230101
15278||58.55|20230101
15570||797.56|20230101
15572||807.84|20230101
15574||804.47|20230101
15576||713.07|20230101
15600||239.43|20230101
15610||275.27|20230101
15620||365.48|20230101
15630||384.06|20230101
15650||448.78|20230101
15730||1004.62|20230101
15731||1093.96|20230101
15740||923.4|20230101
15760||770.35|20230101
15771||558.76|20230101
15772||157.95|20230101
15773||551.33|20230101
15774||153.56|20230101
15775||274.8|20230101
15776||374.88|20230101
15780||736.0|20230101
15781||478.65|20230101
15782||412.98|20230101
15783||395.45|20230101
15786||147.32|20230101
15787||17.8|20230101
15788||244.38|20230101
15789||457.15|20230101
15792||238.31|20230101
15793||398.01|20230101
15820||576.9|20230101
15821||613.39|20230101
15822||447.57|20230101
15823||615.59|20230101
15837||789.58|20230101
15839||809.65|20230101
15851||70.41|20230101
16000||48.2|20230101
16020||61.01|20230101
