SVC_CD|Modifier_1|FEE|ASOFDATE
11622||286.28|20230101
11623||332.49|20230101
11624||377.22|20230101
11626||451.29|20230101
11640||232.08|20230101
11641||269.12|20230101
11642||302.53|20230101
11643||352.61|20230101
11644||433.19|20230101
11646||556.84|20230101
11719||15.75|20230101
11720||36.88|20230101
11721||49.34|20230101
11730||130.92|20230101
11732||37.37|20230101
11740||65.84|20230101
11750||180.65|20230101
11755||138.69|20230101
11760||212.84|20230101
11762||324.47|20230101
11765||190.07|20230101
11770||405.3|20230101
11771||703.2|20230101
11772||866.08|20230101
11900||64.72|20230101
11901||78.13|20230101
11920||218.18|20230101
11921||252.63|20230101
11922||69.01|20230101
11950||90.83|20230101
11951||119.79|20230101
11952||159.47|20230101
11954||175.58|20230101
11960||1122.62|20230101
11970||612.12|20230101
11971||603.9|20230101
11976||159.57|20230101
11980||104.28|20230101
11981||111.18|20230101
11982||123.71|20230101
11983||154.85|20230101
12001||106.04|20230101
12002||127.25|20230101
12004||146.87|20230101
12005||196.06|20230101
12006||226.79|20230101
12007||253.67|20230101
12011||126.35|20230101
12013||131.14|20230101
12014||158.89|20230101
12015||190.64|20230101
12016||241.65|20230101
12017||155.3|20230101
12018||175.16|20230101
12020||340.28|20230101
12021||198.05|20230101
12031||302.36|20230101
12032||347.4|20230101
12034||380.04|20230101
12035||439.71|20230101
12036||483.79|20230101
12037||539.37|20230101
12041||302.87|20230101
12042||352.87|20230101
12044||435.06|20230101
12045||468.72|20230101
12046||561.07|20230101
12047||612.47|20230101
12051||324.62|20230101
12052||359.38|20230101
12053||415.25|20230101
12054||436.57|20230101
12055||574.76|20230101
12056||655.27|20230101
12057||685.06|20230101
13100||388.79|20230101
13101||453.15|20230101
13102||130.43|20230101
13120||404.7|20230101
13121||483.26|20230101
13122||141.7|20230101
13131||440.24|20230101
13132||532.58|20230101
13133||185.37|20230101
13151||477.81|20230101
13152||558.41|20230101
13153||204.09|20230101
13160||853.48|20230101
14000||711.21|20230101
14001||899.61|20230101
14020||787.75|20230101
14021||964.61|20230101
14040||846.05|20230101
14041||1025.01|20230101
14060||852.44|20230101
14061||1106.5|20230101
14301||1200.21|20230101
14302||225.66|20230101
14350||728.25|20230101
15002||384.33|20230101
15003||76.07|20230101
15004||437.67|20230101
15005||125.35|20230101
15040||299.96|20230101
15050||667.76|20230101
15100||960.0|20230101
15101||208.74|20230101
15110||907.99|20230101
15111||117.98|20230101
15115||873.06|20230101
15116||162.28|20230101
15120||933.58|20230101
15121||233.82|20230101
15130||805.61|20230101
15131||103.73|20230101
15135||969.31|20230101
15136||102.13|20230101
15150||759.29|20230101
15151||122.33|20230101
15152||157.34|20230101
15155||871.7|20230101
15156||163.84|20230101
15157||183.15|20230101
15200||930.73|20230101
15201||158.23|20230101
15220||860.62|20230101
15221||146.54|20230101
15240||1034.44|20230101
15241||193.17|20230101
15260||1111.13|20230101
15261||229.72|20230101
15271||172.6|20230101
15272||26.43|20230101
15273||343.89|20230101
15274||92.08|20230101
15275||176.98|20230101
15276||35.04|20230101
15277||380.94|20230101
15278||106.07|20230101
15570||1004.61|20230101
15572||975.13|20230101
15574||968.83|20230101
15576||868.11|20230101
15600||390.92|20230101
15610||423.11|20230101
15620||509.04|20230101
15630||524.63|20230101
15650||611.67|20230101
15730||1615.26|20230101
15731||1235.74|20230101
15733||1107.06|20230101
15734||1591.24|20230101
15736||1310.21|20230101
15738||1356.54|20230101
15740||1120.27|20230101
15750||998.13|20230101
15756||2436.07|20230101
15757||2422.07|20230101
15758||2415.2|20230101
15760||941.13|20230101
15769||520.03|20230101
15770||734.98|20230101
15771||672.25|20230101
15772||208.14|20230101
15773||660.92|20230101
15774||203.8|20230101
15775||420.42|20230101
15776||566.32|20230101
15777||224.38|20230101
15778||395.04|20230101
15780||953.16|20230101
15781||608.57|20230101
15782||551.0|20230101
15783||507.93|20230101
15786||261.62|20230101
15787||33.96|20230101
15788||453.17|20230101
15789||601.84|20230101
15792||388.03|20230101
15793||537.86|20230101
15819||870.34|20230101
15820||649.4|20230101
15821||693.29|20230101
15822||520.47|20230101
15823||695.98|20230101
15830||1257.45|20230101
15832||997.17|20230101
15833||953.16|20230101
15834||969.73|20230101
15835||1008.01|20230101
15836||867.92|20230101
15837||963.23|20230101
15838||711.14|20230101
15839||984.55|20230101
15840||1095.42|20230101
15841||1912.41|20230101
15842||2882.05|20230101
15845||1152.85|20230101
15851||59.89|20230101
15852||47.51|20230101
15853||13.44|20230101
15854||18.88|20230101
15860||110.29|20230101
15920||696.56|20230101
15922||871.78|20230101
15931||755.11|20230101
15933||940.64|20230101
15934||1018.82|20230101
15935||1255.42|20230101
15936||966.43|20230101
15937||1122.69|20230101
15940||761.6|20230101
15941||1018.24|20230101
15944||1018.95|20230101
15945||1109.93|20230101
15946||1731.67|20230101
15950||698.72|20230101
15951||983.85|20230101
15952||997.95|20230101
15953||1098.96|20230101
15956||1252.12|20230101
15958||1273.1|20230101
16000||87.07|20230101
16020||96.75|20230101
16025||173.72|20230101
16030||218.2|20230101
16035||202.0|20230101
16036||85.05|20230101
17000||76.26|20230101
17003||7.8|20230101
17004||192.92|20230101
17106||385.15|20230101
17107||499.48|20230101
17108||701.37|20230101
17110||131.65|20230101
17111||152.55|20230101
17250||101.31|20230101
17260||113.39|20230101
17261||169.32|20230101
17262||203.0|20230101
17263||218.95|20230101
17264||234.41|20230101
17266||266.31|20230101
17270||170.11|20230101
17271||189.23|20230101
17272||213.85|20230101
17273||236.3|20230101
17274||275.47|20230101
17276||318.18|20230101
17280||159.72|20230101
17281||203.71|20230101
17282||232.35|20230101
17283||272.81|20230101
17284||309.0|20230101
17286||392.37|20230101
17311||770.03|20230101
17312||470.8|20230101
17313||724.91|20230101
17314||452.07|20230101
17315||88.24|20230101
17340||57.15|20230101
17360||138.42|20230101
19000||116.25|20230101
19001||28.36|20230101
19020||532.27|20230101
19030||187.68|20230101
19081||584.68|20230101
19082||459.43|20230101
19083||586.17|20230101
19084||453.32|20230101
19085||908.72|20230101
19086||713.24|20230101
19100||170.06|20230101
19101||367.71|20230101
19105||2773.03|20230101
19110||545.99|20230101
19112||520.17|20230101
19120||569.82|20230101
19125||625.77|20230101
19126||162.8|20230101
19281||277.11|20230101
19282||199.62|20230101
19283||299.99|20230101
19284||224.27|20230101
19285||437.56|20230101
19286||362.89|20230101
19287||757.83|20230101
19288||591.4|20230101
19294||166.91|20230101
19296||4458.32|20230101
19297||96.08|20230101
19298||1018.41|20230101
19300||654.38|20230101
19301||697.8|20230101
19302||957.0|20230101
19303||1008.33|20230101
19305||1217.91|20230101
19306||1293.65|20230101
19307||1246.99|20230101
19316||856.14|20230101
19318||1176.01|20230101
19325||670.93|20230101
19328||603.31|20230101
19330||701.19|20230101
19340||822.84|20230101
19342||826.34|20230101
19350||923.3|20230101
19355||838.73|20230101
19357||1266.06|20230101
19361||1669.8|20230101
19364||2895.77|20230101
19367||1895.28|20230101
19368||2312.33|20230101
19369||2150.22|20230101
19370||729.52|20230101
19371||772.08|20230101
19380||875.97|20230101
19396||312.51|20230101
20100||625.59|20230101
20101||672.17|20230101
20102||697.41|20230101
20103||634.15|20230101
20150||1076.3|20230101
20200||249.15|20230101
20205||343.49|20230101
20206||262.91|20230101
20220||272.3|20230101
20225||447.69|20230101
20240||147.23|20230101
20245||360.93|20230101
20250||417.22|20230101
20251||450.97|20230101
20500||139.36|20230101
20501||168.16|20230101
20520||246.12|20230101
20525||531.38|20230101
20526||90.54|20230101
20527||96.87|20230101
20550||63.65|20230101
20551||63.65|20230101
20552||58.45|20230101
20553||67.66|20230101
20555||359.23|20230101
20560||28.98|20230101
20561||41.98|20230101
20600||58.45|20230101
20604||92.14|20230101
20605||60.82|20230101
20606||99.64|20230101
20610||71.12|20230101
20611||111.09|20230101
20612||71.52|20230101
20615||287.0|20230101
20650||254.41|20230101
20660||246.57|20230101
20661||568.46|20230101
20662||574.49|20230101
20663||530.77|20230101
20664||953.8|20230101
20665||131.94|20230101
20670||416.78|20230101
20680||675.07|20230101
20690||642.31|20230101
20692||1213.98|20230101
20693||484.65|20230101
20694||484.3|20230101
20696||1260.5|20230101
20697||2196.47|20230101
20700||88.12|20230101
20701||67.27|20230101
20702||148.07|20230101
20703||106.83|20230101
20704||152.75|20230101
20705||129.69|20230101
20802||2905.6|20230101
20805||3443.77|20230101
20808||4144.02|20230101
20816||2175.57|20230101
20822||1888.37|20230101
20824||2179.97|20230101
20827||1938.16|20230101
20838||2953.43|20230101
20900||446.09|20230101
20902||290.43|20230101
20910||526.77|20230101
20912||529.03|20230101
20920||439.52|20230101
20922||670.17|20230101
20924||552.48|20230101
20931||112.55|20230101
20932||783.92|20230101
20933||719.94|20230101
20934||783.57|20230101
20937||171.34|20230101
20938||186.61|20230101
20939||71.92|20230101
20950||307.12|20230101
20955||2623.85|20230101
20956||2793.72|20230101
20957||2912.05|20230101
20962||2846.52|20230101
20969||2891.26|20230101
20970||3010.76|20230101
20972||3001.69|20230101
20973||3168.05|20230101
20974||93.18|20230101
20975||184.5|20230101
20979||62.73|20230101
20982||4191.1|20230101
20983||6139.6|20230101
20985||150.54|20230101
21010||811.77|20230101
21011||426.13|20230101
21012||369.98|20230101
21013||602.45|20230101
21014||568.71|20230101
21015||758.58|20230101
21016||1081.01|20230101
21025||875.78|20230101
21026||600.12|20230101
21029||859.62|20230101
21030||517.23|20230101
21031||436.95|20230101
21032||421.53|20230101
21034||1426.09|20230101
21040||524.5|20230101
21044||937.13|20230101
21045||1298.8|20230101
21046||1083.92|20230101
21047||1308.17|20230101
21048||1087.98|20230101
21049||1235.48|20230101
21050||953.49|20230101
21060||862.04|20230101
21070||669.22|20230101
21073||426.46|20230101
21076||936.13|20230101
21077||2290.02|20230101
21079||1572.42|20230101
21080||1812.64|20230101
21081||1673.29|20230101
21082||1546.88|20230101
21083||1481.46|20230101
21084||1687.43|20230101
21085||744.43|20230101
21086||1704.75|20230101
21087||1704.75|20230101
21100||711.97|20230101
21110||998.01|20230101
21116||255.37|20230101
21120||757.03|20230101
21121||704.5|20230101
21122||828.2|20230101
21123||936.91|20230101
21125||3086.44|20230101
21127||4746.48|20230101
21137||816.82|20230101
21138||990.33|20230101
21139||1183.51|20230101
21141||1457.05|20230101
21142||1493.97|20230101
21143||1538.01|20230101
21145||1685.05|20230101
21146||1760.27|20230101
21147||1851.2|20230101
21150||1771.63|20230101
21151||1946.02|20230101
21154||2093.49|20230101
21155||2317.38|20230101
21159||2768.44|20230101
21160||2999.2|20230101
21172||2220.33|20230101
21175||2365.37|20230101
21179||1631.68|20230101
21180||1819.67|20230101
21181||805.0|20230101
21182||2257.82|20230101
21183||2453.75|20230101
21184||2636.52|20230101
21188||1728.92|20230101
21193||1339.89|20230101
21194||1550.1|20230101
21195||1470.67|20230101
21196||1568.31|20230101
21198||1108.87|20230101
21199||1097.88|20230101
21206||1052.13|20230101
21208||1898.29|20230101
21209||929.83|20230101
21210||2042.62|20230101
21215||4851.63|20230101
21230||810.13|20230101
21235||827.51|20230101
21240||1145.51|20230101
21242||1108.61|20230101
21243||1832.41|20230101
21244||1107.74|20230101
21245||1382.86|20230101
21246||925.59|20230101
21247||1717.75|20230101
21248||1085.55|20230101
21249||1460.63|20230101
21255||1471.48|20230101
21256||1338.39|20230101
21260||1493.75|20230101
21261||2622.94|20230101
21263||2430.93|20230101
21267||1749.23|20230101
21268||2183.59|20230101
21270||1131.78|20230101
21275||915.34|20230101
21280||650.42|20230101
21282||445.53|20230101
21295||222.51|20230101
21296||455.34|20230101
21315||174.65|20230101
21320||250.4|20230101
21325||505.83|20230101
21330||601.65|20230101
21335||792.33|20230101
21336||715.46|20230101
21337||478.87|20230101
21338||758.4|20230101
21339||851.31|20230101
21340||817.73|20230101
21343||1200.5|20230101
21344||1510.89|20230101
21345||899.08|20230101
21346||1148.68|20230101
21347||1148.66|20230101
21348||1179.9|20230101
21355||507.42|20230101
21356||617.2|20230101
21360||577.0|20230101
21365||1168.41|20230101
21366||1374.67|20230101
21385||801.84|20230101
21386||751.41|20230101
21387||835.94|20230101
21390||877.92|20230101
21395||1087.33|20230101
21400||246.77|20230101
21401||584.51|20230101
21406||640.43|20230101
21407||708.09|20230101
21408||977.52|20230101
21421||732.05|20230101
21422||689.33|20230101
21423||868.4|20230101
21431||778.47|20230101
21432||787.91|20230101
21433||1856.05|20230101
21435||1517.49|20230101
21436||2184.91|20230101
21440||804.71|20230101
21445||902.59|20230101
21450||687.17|20230101
21451||887.19|20230101
21452||882.57|20230101
21453||1269.19|20230101
21454||532.39|20230101
21461||2139.59|20230101
21462||2308.78|20230101
21465||860.55|20230101
21470||1256.37|20230101
21480||166.1|20230101
21485||1137.08|20230101
21490||847.53|20230101
21497||821.69|20230101
21501||554.76|20230101
21502||538.74|20230101
21510||485.32|20230101
21550||305.75|20230101
21552||479.34|20230101
21554||780.79|20230101
21555||490.44|20230101
21556||574.48|20230101
21557||1015.8|20230101
21558||1418.09|20230101
21600||614.82|20230101
21601||1199.03|20230101
21602||1633.76|20230101
21603||1771.05|20230101
21610||1197.42|20230101
21615||644.9|20230101
21616||728.3|20230101
21620||538.48|20230101
21627||588.67|20230101
21630||1415.04|20230101
21632||1260.22|20230101
21685||1064.16|20230101
21700||364.01|20230101
21705||538.78|20230101
21720||576.09|20230101
21725||593.44|20230101
21740||1054.18|20230101
21750||700.34|20230101
21811||605.07|20230101
21812||734.32|20230101
21813||1000.38|20230101
21820||172.1|20230101
21825||588.97|20230101
21920||292.95|20230101
21925||555.01|20230101
21930||563.26|20230101
21931||502.11|20230101
21932||711.19|20230101
21933||785.86|20230101
21935||1079.88|20230101
21936||1485.43|20230101
22010||1035.81|20230101
22015||1020.71|20230101
22100||929.72|20230101
22101||936.9|20230101
22102||839.38|20230101
22103||138.84|20230101
22110||1131.08|20230101
22112||1207.22|20230101
22114||1207.22|20230101
22116||143.48|20230101
22206||2553.26|20230101
22207||2508.21|20230101
22208||598.7|20230101
22210||1886.49|20230101
22212||1609.17|20230101
22214||1609.08|20230101
22216||371.11|20230101
22220||1716.76|20230101
22222||1852.32|20230101
22224||1686.19|20230101
22226||367.98|20230101
22310||346.09|20230101
22315||977.25|20230101
22318||1729.75|20230101
22319||1911.67|20230101
22325||1564.92|20230101
22326||1593.95|20230101
22327||1628.06|20230101
22328||287.53|20230101
22505||139.75|20230101
22510||2137.81|20230101
22511||2131.08|20230101
22512||850.81|20230101
22513||6883.39|20230101
22514||6855.22|20230101
22515||3539.01|20230101
22532||1887.61|20230101
22533||1752.49|20230101
22534||368.35|20230101
22548||2050.42|20230101
22551||1780.25|20230101
22552||403.65|20230101
22554||1332.97|20230101
22556||1757.53|20230101
22558||1602.85|20230101
22585||332.09|20230101
22586||2118.96|20230101
22590||1673.49|20230101
22595||1599.06|20230101
22600||1381.44|20230101
22610||1360.69|20230101
22612||1669.12|20230101
22614||398.77|20230101
22630||1634.78|20230101
22632||325.85|20230101
22633||1895.19|20230101
22634||493.88|20230101
22800||1450.99|20230101
22802||2223.86|20230101
22804||2550.62|20230101
22808||1913.43|20230101
22810||2126.92|20230101
22812||2333.12|20230101
22818||2269.7|20230101
22819||2615.01|20230101
22830||877.84|20230101
22840||774.11|20230101
22842||778.7|20230101
22843||833.48|20230101
22844||1010.39|20230101
22845||740.72|20230101
22846||770.53|20230101
22847||830.4|20230101
22848||368.39|20230101
22849||1376.44|20230101
22850||787.43|20230101
22852||759.06|20230101
22853||263.34|20230101
22854||341.59|20230101
22855||1171.96|20230101
22856||1703.93|20230101
22857||1877.68|20230101
22858||517.86|20230101
22859||340.06|20230101
22861||2397.48|20230101
22862||2406.12|20230101
22864||2145.63|20230101
22865||2349.88|20230101
22867||1138.57|20230101
22868||248.34|20230101
22869||466.41|20230101
22870||123.79|20230101
22900||604.69|20230101
22901||707.17|20230101
22902||529.02|20230101
22903||471.02|20230101
22904||1106.13|20230101
22905||1392.48|20230101
23000||627.26|20230101
23020||753.94|20230101
23030||501.86|20230101
23031||499.98|20230101
23035||745.15|20230101
23040||783.56|20230101
23044||621.77|20230101
23065||252.87|20230101
23066||645.58|20230101
23071||452.45|20230101
23073||747.82|20230101
23075||586.08|20230101
23076||589.79|20230101
23077||1190.15|20230101
23078||1513.88|20230101
23100||561.52|20230101
23101||505.83|20230101
23105||700.7|20230101
23106||557.25|20230101
23107||724.32|20230101
23120||648.33|20230101
23125||774.99|20230101
23130||682.23|20230101
23140||611.98|20230101
23145||760.5|20230101
23146||685.62|20230101
23150||730.64|20230101
23155||869.71|20230101
23156||743.01|20230101
23170||622.15|20230101
23172||628.74|20230101
23174||836.75|20230101
23180||718.55|20230101
23182||739.05|20230101
23184||809.96|20230101
23190||633.0|20230101
23195||809.16|20230101
23200||1605.03|20230101
23210||1876.36|20230101
23220||2052.84|20230101
23330||347.7|20230101
23333||521.38|20230101
23334||1138.29|20230101
23335||1356.45|20230101
23350||191.62|20230101
23395||1379.56|20230101
23397||1223.33|20230101
23400||1051.14|20230101
23405||673.74|20230101
23406||811.57|20230101
23410||891.16|20230101
23412||924.53|20230101
23415||764.63|20230101
23420||1056.37|20230101
23430||811.91|20230101
23440||820.73|20230101
23450||1019.48|20230101
23455||1063.94|20230101
23460||1173.5|20230101
23462||1146.41|20230101
23465||1202.55|20230101
23466||1212.39|20230101
23470||1284.03|20230101
23472||1541.65|20230101
23473||1712.97|20230101
23474||1846.82|20230101
23480||889.44|20230101
23485||1027.92|20230101
23490||932.23|20230101
23491||1096.07|20230101
23500||257.27|20230101
23505||408.94|20230101
23515||788.04|20230101
23520||277.67|20230101
23525||455.17|20230101
23530||633.99|20230101
23532||688.32|20230101
23540||275.77|20230101
23545||413.53|20230101
23550||629.38|20230101
23552||709.34|20230101
23570||269.7|20230101
23575||467.78|20230101
23585||1053.13|20230101
23600||385.69|20230101
23605||533.45|20230101
23615||958.82|20230101
23616||1324.85|20230101
23620||313.33|20230101
23625||442.38|20230101
23630||852.02|20230101
23650||378.19|20230101
23655||457.28|20230101
23660||645.62|20230101
23665||493.19|20230101
23670||944.38|20230101
23675||620.66|20230101
23680||1006.11|20230101
23700||214.77|20230101
23800||1107.62|20230101
23802||1380.65|20230101
23900||1480.24|20230101
23920||1207.88|20230101
23921||522.24|20230101
23930||409.15|20230101
23931||351.95|20230101
23935||568.85|20230101
24000||528.73|20230101
24006||778.04|20230101
24065||295.24|20230101
24066||707.4|20230101
24071||437.17|20230101
24073||743.86|20230101
24075||608.17|20230101
24076||596.4|20230101
24077||1099.25|20230101
24079||1400.81|20230101
24100||466.8|20230101
24101||559.27|20230101
24102||676.07|20230101
24105||406.56|20230101
24110||650.74|20230101
24115||803.8|20230101
24116||930.9|20230101
24120||588.67|20230101
24125||684.34|20230101
24126||713.38|20230101
24130||568.55|20230101
24134||814.96|20230101
24136||693.58|20230101
24138||759.96|20230101
24140||768.93|20230101
24145||653.04|20230101
24147||695.74|20230101
24149||1282.81|20230101
24150||1644.8|20230101
24152||1435.89|20230101
24155||922.36|20230101
24160||1347.87|20230101
24164||788.76|20230101
24200||245.92|20230101
24201||623.24|20230101
24220||221.75|20230101
24300||498.06|20230101
24301||819.79|20230101
24305||638.06|20230101
24310||525.65|20230101
24320||848.1|20230101
24330||783.72|20230101
24331||853.07|20230101
24332||677.63|20230101
24340||659.64|20230101
24341||823.57|20230101
24342||842.33|20230101
24343||787.07|20230101
24344||1186.12|20230101
24345||782.1|20230101
24346||1197.9|20230101
24357||465.9|20230101
24358||585.77|20230101
24359||726.24|20230101
24360||978.33|20230101
24361||1087.64|20230101
24362||1143.03|20230101
24363||1547.63|20230101
24365||701.37|20230101
24366||743.27|20230101
24370||1642.06|20230101
24371||1880.02|20230101
24400||901.14|20230101
24410||1141.52|20230101
24420||1166.2|20230101
24430||1138.42|20230101
24435||1169.83|20230101
24470||736.38|20230101
24495||1049.32|20230101
24498||938.48|20230101
24500||417.43|20230101
24505||571.72|20230101
24515||958.09|20230101
24516||930.57|20230101
24530||440.98|20230101
24535||697.31|20230101
24538||872.27|20230101
24545||1003.67|20230101
24546||1118.95|20230101
24560||386.19|20230101
24565||613.47|20230101
24566||794.59|20230101
24575||802.44|20230101
24576||407.62|20230101
24577||629.78|20230101
24579||909.64|20230101
24582||900.38|20230101
24586||1170.81|20230101
24587||1171.66|20230101
24600||427.4|20230101
24605||534.6|20230101
24615||779.14|20230101
24620||652.52|20230101
24635||743.42|20230101
24640||117.07|20230101
24650||306.78|20230101
24655||511.0|20230101
24665||724.91|20230101
24666||801.39|20230101
