SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
J2724||10.55||||
J2777||30.36||||
J2778||133.17||||
J2781||144.61||||
J2782||106.0||||
J2785||61.15||||
J2786||5.63||||
J2792||29.26||||
J2793||25.69||||
J2797||0.89||||
J2802||10.49||||
J2805||138.06||||
J2840||510.5||||
J2850||32.81||||
J2860||148.7||||
J2919||0.3||||
J2997||86.88||||
J2998||28.53||||
J3031||3.14||||
J3032||14.2||||
J3060||40.11||||
J3070||108.39||||
J3095||2.6||||
J3241||331.68||||
J3244||2.5||||
J3247||13.1||||
J3263||34.81||||
J3285||51.02||||
J3299||48.58||||
J3300||19.14||||
J3303||3.61||||
J3304||13.37||||
J3316||3409.43||||
J3358||8.42||||
J3371||1.48||||
J3372||2.02||||
J3385||365.02||||
J3396||7.06||||
J3397||259.24||||
J3398||3041.37||||
J3424||0.53||||
J3425||0.01||||
J3489||1.27||||
J7165||3.15||||
J7168||2.98||||
J7169||125.0||||
J7171||30.22||||
J7316||1046.93||||
J7318||2.2||||
J7320||0.67||||
J7321||71.02||||
J7322||13.1||||
J7323||117.52||||
J7324||115.34||||
J7325||4.36||||
J7326||516.53||||
J7327||647.39||||
J7331||5.83||||
J7332||5.73||||
J9015||5551.47||||
J9017||6.23||||
J9019||427.27||||
J9020||64.56||||
J9022||81.32||||
J9023||90.27||||
J9026||1495.54||||
J9027||4.73||||
J9032||45.5||||
J9033||0.9||||
J9034||9.15||||
J9035||68.0||||
J9037||45.28||||
J9039||147.5||||
J9042||235.14||||
J9043||211.04||||
J9046||45.8||||
J9047||45.17||||
J9048||45.8||||
J9050||373.72||||
J9051||3.43||||
J9052||240.54||||
J9055||71.17||||
J9056||25.21||||
J9061||16.11||||
J9063||62.41||||
J9065||8.82||||
J9072||4.29||||
J9076||3.33||||
J9118||71.93||||
J9119||23.24||||
J9120||393.05||||
J9145||59.92||||
J9150||22.2||||
J9153||237.15||||
J9173||77.41||||
J9175||10.2||||
J9176||3.11||||
J9177||31.66||||
J9179||136.83||||
J9185||224.84||||
J9196||3.32||||
J9198||33.54||||
J9200||3852.66||||
J9203||225.21||||
J9204||234.07||||
J9205||58.92||||
J9207||128.7||||
J9208||21.26||||
J9210||362.21||||
J9214||32.57||||
J9223||198.3||||
J9227||73.53||||
J9228||172.32||||
J9229||2614.39||||
J9230||321.72||||
J9245||150.87||||
J9246||10.6||||
J9247||503.5||||
J9261||68.86||||
J9264||8.78||||
J9269||322.07||||
J9271||52.2||||
J9272||232.01||||
J9273||170.49||||
J9274||210.1||||
J9280||49.7||||
J9285||52.07||||
J9286||2702.15||||
J9293||50.65||||
J9295||5.74||||
J9296||5.23||||
J9298||186.04||||
J9299||27.14||||
J9301||69.69||||
J9302||60.34||||
J9303||154.23||||
J9304||48.49||||
J9305||1.16||||
J9306||11.49||||
J9307||294.67||||
J9308||66.8||||
J9309||125.5||||
J9312||73.22||||
J9313||17.61||||
J9314||6.54||||
J9317||30.47||||
J9318||31.99||||
J9319||25.31||||
J9320||349.23||||
J9322||9.61||||
J9323||0.23||||
J9324||75.44||||
J9325||65.5||||
J9328||10.4||||
J9330||26.29||||
J9331||109.28||||
J9332||27.66||||
J9334||33.13||||
J9340||222.8||||
J9345||24.9||||
J9347||131.1||||
J9348||604.71||||
J9349||9.32||||
J9350||632.73||||
J9352||350.9||||
J9353||43.68||||
J9354||35.58||||
J9355||73.62||||
J9358||23.29||||
J9359||201.95||||
J9370||4.03||||
J9376||86.54||||
J9381||32.49||||
J9390||3.74||||
J9393||20.0||||
J9400||2.63||||
P9023||0.85||||
P9048||52.9||||
Q0224||6579.04||||
Q2041||97822.92||||
Q2042||87237.63||||
Q2043||55508.32||||
Q2049||502.0||||
Q2050||131.77||||
Q2053||89883.54||||
Q2054||99273.58||||
Q2055||83904.63||||
Q2056||84610.04||||
Q5103||6.2||||
Q5104||25.45||||
Q5107||22.14||||
Q5112||28.0||||
Q5113||58.17||||
Q5114||51.32||||
Q5115||29.24||||
Q5116||8.18||||
Q5117||14.88||||
Q5118||16.51||||
Q5119||14.79||||
Q5120||327.13||||
Q5121||17.43||||
Q5123||35.91||||
Q5124||153.25||||
Q5126||53.26||||
Q5128||200.11||||
Q5129||56.78||||
Q5140||63.1||||
Q5141||85.94||||
Q5142||29.93||||
Q5143||65.36||||
Q5144||93.44||||
Q9956||30.44||||
Q9957||45.78||||
Q9968||14.18||||
S0017||7.27||||
S0032||12.5||||
S0039||7.36||||
S0074||12.11||||
S0078||99.6||||
S0145||1113.42||||
S0148||150.43||||
S5550||0.69||||
S5551||0.79||||
S5553||0.83||||
