SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
76098||14.48||||
76100||57.11||||
76120||52.72||||
76125||30.29||||
76140||18.6||||
76145||762.17||||
76380||127.28||||
76391||199.37||||
76506||62.23||||
76510||63.11||||
76511||51.15||||
76512||43.09||||
76513||66.43||||
76514||10.12||||
76516||42.29||||
76519||54.82||||
76529||58.75||||
76536||59.74||||
76604||53.17||||
76641||96.23||||
76642||78.46||||
76700||83.2||||
76705||60.74||||
76706||85.45||||
76770||80.72||||
76775||51.38||||
76776||110.4||||
76800||80.98||||
76801||78.42||||
76802||55.12||||
76805||94.32||||
76810||80.41||||
76811||158.68||||
76812||119.18||||
76813||108.6||||
76814||68.57||||
76815||62.95||||
76816||51.84||||
76817||82.17||||
76819||76.9||||
76820||38.73||||
76821||82.17||||
76825||81.48||||
76826||59.55||||
76827||57.57||||
76828||34.0||||
76830||67.65||||
76831||75.52||||
76856||67.65||||
76857||42.17||||
76870||59.78||||
76872||67.65||||
76873||107.95||||
76881||53.29||||
76882||26.25||||
76885||76.09||||
76886||67.81||||
76932||66.93||||
76937||28.15||||
76940||139.7||||
76941||112.96||||
76942||50.62||||
76946||28.65||||
76965||79.07||||
76975||47.9||||
76978||279.43||||
76979||186.0||||
76981||97.6||||
76982||87.55||||
76983||53.29||||
76998||116.55||||
77001||63.56||||
77002||66.51||||
77003||56.88||||
77011||199.48||||
77012||111.05||||
77013||160.82||||
77014||105.16||||
77021||366.76||||
77022||171.59||||
77046||208.8||||
77047||214.07||||
77048||331.54||||
77049||337.84||||
77053||49.32||||
77054||63.76||||
77063||47.52||||
77065||117.08||||
77066||148.03||||
77067||119.45||||
77071||24.56||||
77072||19.67||||
77073||32.05||||
77074||56.42||||
77075||78.5||||
77076||63.6||||
77077||33.23||||
77080||34.27||||
77081||25.1||||
77085||47.1||||
77086||30.22||||
77089||37.36||||
77090||2.1||||
77091||26.4||||
77092||8.82||||
77261||61.12||||
77262||92.79||||
77263||144.24||||
77280||80.14||||
77285||127.02||||
77290||155.89||||
77293||387.69||||
77295||429.75||||
77300||56.12||||
77301||1237.18||||
77306||128.69||||
77307||251.14||||
77316||166.29||||
77317||217.44||||
77318||313.4||||
77321||81.71||||
77331||53.4||||
77332||34.34||||
77333||45.73||||
77334||112.19||||
77336||55.08||||
77338||414.16||||
77370||95.19||||
77371||1062.56||||
77372||806.21||||
77373||958.06||||
77401||19.06||||
77402||42.4||||
77407||38.77||||
77412||43.2||||
77417||9.82||||
77423||87.41||||
77427||114.37||||
77431||79.34||||
