SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
C9047||690.18||||
C9101||1.13||||
C9144||0.48||||
C9145||1.81||||
C9146||62.2||||
C9147||130.0||||
C9148||29.5||||
C9149||34.63||||
C9254||0.44||||
C9290||1.41||||
C9293||349.03||||
C9460||16.67||||
C9462||0.47||||
C9482||18.23||||
C9488||44.57||||
C9507||750.5||||
J0121||3.3||||
J0122||1.01||||
J0129||43.9||||
J0131||0.24||||
J0132||0.68||||
J0133||0.03||||
J0134||0.21||||
J0136||0.16||||
J0153||0.46||||
J0171||0.76||||
J0172||5.64||||
J0178||914.2||||
J0179||312.28||||
J0180||198.74||||
J0185||1.73||||
J0202||2149.0||||
J0207||1071.41||||
J0208||91.34||||
J0210||40.0||||
J0218||357.1||||
J0219||68.6||||
J0220||206.64||||
J0221||181.57||||
J0222||97.85||||
J0223||106.66||||
J0224||299.74||||
J0225||4635.0||||
J0248||5.51||||
J0256||4.54||||
J0257||4.97||||
J0278||0.83||||
J0283||5.39||||
J0285||46.32||||
J0287||9.7||||
J0288||21.03||||
J0289||27.38||||
J0290||0.65||||
J0291||3.14||||
J0300||183.26||||
J0330||1.73||||
J0348||0.61||||
J0360||4.44||||
J0400||0.76||||
J0401||5.99||||
J0456||2.83||||
J0461||0.09||||
J0470||56.42||||
J0475||179.65||||
J0476||64.4||||
J0480||4062.84||||
J0485||3.78||||
J0490||48.25||||
J0491||16.21||||
J0500||26.08||||
J0515||18.44||||
J0517||165.57||||
J0558||11.78||||
J0561||15.12||||
J0565||39.87||||
J0567||96.91||||
J0584||380.1||||
J0585||6.19||||
J0586||8.4||||
J0587||12.17||||
J0588||5.06||||
J0593||80.39||||
J0595||2.94||||
J0596||30.11||||
J0597||57.33||||
J0598||58.96||||
J0599||10.27||||
J0606||3.54||||
J0612||0.2||||
J0613||0.17||||
J0630||2644.43||||
J0636||0.7||||
J0638||116.94||||
J0640||3.79||||
J0641||0.1||||
J0642||1.32||||
J0670||2.95||||
J0689||2.47||||
J0690||1.37||||
J0691||0.72||||
J0694||4.66||||
J0696||0.51||||
J0698||5.03||||
J0699||1.99||||
J0701||12.07||||
J0702||6.79||||
J0703||7.29||||
J0712||3.57||||
J0714||91.79||||
J0716||4996.29||||
J0717||5.64||||
J0720||33.87||||
J0725||24.54||||
J0735||26.23||||
J0739||6.17||||
J0740||546.2||||
J0741||20.54||||
J0742||2.31||||
J0775||58.79||||
J0780||3.75||||
J0791||124.18||||
J0795||9.13||||
J0834||32.57||||
J0840||2622.69||||
J0841||918.85||||
J0850||1526.58||||
J0875||14.47||||
J0877||0.15||||
J0878||0.05||||
J0879||0.23||||
J0881||3.28||||
J0882||3.28||||
J0883||3.05||||
J0884||3.05||||
J0885||8.11||||
J0887||1.56||||
J0888||1.56||||
J0891||3.96||||
J0892||3.96||||
J0893||5.0||||
J0894||2.71||||
J0895||7.2||||
J0896||37.4||||
J0897||21.26||||
J0898||3.9||||
J0899||3.9||||
J1000||23.92||||
J1020||3.19||||
J1030||5.92||||
J1040||10.52||||
J1050||0.14||||
J1071||0.03||||
J1095||1.15||||
J1100||0.11||||
J1110||57.01||||
J1120||22.55||||
J1130||0.21||||
J1160||16.01||||
J1162||4296.54||||
J1165||0.44||||
J1170||2.86||||
J1200||0.8||||
J1201||15.11||||
J1205||42.31||||
J1230||17.04||||
J1250||6.0||||
J1260||6.17||||
J1265||0.66||||
J1267||0.76||||
J1270||0.3||||
J1290||501.36||||
J1300||228.52||||
J1301||20.99||||
J1302||16.36||||
J1303||224.77||||
J1305||162.5||||
J1306||11.44||||
J1322||250.3||||
J1335||20.87||||
J1364||77.18||||
J1380||10.1||||
J1410||341.49||||
J1426||160.0||||
J1427||56.4||||
J1428||160.0||||
J1429||160.0||||
J1437||24.22||||
J1439||1.14||||
J1442||0.99||||
J1445||0.18||||
J1447||0.44||||
J1448||4.95||||
J1449||34.09||||
J1451||14.06||||
J1453||0.18||||
J1454||464.38||||
J1455||78.8||||
J1456||1.93||||
J1458||411.92||||
J1459||45.05||||
J1460||46.43||||
J1551||19.51||||
J1554||481.77||||
J1555||14.74||||
J1556||70.49||||
J1557||50.73||||
J1558||13.66||||
J1559||11.79||||
J1560||464.27||||
J1561||43.04||||
J1562||11.95||||
J1566||69.93||||
J1568||41.82||||
J1569||43.88||||
J1571||76.11||||
J1572||38.72||||
J1573||88.99||||
J1574||50.0||||
J1575||15.25||||
J1580||1.56||||
J1599||89.0||||
J1600||22.51||||
J1602||15.01||||
J1610||169.74||||
J1611||188.96||||
J1626||0.34||||
J1627||6.57||||
J1628||125.83||||
J1630||1.25||||
J1631||7.76||||
J1632||74.5||||
J1640||26.63||||
J1642||0.02||||
J1643||0.37||||
J1644||0.23||||
J1650||0.79||||
J1670||523.73||||
J1720||14.74||||
J1726||29.2||||
J1729||13.64||||
J1738||3.13||||
J1740||45.64||||
J1741||2.43||||
J1743||542.76||||
J1745||36.51||||
J1746||66.49||||
J1747||56.81||||
J1750||15.77||||
J1756||0.22||||
J1786||43.88||||
J1790||8.2||||
J1800||9.24||||
J1815||1.11||||
J1823||462.87||||
J1826||1805.18||||
J1840||5.25||||
J1885||0.47||||
J1930||65.01||||
J1931||34.78||||
J1932||74.11||||
J1940||0.64||||
J1943||2.99||||
J1944||2.93||||
J1945||536.09||||
J1950||1421.56||||
J1951||126.43||||
J1952||92.86||||
J1953||0.09||||
J2001||0.02||||
J2010||9.48||||
J2020||5.87||||
J2021||21.15||||
J2060||0.73||||
J2150||2.59||||
J2175||6.66||||
J2182||28.75||||
J2184||3.01||||
J2186||1.85||||
J2210||20.32||||
J2247||1.5||||
J2248||0.81||||
J2250||0.13||||
J2251||0.37||||
J2265||1.95||||
J2270||2.94||||
J2272||7.88||||
J2274||22.34||||
J2278||9.0||||
J2281||11.5||||
J2300||2.61||||
J2310||12.14||||
J2311||12.5||||
J2315||3.54||||
J2323||23.06||||
J2325||70.6||||
J2326||1062.5||||
J2327||15.23||||
J2350||58.49||||
J2353||207.43||||
J2354||0.85||||
J2356||17.3||||
J2357||37.27||||
J2358||2.92||||
J2360||4.62||||
J2370||3.72||||
J2401||0.05||||
J2402||0.3||||
J2405||0.09||||
J2406||42.38||||
J2407||24.51||||
J2425||23.93||||
J2426||12.64||||
J2430||10.15||||
J2469||1.21||||
J2501||0.8||||
J2503||785.5||||
J2504||367.96||||
J2506||167.68||||
J2507||2985.85||||
J2510||32.12||||
J2515||24.31||||
J2540||0.77||||
J2547||1.58||||
J2550||2.57||||
J2560||41.73||||
J2562||382.65||||
J2590||2.97||||
J2675||1.11||||
J2680||10.89||||
J2690||107.86||||
J2700||1.06||||
J2704||0.13||||
J2710||1.12||||
J2720||1.48||||
J2724||15.12||||
J2760||377.73||||
J2765||1.04||||
J2777||36.5||||
J2778||281.88||||
J2780||6.12||||
J2785||61.5||||
J2786||10.23||||
J2788||24.84||||
J2790||78.5||||
J2791||4.72||||
J2792||30.62||||
J2793||22.73||||
J2794||11.05||||
J2796||83.9||||
J2797||0.89||||
J2798||10.67||||
J2800||5.88||||
J2805||119.08||||
J2820||54.04||||
J2840||510.5||||
J2850||32.81||||
J2860||128.53||||
J2916||2.06||||
J2920||4.25||||
J2930||6.12||||
J2997||88.28||||
J2998||30.0||||
J3010||0.72||||
J3031||2.85||||
J3032||16.01||||
J3060||40.35||||
J3070||108.39||||
J3090||1.66||||
J3095||6.33||||
J3105||2.97||||
J3111||9.32||||
J3145||1.66||||
J3230||31.23||||
J3240||1858.66||||
J3241||315.88||||
J3243||0.97||||
J3244||2.5||||
J3245||137.27||||
J3260||2.19||||
J3262||5.82||||
J3285||56.81||||
J3299||45.83||||
J3300||3.9||||
J3301||1.12||||
J3303||3.61||||
J3304||17.5||||
J3315||347.65||||
J3316||2943.5||||
J3357||166.32||||
J3358||11.65||||
J3360||6.69||||
J3370||2.74||||
J3371||8.53||||
J3372||8.03||||
J3380||21.72||||
J3385||359.92||||
J3396||11.24||||
J3397||241.4||||
J3398||2833.33||||
J3410||9.75||||
J3420||1.61||||
J3430||3.49||||
J3475||0.76||||
J3486||12.52||||
J3489||6.64||||
J7030||2.56||||
J7040||1.28||||
J7042||1.02||||
J7050||0.64||||
J7060||1.79||||
J7070||3.58||||
J7120||2.48||||
J7168||2.72||||
J7169||125.0||||
J7170||48.68||||
J7177||1.09||||
J7178||1.34||||
J7316||1046.93||||
J7318||16.74||||
J7320||15.96||||
J7321||74.91||||
J7322||29.88||||
J7323||131.21||||
