SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
E0530|RR||||36.39|1/1/25||||
E0550|RR||||70.05|1/1/25||||
E0560|NU||||175.55|1/1/25||||
E0560|RR||||24.2|1/1/25||||
E0560|UE||||131.67|1/1/25||||
E0561|NU||||91.84|1/1/25||||
E0561|RR||||9.18|1/1/25||||
E0561|UE||||68.88|1/1/25||||
E0562|NU||||163.78|1/1/25||||
E0562|RR||||16.38|1/1/25||||
E0562|UE||||122.83|1/1/25||||
E0565|RR||||51.47|1/1/25||||
E0570|RR||||5.93|1/1/25||||
E0572|RR||||33.15|1/1/25||||
E0574|RR||||53.89|1/1/25||||
E0575|RR||||143.61|1/1/25||||
E0580|NU||||161.43|1/1/25||||
E0580|RR||||16.15|1/1/25||||
E0580|UE||||121.04|1/1/25||||
E0585|RR||||33.68|1/1/25||||
E0600|RR||||63.97|1/1/25||||
E0601|RR||||49.12|1/1/25||||
E0602|NU||||41.24|1/1/25||||
E0602|RR||||4.16|1/1/25||||
E0602|UE||||30.94|1/1/25||||
E0605|NU||||36.9|1/1/25||||
E0605|RR||||4.3|1/1/25||||
E0605|UE||||30.43|1/1/25||||
E0606|RR||||30.39|1/1/25||||
E0607|NU||||93.36|1/1/25||||
E0607|RR||||9.33|1/1/25||||
E0607|UE||||70.0|1/1/25||||
E0610|NU||||332.32|1/1/25||||
E0610|RR||||35.05|1/1/25||||
E0610|UE||||249.27|1/1/25||||
E0615|NU||||629.66|1/1/25||||
E0615|RR||||69.48|1/1/25||||
E0615|UE||||472.26|1/1/25||||
E0617|RR||||424.8|1/1/25||||
E0617|RR|KF|||471.65|1/1/25||||
E0618|RR||||364.68|1/1/25||||
E0619|RR||||0.0|1/1/25||||
E0620|RR||||122.15|1/1/25||||
E0621|NU||||93.19|1/1/25||||
E0621|RR||||9.32|1/1/25||||
E0621|UE||||69.89|1/1/25||||
E0627|NU||||311.09|1/1/25||||
E0627|RR||||31.11|1/1/25||||
E0627|UE||||233.32|1/1/25||||
E0629|NU||||308.62|1/1/25||||
E0629|RR||||30.86|1/1/25||||
E0629|UE||||231.46|1/1/25||||
E0630|RR||||66.97|1/1/25||||
E0635|RR||||148.29|1/1/25||||
E0636|RR||||1163.69|1/1/25||||
E0639|RR||||154.25|1/1/25||||
E0640|RR||||154.25|1/1/25||||
E0650|NU||||1006.26|1/1/25||||
E0650|RR||||124.18|1/1/25||||
E0650|UE||||754.71|1/1/25||||
E0651|NU||||1090.71|1/1/25||||
E0651|RR||||111.43|1/1/25||||
E0651|UE||||818.07|1/1/25||||
E0652|NU||||7407.17|1/1/25||||
E0652|RR||||732.05|1/1/25||||
E0652|UE||||5550.41|1/1/25||||
E0655|NU||||150.8|1/1/25||||
E0655|RR||||15.11|1/1/25||||
E0655|UE||||113.24|1/1/25||||
E0656|RR||||80.74|1/1/25||||
E0657|RR||||75.85|1/1/25||||
E0660|NU||||189.72|1/1/25||||
E0660|RR||||19.74|1/1/25||||
E0660|UE||||142.28|1/1/25||||
E0665|NU||||171.56|1/1/25||||
E0665|RR||||17.14|1/1/25||||
E0665|UE||||122.18|1/1/25||||
E0666|NU||||164.0|1/1/25||||
E0666|RR||||16.89|1/1/25||||
E0666|UE||||123.02|1/1/25||||
E0667|NU||||452.36|1/1/25||||
E0667|RR||||51.08|1/1/25||||
E0667|UE||||339.29|1/1/25||||
E0668|NU||||617.39|1/1/25||||
E0668|RR||||60.93|1/1/25||||
E0668|UE||||463.06|1/1/25||||
E0669|NU||||256.13|1/1/25||||
E0669|RR||||25.61|1/1/25||||
E0669|UE||||192.12|1/1/25||||
E0670|NU||||1756.34|1/1/25||||
E0670|RR||||188.01|1/1/25||||
E0670|UE||||1317.19|1/1/25||||
E0671|NU||||580.33|1/1/25||||
E0671|RR||||58.07|1/1/25||||
E0671|UE||||435.21|1/1/25||||
E0672|NU||||450.9|1/1/25||||
E0672|RR||||45.13|1/1/25||||
E0672|UE||||338.2|1/1/25||||
E0673|NU||||374.67|1/1/25||||
E0673|RR||||37.47|1/1/25||||
E0673|UE||||281.06|1/1/25||||
E0675|RR||||537.28|1/1/25||||
E0677|RR||||80.74|1/1/25||||
E0678|RR||||45.24|1/1/25||||
E0679|RR||||25.61|1/1/25||||
E0680|RR||||740.72|1/1/25||||
E0681|RR||||109.07|1/1/25||||
E0682|RR||||61.74|1/1/25||||
E0683|RR||||79.93|1/1/25||||
E0691|NU||||1255.5|1/1/25||||
E0691|RR||||125.54|1/1/25||||
E0691|UE||||941.63|1/1/25||||
E0692|NU||||1576.57|1/1/25||||
E0692|RR||||157.63|1/1/25||||
E0692|UE||||1182.42|1/1/25||||
E0693|NU||||1943.46|1/1/25||||
E0693|RR||||194.36|1/1/25||||
E0693|UE||||1457.59|1/1/25||||
E0694|NU||||6185.86|1/1/25||||
E0694|RR||||618.58|1/1/25||||
E0694|UE||||4639.43|1/1/25||||
E0705|NU||||53.57|1/1/25||||
E0705|NU|KU|||70.81|1/1/25||||
E0705|RR||||5.36|1/1/25||||
E0705|RR|KU|||7.06|1/1/25||||
E0705|UE||||40.18|1/1/25||||
E0705|UE|KU|||53.05|1/1/25||||
E0720|NU||||67.4|1/1/25||||
E0730|NU||||66.84|1/1/25||||
E0731|NU||||87.78|1/1/25||||
E0732|RR||||43.65|1/1/25||||
E0733|RR||||43.65|1/1/25||||
E0734|RR||||439.54|1/1/25||||
E0735|RR||||43.65|1/1/25||||
E0736|RR||||43.65|1/1/25||||
E0738|RR||||1999.65|1/1/25||||
E0739|RR||||1566.33|1/1/25||||
E0740|RR||||73.06|1/1/25||||
E0743|RR||||237.45|1/1/25||||
E0744|RR||||117.43|1/1/25||||
E0745|RR||||106.32|1/1/25||||
E0747|NU|KF|||4650.78|1/1/25||||
E0747|RR|KF|||462.15|1/1/25||||
E0747|UE|KF|||3455.45|1/1/25||||
E0748|NU|KF|||5436.08|1/1/25||||
E0748|RR|KF|||543.57|1/1/25||||
E0748|UE|KF|||4077.07|1/1/25||||
E0749|RR|KF|||397.31|1/1/25||||
E0760|NU|KF|||4517.27|1/1/25||||
E0760|RR|KF|||451.73|1/1/25||||
E0760|UE|KF|||3387.91|1/1/25||||
E0762|RR||||153.63|1/1/25||||
E0764|RR|KF|||1546.22|1/1/25||||
E0765|NU||||117.54|1/1/25||||
E0765|RR||||11.78|1/1/25||||
E0765|UE||||88.19|1/1/25||||
E0766|RR|KF|||16063.46|1/1/25||||
E0776|NU||||178.89|1/1/25||||
E0776|RR||||17.89|1/1/25||||
E0776|UE||||134.17|1/1/25||||
E0779|RR||||22.38|1/1/25||||
E0780|NU||||14.49|1/1/25||||
E0781|RR||||301.2|1/1/25||||
E0782|NU|KF|||5998.75|1/1/25||||
E0782|RR|KF|||599.9|1/1/25||||
E0782|UE|KF|||4499.06|1/1/25||||
E0783|NU|KF|||11438.68|1/1/25||||
E0783|RR|KF|||1143.89|1/1/25||||
E0783|UE|KF|||8579.05|1/1/25||||
E0784|RR||||543.08|1/1/25||||
E0785|KF||||660.19|1/1/25||||
E0786|NU|KF|||10755.06|1/1/25||||
E0786|RR|KF|||1075.52|1/1/25||||
E0786|UE|KF|||8066.31|1/1/25||||
E0791|RR||||357.82|1/1/25||||
E0840|NU||||102.37|1/1/25||||
E0840|RR||||22.81|1/1/25||||
E0840|UE||||76.75|1/1/25||||
E0849|RR||||72.01|1/1/25||||
E0850|NU||||136.63|1/1/25||||
E0850|RR||||20.16|1/1/25||||
E0850|UE||||110.09|1/1/25||||
E0855|RR||||69.06|1/1/25||||
E0856|RR||||21.5|1/1/25||||
E0860|NU||||53.84|1/1/25||||
E0860|RR||||9.11|1/1/25||||
E0860|UE||||41.23|1/1/25||||
E0870|NU||||138.14|1/1/25||||
E0870|RR||||18.74|1/1/25||||
E0870|UE||||104.07|1/1/25||||
E0880|NU||||149.09|1/1/25||||
E0880|RR||||27.54|1/1/25||||
E0880|UE||||112.85|1/1/25||||
E0890|NU||||142.99|1/1/25||||
E0890|RR||||45.88|1/1/25||||
E0890|UE||||115.19|1/1/25||||
E0900|NU||||179.04|1/1/25||||
E0900|RR||||38.6|1/1/25||||
E0900|UE||||134.31|1/1/25||||
E0910|RR||||12.92|1/1/25||||
E0911|RR||||49.28|1/1/25||||
E0912|RR||||95.53|1/1/25||||
E0920|RR||||54.82|1/1/25||||
E0930|RR||||57.6|1/1/25||||
E0935|RR||||27.9|1/1/25||||
E0940|RR||||23.69|1/1/25||||
E0941|RR||||60.64|1/1/25||||
E0942|NU||||27.73|1/1/25||||
E0942|RR||||3.29|1/1/25||||
E0942|UE||||20.75|1/1/25||||
E0944|NU||||54.48|1/1/25||||
E0944|RR||||5.48|1/1/25||||
E0944|UE||||40.86|1/1/25||||
E0945|NU||||61.92|1/1/25||||
E0945|RR||||6.18|1/1/25||||
E0945|UE||||46.46|1/1/25||||
E0946|RR||||82.67|1/1/25||||
E0947|NU||||847.34|1/1/25||||
E0947|RR||||87.85|1/1/25||||
E0947|UE||||635.48|1/1/25||||
E0948|NU||||819.56|1/1/25||||
E0948|RR||||81.93|1/1/25||||
E0948|UE||||578.06|1/1/25||||
E0950|NU||||87.17|1/1/25||||
E0950|NU|KE|||0.0|1/1/25||||
E0950|NU|KU|||112.03|1/1/25||||
E0950|RR||||8.72|1/1/25||||
E0950|RR|KE|||0.0|1/1/25||||
E0950|RR|KU|||11.19|1/1/25||||
E0950|UE||||65.38|1/1/25||||
E0950|UE|KE|||0.0|1/1/25||||
E0950|UE|KU|||84.03|1/1/25||||
E0951|NU||||15.95|1/1/25||||
E0951|NU|KE|||0.0|1/1/25||||
E0951|NU|KU|||22.87|1/1/25||||
E0951|RR||||1.59|1/1/25||||
E0951|RR|KE|||0.0|1/1/25||||
E0951|RR|KU|||2.34|1/1/25||||
E0951|UE||||11.97|1/1/25||||
E0951|UE|KE|||0.0|1/1/25||||
E0951|UE|KU|||17.14|1/1/25||||
E0952|NU||||19.28|1/1/25||||
E0952|NU|KE|||0.0|1/1/25||||
E0952|NU|KU|||19.29|1/1/25||||
E0952|RR||||2.0|1/1/25||||
E0952|RR|KE|||0.0|1/1/25||||
E0952|RR|KU|||1.99|1/1/25||||
E0952|UE||||14.46|1/1/25||||
E0952|UE|KE|||0.0|1/1/25||||
E0952|UE|KU|||14.48|1/1/25||||
E0953|NU||||88.93|1/1/25||||
E0953|NU|KE|||0.0|1/1/25||||
E0953|NU|KU|||118.7|1/1/25||||
E0953|RR||||8.89|1/1/25||||
E0953|RR|KE|||0.0|1/1/25||||
E0953|RR|KU|||11.86|1/1/25||||
E0953|UE||||66.7|1/1/25||||
E0953|UE|KE|||0.0|1/1/25||||
E0953|UE|KU|||89.03|1/1/25||||
E0954|NU||||63.94|1/1/25||||
E0954|NU|KE|||0.0|1/1/25||||
E0954|NU|KU|||70.88|1/1/25||||
E0954|RR||||6.45|1/1/25||||
E0954|RR|KE|||0.0|1/1/25||||
E0954|RR|KU|||7.19|1/1/25||||
E0954|UE||||47.96|1/1/25||||
E0954|UE|KE|||0.0|1/1/25||||
E0954|UE|KU|||53.14|1/1/25||||
E0955|RR||||16.67|1/1/25||||
E0955|RR|KE|||0.0|1/1/25||||
E0955|RR|KU|||24.34|1/1/25||||
E0956|NU||||88.93|1/1/25||||
E0956|NU|KE|||0.0|1/1/25||||
E0956|NU|KU|||118.7|1/1/25||||
E0956|RR||||8.89|1/1/25||||
E0956|RR|KE|||0.0|1/1/25||||
E0956|RR|KU|||11.86|1/1/25||||
E0956|UE||||66.7|1/1/25||||
E0956|UE|KE|||0.0|1/1/25||||
E0956|UE|KU|||89.03|1/1/25||||
E0957|NU||||139.41|1/1/25||||
E0957|NU|KE|||0.0|1/1/25||||
E0957|NU|KU|||166.12|1/1/25||||
E0957|RR||||13.94|1/1/25||||
E0957|RR|KE|||0.0|1/1/25||||
E0957|RR|KU|||16.63|1/1/25||||
E0957|UE||||104.56|1/1/25||||
E0957|UE|KE|||0.0|1/1/25||||
E0957|UE|KU|||124.57|1/1/25||||
E0958|RR||||47.05|1/1/25||||
E0958|RR|KU|||56.31|1/1/25||||
E0959|NU||||52.07|1/1/25||||
E0959|NU|KU|||61.75|1/1/25||||
E0959|RR||||5.21|1/1/25||||
E0959|RR|KU|||6.21|1/1/25||||
E0959|UE||||39.06|1/1/25||||
E0959|UE|KU|||46.76|1/1/25||||
E0960|NU||||85.2|1/1/25||||
E0960|NU|KE|||0.0|1/1/25||||
E0960|NU|KU|||109.57|1/1/25||||
E0960|RR||||8.52|1/1/25||||
E0960|RR|KE|||0.0|1/1/25||||
E0960|RR|KU|||10.99|1/1/25||||
E0960|UE||||63.9|1/1/25||||
E0960|UE|KE|||0.0|1/1/25||||
E0960|UE|KU|||82.19|1/1/25||||
E0961|NU||||25.97|1/1/25||||
E0961|NU|KU|||41.57|1/1/25||||
E0961|RR||||2.6|1/1/25||||
E0961|RR|KU|||4.34|1/1/25||||
E0961|UE||||19.48|1/1/25||||
E0961|UE|KU|||20.72|1/1/25||||
E0966|NU||||81.07|1/1/25||||
E0966|NU|KU|||99.73|1/1/25||||
E0966|RR||||8.11|1/1/25||||
E0966|RR|KU|||9.84|1/1/25||||
E0966|UE||||60.81|1/1/25||||
E0966|UE|KU|||74.78|1/1/25||||
E0967|NU||||81.34|1/1/25||||
E0967|NU|KU|||90.23|1/1/25||||
E0967|RR||||8.13|1/1/25||||
E0967|RR|KU|||9.03|1/1/25||||
E0967|UE||||61.0|1/1/25||||
E0967|UE|KU|||67.64|1/1/25||||
E0968|RR||||22.66|1/1/25||||
E0969|NU||||218.84|1/1/25||||
E0969|RR||||21.67|1/1/25||||
E0969|UE||||164.14|1/1/25||||
E0971|NU||||35.16|1/1/25||||
E0971|NU|KU|||60.62|1/1/25||||
E0971|RR||||3.52|1/1/25||||
E0971|RR|KU|||6.07|1/1/25||||
E0971|UE||||26.37|1/1/25||||
E0971|UE|KU|||45.51|1/1/25||||
E0973|NU||||66.15|1/1/25||||
E0973|NU|KE|||0.0|1/1/25||||
E0973|NU|KU|||117.7|1/1/25||||
E0973|RR||||6.62|1/1/25||||
E0973|RR|KE|||0.0|1/1/25||||
E0973|RR|KU|||11.35|1/1/25||||
E0973|UE||||49.61|1/1/25||||
E0973|UE|KE|||0.0|1/1/25||||
E0973|UE|KU|||88.26|1/1/25||||
E0974|NU||||86.67|1/1/25||||
E0974|NU|KU|||109.55|1/1/25||||
E0974|RR||||8.67|1/1/25||||
E0974|RR|KU|||11.61|1/1/25||||
E0974|UE||||65.01|1/1/25||||
E0974|UE|KU|||82.79|1/1/25||||
E0978|NU||||27.73|1/1/25||||
E0978|NU|KE|||0.0|1/1/25||||
E0978|NU|KU|||43.71|1/1/25||||
E0978|RR||||2.77|1/1/25||||
E0978|RR|KE|||0.0|1/1/25||||
E0978|RR|KU|||4.39|1/1/25||||
E0978|UE||||20.8|1/1/25||||
E0978|UE|KE|||0.0|1/1/25||||
E0978|UE|KU|||32.39|1/1/25||||
E0980|NU||||39.25|1/1/25||||
E0980|RR||||3.94|1/1/25||||
E0980|UE||||29.27|1/1/25||||
E0981|NU||||50.61|1/1/25||||
E0981|NU|KE|||0.0|1/1/25||||
E0981|NU|KU|||56.21|1/1/25||||
E0981|RR||||5.06|1/1/25||||
E0981|RR|KE|||0.0|1/1/25||||
E0981|RR|KU|||5.61|1/1/25||||
E0981|UE||||37.96|1/1/25||||
E0981|UE|KE|||0.0|1/1/25||||
E0981|UE|KU|||42.16|1/1/25||||
E0982|NU||||52.74|1/1/25||||
E0982|NU|KE|||0.0|1/1/25||||
E0982|NU|KU|||52.73|1/1/25||||
E0982|RR||||5.27|1/1/25||||
E0982|RR|KE|||0.0|1/1/25||||
E0982|RR|KU|||5.25|1/1/25||||
E0982|UE||||39.56|1/1/25||||
E0982|UE|KE|||0.0|1/1/25||||
E0982|UE|KU|||39.58|1/1/25||||
E0983|RR||||333.33|1/1/25||||
E0984|RR||||226.89|1/1/25||||
E0985|RR||||24.24|1/1/25||||
E0985|RR|KU|||28.38|1/1/25||||
E0986|RR||||679.65|1/1/25||||
E0988|RR||||418.25|1/1/25||||
E0990|NU||||82.92|1/1/25||||
E0990|NU|KE|||0.0|1/1/25||||
E0990|NU|KU|||131.77|1/1/25||||
E0990|RR||||8.29|1/1/25||||
E0990|RR|KE|||0.0|1/1/25||||
E0990|RR|KU|||15.93|1/1/25||||
E0990|UE||||62.19|1/1/25||||
E0990|UE|KE|||0.0|1/1/25||||
E0990|UE|KU|||95.46|1/1/25||||
E0992|NU||||97.38|1/1/25||||
E0992|NU|KU|||132.97|1/1/25||||
E0992|RR||||9.74|1/1/25||||
E0992|RR|KU|||12.91|1/1/25||||
E0992|UE||||73.04|1/1/25||||
E0992|UE|KU|||99.73|1/1/25||||
E0994|NU||||24.64|1/1/25||||
E0994|RR||||2.49|1/1/25||||
E0994|UE||||18.47|1/1/25||||
E0995|NU||||32.52|1/1/25||||
E0995|NU|KE|||0.0|1/1/25||||
E0995|NU|KU|||36.6|1/1/25||||
E0995|RR||||3.25|1/1/25||||
E0995|RR|KE|||0.0|1/1/25||||
E0995|RR|KU|||3.69|1/1/25||||
E0995|UE||||24.39|1/1/25||||
E0995|UE|KE|||0.0|1/1/25||||
E0995|UE|KU|||27.43|1/1/25||||
E1002|RR||||451.26|1/1/25||||
E1002|RR|KE|||0.0|1/1/25||||
E1002|RR|KU|||488.08|1/1/25||||
E1003|RR||||528.18|1/1/25||||
E1003|RR|KE|||0.0|1/1/25||||
E1003|RR|KU|||528.83|1/1/25||||
E1004|RR||||580.54|1/1/25||||
E1004|RR|KE|||0.0|1/1/25||||
E1004|RR|KU|||586.34|1/1/25||||
E1005|RR||||634.67|1/1/25||||
E1005|RR|KE|||0.0|1/1/25||||
E1005|RR|KU|||634.69|1/1/25||||
E1006|RR||||777.4|1/1/25||||
E1006|RR|KE|||0.0|1/1/25||||
E1006|RR|KU|||777.4|1/1/25||||
E1007|RR||||971.96|1/1/25||||
E1007|RR|KE|||0.0|1/1/25||||
E1007|RR|KU|||1052.67|1/1/25||||
E1008|RR||||996.97|1/1/25||||
E1008|RR|KE|||0.0|1/1/25||||
E1008|RR|KU|||1052.74|1/1/25||||
E1009|NU||||0.0|1/1/25||||
E1009|RR||||0.0|1/1/25||||
E1009|UE||||0.0|1/1/25||||
E1010|RR||||135.48|1/1/25||||
E1010|RR|KE|||0.0|1/1/25||||
E1010|RR|KU|||137.74|1/1/25||||
E1011|NU||||0.0|1/1/25||||
E1011|RR||||0.0|1/1/25||||
E1011|UE||||0.0|1/1/25||||
E1012|RR||||135.48|1/1/25||||
E1012|RR|KU|||137.74|1/1/25||||
E1014|RR||||51.04|1/1/25||||
E1015|NU||||132.85|1/1/25||||
E1015|NU|KU|||160.28|1/1/25||||
E1015|RR||||13.29|1/1/25||||
E1015|RR|KU|||16.03|1/1/25||||
E1015|UE||||99.64|1/1/25||||
E1015|UE|KU|||120.2|1/1/25||||
E1016|NU||||128.49|1/1/25||||
E1016|NU|KE|||0.0|1/1/25||||
E1016|NU|KU|||158.15|1/1/25||||
E1016|RR||||12.85|1/1/25||||
E1016|RR|KE|||0.0|1/1/25||||
E1016|RR|KU|||15.84|1/1/25||||
E1016|UE||||96.37|1/1/25||||
E1016|UE|KE|||0.0|1/1/25||||
E1016|UE|KU|||118.59|1/1/25||||
E1017|NU||||0.0|1/1/25||||
E1017|RR||||0.0|1/1/25||||
E1017|UE||||0.0|1/1/25||||
E1018|NU||||0.0|1/1/25||||
E1018|RR||||0.0|1/1/25||||
E1018|UE||||0.0|1/1/25||||
E1020|RR||||21.02|1/1/25||||
E1020|RR|KE|||0.0|1/1/25||||
E1020|RR|KU|||29.29|1/1/25||||
E1028|RR||||15.85|1/1/25||||
E1028|RR|KE|||0.0|1/1/25||||
E1028|RR|KU|||24.86|1/1/25||||
E1029|RR||||44.49|1/1/25||||
E1029|RR|KE|||0.0|1/1/25||||
E1029|RR|KU|||44.48|1/1/25||||
E1030|RR||||140.33|1/1/25||||
E1030|RR|KE|||0.0|1/1/25||||
E1030|RR|KU|||140.32|1/1/25||||
E1031|RR||||51.12|1/1/25||||
E1035|RR||||668.66|1/1/25||||
E1036|RR||||1000.07|1/1/25||||
E1037|RR||||116.88|1/1/25||||
E1038|RR||||16.89|1/1/25||||
E1039|RR||||37.5|1/1/25||||
E1050|RR||||142.31|1/1/25||||
E1060|RR||||154.11|1/1/25||||
E1070|RR||||151.49|1/1/25||||
E1083|RR||||93.51|1/1/25||||
E1084|RR||||130.57|1/1/25||||
E1087|RR||||176.79|1/1/25||||
E1088|RR||||184.14|1/1/25||||
E1092|RR||||158.38|1/1/25||||
E1093|RR||||149.69|1/1/25||||
E1100|RR||||145.03|1/1/25||||
E1110|RR||||120.72|1/1/25||||
E1150|RR||||101.49|1/1/25||||
E1160|RR||||86.64|1/1/25||||
E1161|RR||||330.58|1/1/25||||
E1170|RR||||111.98|1/1/25||||
E1171|RR||||107.48|1/1/25||||
E1172|RR||||136.9|1/1/25||||
E1180|RR||||141.59|1/1/25||||
E1190|RR||||144.24|1/1/25||||
E1195|RR||||175.51|1/1/25||||
E1200|RR||||121.57|1/1/25||||
E1221|RR||||66.39|1/1/25||||
E1222|RR||||94.69|1/1/25||||
E1223|RR||||91.45|1/1/25||||
E1224|RR||||103.28|1/1/25||||
E1225|RR||||42.92|1/1/25||||
E1225|RR|KU|||53.68|1/1/25||||
E1226|NU||||437.05|1/1/25||||
E1226|NU|KU|||648.02|1/1/25||||
E1226|RR||||43.71|1/1/25||||
E1226|RR|KU|||66.68|1/1/25||||
E1226|UE||||327.79|1/1/25||||
E1226|UE|KU|||485.96|1/1/25||||
E1227|NU||||329.57|1/1/25||||
E1227|RR||||32.96|1/1/25||||
E1227|UE||||247.21|1/1/25||||
E1228|RR||||33.5|1/1/25||||
E1230|NU||||2686.16|1/1/25||||
E1230|RR||||267.87|1/1/25||||
E1230|UE||||2124.43|1/1/25||||
E1231|NU||||0.0|1/1/25||||
E1231|RR||||0.0|1/1/25||||
E1231|UE||||0.0|1/1/25||||
E1232|RR||||298.8|1/1/25||||
E1233|RR||||309.57|1/1/25||||
E1234|RR||||269.52|1/1/25||||
E1235|RR||||259.53|1/1/25||||
E1236|RR||||228.97|1/1/25||||
E1237|RR||||230.95|1/1/25||||
E1238|RR||||228.97|1/1/25||||
E1240|RR||||122.36|1/1/25||||
E1270|RR||||93.76|1/1/25||||
E1280|RR||||155.88|1/1/25||||
E1295|RR||||169.71|1/1/25||||
E1296|NU||||646.1|1/1/25||||
E1296|RR||||64.62|1/1/25||||
E1296|UE||||484.59|1/1/25||||
E1297|NU||||124.24|1/1/25||||
E1297|RR||||16.24|1/1/25||||
E1297|UE||||93.16|1/1/25||||
E1298|NU||||561.02|1/1/25||||
E1298|RR||||56.1|1/1/25||||
E1298|UE||||420.75|1/1/25||||
E1310|NU||||3000.35|1/1/25||||
E1310|RR||||256.6|1/1/25||||
E1310|UE||||2250.25|1/1/25||||
E1353|||||39.57|1/1/25||||
E1355|||||29.82|1/1/25||||
E1372|NU||||137.97|1/1/25||||
E1372|RR||||13.8|1/1/25||||
E1372|UE||||103.48|1/1/25||||
E1390|RR||||92.08|1/1/25||||
E1390|RR|QB|||92.08|1/1/25||||
E1390|RR|QF|||92.08|1/1/25||||
E1391|RR||||92.08|1/1/25||||
E1391|RR|QB|||92.08|1/1/25||||
E1391|RR|QF|||92.08|1/1/25||||
E1392|RR||||46.93|1/1/25||||
E1392|RR|QB|||46.93|1/1/25||||
E1392|RR|QF|||46.93|1/1/25||||
E1405|RR||||125.76|1/1/25||||
E1406|RR||||98.01|1/1/25||||
E1700|RR||||48.19|1/1/25||||
E1701|||||14.81|1/1/25||||
E1702|||||29.84|1/1/25||||
E1800|RR||||171.16|1/1/25||||
E1801|RR||||171.74|1/1/25||||
E1802|RR||||456.62|1/1/25||||
E1803|RR||||171.16|1/1/25||||
E1804|RR||||171.16|1/1/25||||
E1805|RR||||176.54|1/1/25||||
E1806|RR||||140.95|1/1/25||||
E1807|RR||||176.54|1/1/25||||
E1808|RR||||176.54|1/1/25||||
E1810|RR||||174.08|1/1/25||||
E1811|RR||||178.54|1/1/25||||
E1812|RR||||120.15|1/1/25||||
E1813|RR||||174.08|1/1/25||||
E1814|RR||||174.08|1/1/25||||
E1815|RR||||176.54|1/1/25||||
E1816|RR||||181.32|1/1/25||||
E1818|RR||||185.11|1/1/25||||
E1820|NU||||107.75|1/1/25||||
E1820|RR||||10.79|1/1/25||||
E1820|UE||||80.81|1/1/25||||
E1821|NU||||147.04|1/1/25||||
E1821|RR||||14.66|1/1/25||||
E1821|UE||||110.32|1/1/25||||
E1822|RR||||176.54|1/1/25||||
E1823|RR||||176.54|1/1/25||||
E1825|RR||||176.54|1/1/25||||
E1826|RR||||176.54|1/1/25||||
E1827|RR||||176.54|1/1/25||||
E1828|RR||||176.54|1/1/25||||
E1829|RR||||176.54|1/1/25||||
E1830|RR||||176.54|1/1/25||||
E1831|RR||||92.3|1/1/25||||
E1840|RR||||525.34|1/1/25||||
E1841|RR||||632.91|1/1/25||||
E1905|RR||||661.54|1/1/25||||
E2000|RR||||68.95|1/1/25||||
E2001|RR||||63.97|1/1/25||||
E2100|NU||||763.84|1/1/25||||
E2100|RR||||76.41|1/1/25||||
E2100|UE||||572.91|1/1/25||||
E2101|NU||||263.44|1/1/25||||
E2101|RR||||26.35|1/1/25||||
E2101|UE||||197.59|1/1/25||||
E2102|NU|KF|||234.53|1/1/25||||
E2102|RR|KF|||23.45|1/1/25||||
E2102|UE|KF|||175.91|1/1/25||||
E2103|NU||||295.36|1/1/25||||
E2103|NU|KF|||327.88|1/1/25||||
E2103|RR||||29.54|1/1/25||||
E2103|RR|KF|||32.78|1/1/25||||
E2103|UE||||221.52|1/1/25||||
E2103|UE|KF|||245.91|1/1/25||||
E2104|NU||||53.45|1/1/25||||
E2104|RR||||5.36|1/1/25||||
E2104|UE||||40.12|1/1/25||||
E2120|RR||||396.13|1/1/25||||
E2201|NU||||361.91|1/1/25||||
E2201|NU|KU|||521.31|1/1/25||||
E2201|RR||||36.19|1/1/25||||
E2201|RR|KU|||52.14|1/1/25||||
E2201|UE||||271.44|1/1/25||||
E2201|UE|KU|||390.97|1/1/25||||
E2202|NU||||521.69|1/1/25||||
E2202|NU|KU|||662.23|1/1/25||||
E2202|RR||||52.17|1/1/25||||
E2202|RR|KU|||66.23|1/1/25||||
E2202|UE||||391.27|1/1/25||||
E2202|UE|KU|||496.69|1/1/25||||
E2203|NU||||476.23|1/1/25||||
E2203|NU|KU|||669.33|1/1/25||||
E2203|RR||||47.62|1/1/25||||
E2203|RR|KU|||66.93|1/1/25||||
E2203|UE||||357.17|1/1/25||||
E2203|UE|KU|||501.95|1/1/25||||
E2204|NU||||843.26|1/1/25||||
E2204|NU|KU|||1136.49|1/1/25||||
E2204|RR||||84.33|1/1/25||||
E2204|RR|KU|||113.66|1/1/25||||
E2204|UE||||632.44|1/1/25||||
E2204|UE|KU|||852.36|1/1/25||||
E2205|NU||||37.5|1/1/25||||
E2205|NU|KU|||44.87|1/1/25||||
E2205|RR||||3.75|1/1/25||||
E2205|RR|KU|||4.45|1/1/25||||
E2205|UE||||28.13|1/1/25||||
E2205|UE|KU|||33.69|1/1/25||||
E2206|NU||||43.97|1/1/25||||
E2206|NU|KU|||55.9|1/1/25||||
E2206|RR||||4.4|1/1/25||||
E2206|RR|KU|||5.57|1/1/25||||
E2206|UE||||32.98|1/1/25||||
E2206|UE|KU|||41.95|1/1/25||||
E2207|NU||||50.91|1/1/25||||
