SVC_CD|Modifier_1|FEE|ASOFDATE
G0011||25.72|20250101
G0013||8.99|20250101
G0017||190.73|20250101
G0018||95.22|20250101
G0019||50.88|20250101
G0022||35.69|20250101
G0023||50.88|20250101
G0024||35.69|20250101
G0101||28.09|20250101
G0102||8.99|20250101
G0104||59.57|20250101
G0105||188.61|20250101
G0105|53|94.39|20250101
G0121||188.83|20250101
G0121|53|94.61|20250101
G0127||7.5|20250101
G0136||9.38|20250101
G0140||50.88|20250101
G0146||35.69|20250101
G0168||14.27|20250101
G0245||40.21|20250101
G0246||20.25|20250101
G0247||21.93|20250101
G0268||33.55|20250101
G0270||29.29|20250101
G0271||16.37|20250101
G0296||25.92|20250101
G0316||31.49|20250101
G0317||31.11|20250101
G0318||30.72|20250101
G0323||43.82|20250101
G0341||308.3|20250101
G0396||32.68|20250101
G0397||63.92|20250101
G0402||134.85|20250101
G0429||70.82|20250101
G0442||9.38|20250101
G0443||31.16|20250101
G0444||9.38|20250101
G0445||30.77|20250101
G0446||31.16|20250101
G0447||31.16|20250101
G0455||71.91|20250101
G0465||93.16|20250101
G0473||11.84|20250101
G0500||5.58|20250101
G0506||44.73|20250101
G0513||60.69|20250101
G0514||60.69|20250101
G0516||100.33|20250101
G0517||114.23|20250101
G0518||186.52|20250101
G0537||9.38|20250101
G0538||9.38|20250101
G0539||47.89|20250101
G0540||25.76|20250101
G0541||47.89|20250101
G0542||25.76|20250101
G0543||11.07|20250101
G0544||51.27|20250101
G0553||31.45|20250101
G0554||30.34|20250101
G0556||12.73|20250101
G0557||38.82|20250101
G0558||85.23|20250101
G0560||43.2|20250101
G2010||9.38|20250101
G2082||35.58|20250101
G2083||35.58|20250101
G2086||420.85|20250101
G2087||394.69|20250101
G2088||38.19|20250101
G2212||31.88|20250101
G2213||57.21|20250101
G2214||39.59|20250101
G2250||9.38|20250101
G2251||13.12|20250101
G2252||26.02|20250101
G3002||76.88|20250101
G3003||26.63|20250101
G9978||28.88|20250101
G9979||48.36|20250101
G9980||78.08|20250101
G9981||131.67|20250101
G9982||175.84|20250101
G9983||28.88|20250101
G9984||56.94|20250101
G9985||85.96|20250101
G9986||125.24|20250101
Q0091||18.71|20250101
0446T||58.36|20250101
0447T||67.97|20250101
0448T||97.18|20250101
10004||44.16|20250101
10005||74.02|20250101
10006||50.61|20250101
10007||90.09|20250101
10008||51.45|20250101
10009||109.28|20250101
10010||71.5|20250101
10021||56.22|20250101
10030||135.85|20250101
10035||84.82|20250101
10036||42.85|20250101
10040||54.15|20250101
10060||117.02|20250101
10061||197.8|20250101
10080||113.94|20250101
10081||179.62|20250101
10120||115.15|20250101
10121||194.52|20250101
10140||127.85|20250101
10160||104.41|20250101
10180||190.32|20250101
11000||27.3|20250101
11001||15.03|20250101
11010||289.05|20250101
11011||306.33|20250101
11012||426.48|20250101
11042||63.21|20250101
11043||158.31|20250101
11044||229.33|20250101
11045||24.98|20250101
11046||54.57|20250101
11047||97.06|20250101
11055||15.56|20250101
11056||22.38|20250101
11057||28.59|20250101
11102||39.03|20250101
11103||22.58|20250101
11104||48.36|20250101
11105||26.16|20250101
11106||58.19|20250101
11107||31.51|20250101
11200||84.65|20250101
11201||16.62|20250101
11300||35.08|20250101
11301||53.42|20250101
11302||62.01|20250101
11303||74.06|20250101
11305||37.96|20250101
11306||49.98|20250101
11307||63.21|20250101
11308||70.26|20250101
11310||46.9|20250101
11311||65.08|20250101
11312||77.29|20250101
11313||99.26|20250101
11400||92.71|20250101
11401||115.07|20250101
11402||125.5|20250101
11403||162.89|20250101
11404||178.02|20250101
11406||263.85|20250101
11420||89.92|20250101
11421||118.0|20250101
11422||148.6|20250101
11423||171.08|20250101
11424||195.03|20250101
