SVC_CD|Modifier_1|FEE|ASOFDATE
10140||183.14|20250101
10160||140.52|20250101
10180||282.05|20250101
11000||63.61|20250101
11001||28.96|20250101
11004||556.78|20250101
11005||750.4|20250101
11006||685.05|20250101
11008||263.78|20250101
11010||474.16|20250101
11011||530.68|20250101
11012||683.78|20250101
11042||140.72|20250101
11043||245.77|20250101
11044||324.42|20250101
11045||41.79|20250101
11046||75.09|20250101
11047||123.74|20250101
11055||78.06|20250101
11056||90.14|20250101
11057||97.8|20250101
11102||108.88|20250101
11103||54.02|20250101
11104||135.27|20250101
11105||64.8|20250101
11106||168.27|20250101
11107||76.58|20250101
11200||101.22|20250101
11201||19.06|20250101
11300||108.8|20250101
11301||131.08|20250101
11302||148.34|20250101
11303||164.03|20250101
11305||113.53|20250101
11306||131.89|20250101
11307||147.97|20250101
11308||154.89|20250101
11310||125.05|20250101
11311||147.92|20250101
11312||167.99|20250101
11313||194.62|20250101
11400||140.13|20250101
11401||169.45|20250101
11402||186.99|20250101
11403||214.28|20250101
11404||242.15|20250101
11406||339.99|20250101
11420||138.11|20250101
11421||172.69|20250101
11422||194.11|20250101
11423||222.35|20250101
11424||256.21|20250101
11426||348.96|20250101
11440||156.0|20250101
11441||188.12|20250101
11442||209.38|20250101
11443||245.71|20250101
11444||303.48|20250101
11446||409.17|20250101
11450||463.19|20250101
11451||565.37|20250101
11462||456.71|20250101
11463||566.2|20250101
11470||488.94|20250101
11471||582.3|20250101
11600||214.26|20250101
11601||247.31|20250101
11602||265.42|20250101
11603||300.5|20250101
11604||334.29|20250101
11606||475.7|20250101
11620||214.8|20250101
11621||248.44|20250101
11622||273.38|20250101
11623||317.51|20250101
11624||360.09|20250101
11626||430.56|20250101
11640||220.94|20250101
11641||256.23|20250101
11642||289.06|20250101
11643||337.52|20250101
11644||414.45|20250101
11646||532.05|20250101
11719||15.42|20250101
11720||35.74|20250101
11721||48.23|20250101
11730||124.16|20250101
11732||35.05|20250101
11740||63.8|20250101
11750||173.42|20250101
11755||131.22|20250101
11760||200.24|20250101
11762||311.37|20250101
11765||181.12|20250101
11770||375.28|20250101
11771||667.27|20250101
11772||820.04|20250101
