SVC_CD|Modifier_1|FEE|ASOFDATE
20205||335.15|01-01-2024
20206||249.5|01-01-2024
20220||260.09|01-01-2024
20225||426.25|01-01-2024
20240||145.48|01-01-2024
20245||353.55|01-01-2024
20250||412.81|01-01-2024
20251||441.41|01-01-2024
20500||136.98|01-01-2024
20501||160.44|01-01-2024
20520||243.01|01-01-2024
20525||516.89|01-01-2024
20526||89.48|01-01-2024
20527||95.1|01-01-2024
20550||62.64|01-01-2024
20551||62.42|01-01-2024
20552||57.17|01-01-2024
20553||65.94|01-01-2024
20555||353.35|01-01-2024
20560||28.35|01-01-2024
20561||40.68|01-01-2024
20600||58.57|01-01-2024
20604||91.27|01-01-2024
20605||60.03|01-01-2024
20606||98.83|01-01-2024
20610||70.55|01-01-2024
20611||108.95|01-01-2024
20612||71.49|01-01-2024
20615||282.99|01-01-2024
20650||256.61|01-01-2024
20660||240.46|01-01-2024
20661||571.02|01-01-2024
20662||569.04|01-01-2024
20663||526.74|01-01-2024
20664||945.55|01-01-2024
20665||130.21|01-01-2024
20670||404.19|01-01-2024
20680||660.88|01-01-2024
20690||633.22|01-01-2024
20692||1204.3|01-01-2024
20693||483.94|01-01-2024
20694||477.99|01-01-2024
20696||1234.17|01-01-2024
20697||2075.53|01-01-2024
20700||86.27|01-01-2024
20701||65.42|01-01-2024
20702||145.24|01-01-2024
20703||106.13|01-01-2024
20704||152.85|01-01-2024
20705||126.47|01-01-2024
20802||2856.06|01-01-2024
20805||3382.77|01-01-2024
20808||4069.45|01-01-2024
20816||2137.9|01-01-2024
20822||1857.88|01-01-2024
20824||2142.59|01-01-2024
20827||1906.12|01-01-2024
20838||2901.64|01-01-2024
20900||428.77|01-01-2024
20902||284.55|01-01-2024
20910||522.19|01-01-2024
20912||522.04|01-01-2024
20920||433.62|01-01-2024
20922||667.97|01-01-2024
20924||545.25|01-01-2024
20931||110.27|01-01-2024
20932||767.79|01-01-2024
20933||704.19|01-01-2024
20934||767.06|01-01-2024
20937||167.61|01-01-2024
20938||183.44|01-01-2024
20939||69.94|01-01-2024
20950||301.31|01-01-2024
20955||2548.38|01-01-2024
20956||2744.4|01-01-2024
20957||2861.97|01-01-2024
20962||2803.98|01-01-2024
20969||2832.19|01-01-2024
20970||2958.94|01-01-2024
20972||2949.68|01-01-2024
20973||3112.7|01-01-2024
20974||93.19|01-01-2024
20975||182.66|01-01-2024
20979||62.68|01-01-2024
20982||3970.67|01-01-2024
20983||5808.38|01-01-2024
20985||147.26|01-01-2024
21010||794.41|01-01-2024
21011||418.49|01-01-2024
21012||365.14|01-01-2024
21013||588.98|01-01-2024
21014||559.18|01-01-2024
21015||746.14|01-01-2024
21016||1060.98|01-01-2024
21025||864.54|01-01-2024
21026||592.13|01-01-2024
21029||847.14|01-01-2024
21030||506.0|01-01-2024
21031||428.36|01-01-2024
21032||415.48|01-01-2024
21034||1398.33|01-01-2024
21040||511.47|01-01-2024
21044||920.98|01-01-2024
21045||1272.64|01-01-2024
21046||1060.94|01-01-2024
21047||1278.07|01-01-2024
21048||1067.95|01-01-2024
21049||1212.25|01-01-2024
21050||932.37|01-01-2024
21060||842.35|01-01-2024
21070||658.19|01-01-2024
21073||424.05|01-01-2024
21076||925.91|01-01-2024
21077||2259.93|01-01-2024
21079||1555.58|01-01-2024
21080||1777.26|01-01-2024
21081||1646.18|01-01-2024
21082||1541.36|01-01-2024
21083||1468.31|01-01-2024
21084||1671.86|01-01-2024
21085||738.75|01-01-2024
21086||1679.35|01-01-2024
21087||1679.35|01-01-2024
21100||695.84|01-01-2024
21110||965.62|01-01-2024
21116||243.3|01-01-2024
21120||738.52|01-01-2024
21121||691.59|01-01-2024
21122||810.14|01-01-2024
21123||912.45|01-01-2024
21125||2957.57|01-01-2024
21127||4605.98|01-01-2024
21137||801.98|01-01-2024
21138||971.6|01-01-2024
21139||1157.99|01-01-2024
21141||1423.52|01-01-2024
21142||1459.71|01-01-2024
21143||1503.04|01-01-2024
21145||1645.5|01-01-2024
21146||1719.21|01-01-2024
21147||1806.35|01-01-2024
21150||1734.31|01-01-2024
21151||1904.79|01-01-2024
21154||2049.91|01-01-2024
21155||2269.26|01-01-2024
21159||2709.9|01-01-2024
21160||2935.31|01-01-2024
21172||2181.6|01-01-2024
21175||2311.41|01-01-2024
21179||1596.62|01-01-2024
21180||1779.89|01-01-2024
21181||789.5|01-01-2024
21182||2208.84|01-01-2024
21183||2399.95|01-01-2024
21184||2579.25|01-01-2024
21188||1685.16|01-01-2024
21193||1308.93|01-01-2024
21194||1513.07|01-01-2024
21195||1433.48|01-01-2024
