SVC_CD|Modifier_1|FEE|ASOFDATE
20600||37.24|01-01-2023
20604||48.12|01-01-2023
20605||38.81|01-01-2023
20606||54.41|01-01-2023
20610||47.5|01-01-2023
20611||62.66|01-01-2023
20612||43.51|01-01-2023
20615||175.74|01-01-2023
20650||178.37|01-01-2023
20665||107.53|01-01-2023
20670||159.45|01-01-2023
20680||454.55|01-01-2023
20694||375.84|01-01-2023
20900||191.95|01-01-2023
20922||530.9|01-01-2023
20950||94.21|01-01-2023
20974||54.76|01-01-2023
20979||33.52|01-01-2023
20982||379.12|01-01-2023
20983||353.8|01-01-2023
21011||288.46|01-01-2023
21013||439.56|01-01-2023
21025||718.49|01-01-2023
21026||471.25|01-01-2023
21029||681.13|01-01-2023
21030||397.56|01-01-2023
21031||302.48|01-01-2023
21032||287.46|01-01-2023
21034||1217.19|01-01-2023
21040||400.83|01-01-2023
21073||264.78|01-01-2023
21076||748.03|01-01-2023
21077||1836.99|01-01-2023
21079||1236.25|01-01-2023
21080||1405.63|01-01-2023
21081||1287.49|01-01-2023
21082||1177.88|01-01-2023
21083||1093.66|01-01-2023
21084||1264.01|01-01-2023
21085||513.11|01-01-2023
21086||1354.57|01-01-2023
21087||1354.57|01-01-2023
21100||391.4|01-01-2023
21110||820.72|01-01-2023
21116||47.67|01-01-2023
21120||569.33|01-01-2023
21121||580.03|01-01-2023
21125||721.61|01-01-2023
21127||827.25|01-01-2023
21208||798.92|01-01-2023
21209||688.5|01-01-2023
21210||822.79|01-01-2023
21215||853.16|01-01-2023
21235||626.61|01-01-2023
21245||1043.48|01-01-2023
21248||855.83|01-01-2023
21249||1190.49|01-01-2023
21270||809.21|01-01-2023
21315||64.19|01-01-2023
21320||101.13|01-01-2023
21337||335.99|01-01-2023
21345||700.98|01-01-2023
21355||362.55|01-01-2023
21356||445.51|01-01-2023
21400||189.94|01-01-2023
21401||365.6|01-01-2023
21421||611.99|01-01-2023
21440||641.42|01-01-2023
21445||721.29|01-01-2023
21450||553.5|01-01-2023
21451||733.91|01-01-2023
21452||542.4|01-01-2023
21453||1072.69|01-01-2023
21461||1203.9|01-01-2023
21462||1324.66|01-01-2023
21480||32.04|01-01-2023
21485||922.17|01-01-2023
21497||677.62|01-01-2023
21501||369.87|01-01-2023
21550||170.88|01-01-2023
21555||335.95|01-01-2023
21820||169.3|01-01-2023
21920||169.28|01-01-2023
21925||414.13|01-01-2023
21930||395.17|01-01-2023
22310||329.28|01-01-2023
22315||838.78|01-01-2023
22510||453.33|01-01-2023
22511||426.19|01-01-2023
22512||212.48|01-01-2023
22513||534.5|01-01-2023
22514||499.12|01-01-2023
22515||224.49|01-01-2023
22902||361.34|01-01-2023
23000||393.94|01-01-2023
23030||276.55|01-01-2023
23031||243.84|01-01-2023
23065||173.23|01-01-2023
23066||405.05|01-01-2023
23075||359.16|01-01-2023
23330||185.22|01-01-2023
23350||52.34|01-01-2023
23500||263.28|01-01-2023
23505||376.92|01-01-2023
23520||274.47|01-01-2023
23525||413.55|01-01-2023
23540||272.17|01-01-2023
23545||367.5|01-01-2023
23570||278.9|01-01-2023
23575||428.96|01-01-2023
23600||364.08|01-01-2023
23605||479.83|01-01-2023
23620||299.32|01-01-2023
23625||401.56|01-01-2023
23650||338.17|01-01-2023
23665||449.56|01-01-2023
23675||556.62|01-01-2023
23930||233.06|01-01-2023
23931||179.06|01-01-2023
24065||178.38|01-01-2023
24066||462.07|01-01-2023
24075||361.64|01-01-2023
24200||153.07|01-01-2023
24201||403.13|01-01-2023
24220||69.67|01-01-2023
24500||382.61|01-01-2023
24505||507.69|01-01-2023
24530||401.36|01-01-2023
24535||634.88|01-01-2023
24560||338.97|01-01-2023
24565||555.44|01-01-2023
24576||360.39|01-01-2023
24577||568.95|01-01-2023
24600||382.97|01-01-2023
24640||87.46|01-01-2023
24650||283.97|01-01-2023
24655||456.58|01-01-2023
24670||307.7|01-01-2023
24675||470.17|01-01-2023
25065||173.82|01-01-2023
25075||348.36|01-01-2023
25246||76.14|01-01-2023
25500||296.03|01-01-2023
25505||518.58|01-01-2023
25520||609.15|01-01-2023
25530||280.9|01-01-2023
25535||514.91|01-01-2023
25560||297.91|01-01-2023
25565||520.89|01-01-2023
25600||376.3|01-01-2023
25605||572.07|01-01-2023
25622||327.59|01-01-2023
25624||504.99|01-01-2023
25630||325.5|01-01-2023
25635||479.04|01-01-2023
25650||351.07|01-01-2023
25675||463.6|01-01-2023
26010||157.29|01-01-2023
26011||205.59|01-01-2023
26055||328.68|01-01-2023
26115||369.77|01-01-2023
26160||354.97|01-01-2023
26341||86.7|01-01-2023
26600||332.05|01-01-2023
26605||341.51|01-01-2023
26641||433.42|01-01-2023
26645||445.18|01-01-2023
26670||350.91|01-01-2023
26675||476.09|01-01-2023
26700||353.31|01-01-2023
26705||448.96|01-01-2023
26720||218.47|01-01-2023
26725||345.66|01-01-2023
26740||255.17|01-01-2023
26742||379.75|01-01-2023
26750||219.29|01-01-2023
26755||311.45|01-01-2023
26770||296.53|01-01-2023
26775||404.1|01-01-2023
26991||576.51|01-01-2023
27040||215.32|01-01-2023
27047||390.44|01-01-2023
27086||186.55|01-01-2023
27093||71.62|01-01-2023
27095||85.75|01-01-2023
27096||87.99|01-01-2023
27200||214.73|01-01-2023
27220||453.05|01-01-2023
27230||531.61|01-01-2023
27246||429.83|01-01-2023
27256||251.61|01-01-2023
27301||553.76|01-01-2023
27323||191.88|01-01-2023
27327||345.29|01-01-2023
27369||42.34|01-01-2023
27372||438.99|01-01-2023
27500||531.22|01-01-2023
27501||549.31|01-01-2023
27508||553.79|01-01-2023
27516||543.9|01-01-2023
27520||345.29|01-01-2023
27530||333.85|01-01-2023
27532||637.79|01-01-2023
27538||507.05|01-01-2023
27550||526.05|01-01-2023
27560||386.62|01-01-2023
27603||427.58|01-01-2023
27604||351.54|01-01-2023
27605||198.77|01-01-2023
27613||175.51|01-01-2023
27614||454.22|01-01-2023
27618||335.59|01-01-2023
27630||390.07|01-01-2023
27648||53.42|01-01-2023
27656||381.2|01-01-2023
27685||509.57|01-01-2023
27750||368.58|01-01-2023
27752||544.58|01-01-2023
27760||350.67|01-01-2023
27762||488.06|01-01-2023
27767||335.04|01-01-2023
27780||327.21|01-01-2023
27781||455.13|01-01-2023
27786||328.62|01-01-2023
27788||432.79|01-01-2023
27808||351.05|01-01-2023
27810||477.64|01-01-2023
27816||335.3|01-01-2023
27818||488.95|01-01-2023
27824||348.12|01-01-2023
27825||542.52|01-01-2023
27830||407.99|01-01-2023
28001||100.62|01-01-2023
28002||147.36|01-01-2023
28003||271.4|01-01-2023
28008||320.59|01-01-2023
28010||228.06|01-01-2023
28011||303.67|01-01-2023
28020||403.45|01-01-2023
28022||356.66|01-01-2023
28024||334.87|01-01-2023
28035||391.29|01-01-2023
28039||368.69|01-01-2023
28043||284.13|01-01-2023
28045||377.74|01-01-2023
28050||303.03|01-01-2023
28052||277.17|01-01-2023
28054||255.01|01-01-2023
28060||391.11|01-01-2023
28062||436.53|01-01-2023
28070||373.3|01-01-2023
28072||354.57|01-01-2023
28080||417.57|01-01-2023
28086||387.31|01-01-2023
28088||320.14|01-01-2023
28090||336.78|01-01-2023
28092||297.87|01-01-2023
28100||457.26|01-01-2023
28104||384.53|01-01-2023
28107||374.58|01-01-2023
28108||314.6|01-01-2023
28110||318.99|01-01-2023
28111||345.69|01-01-2023
28112||341.93|01-01-2023
28113||466.94|01-01-2023
28114||911.29|01-01-2023
28116||639.03|01-01-2023
28118||457.9|01-01-2023
28119||395.47|01-01-2023
28120||539.92|01-01-2023
28122||475.39|01-01-2023
28124||363.98|01-01-2023
28126||271.39|01-01-2023
28140||457.03|01-01-2023
28150||303.43|01-01-2023
28153||288.9|01-01-2023
28160||291.11|01-01-2023
28190||143.62|01-01-2023
28192||337.11|01-01-2023
28193||396.53|01-01-2023
28200||357.26|01-01-2023
28202||464.77|01-01-2023
28208||353.09|01-01-2023
28210||462.13|01-01-2023
28220||331.85|01-01-2023
28222||394.9|01-01-2023
28225||288.97|01-01-2023
28226||442.61|01-01-2023
28230||310.42|01-01-2023
28232||263.23|01-01-2023
28234||296.26|01-01-2023
28238||530.33|01-01-2023
28240||319.47|01-01-2023
28250||446.56|01-01-2023
28260||576.75|01-01-2023
28261||1014.55|01-01-2023
28262||1207.4|01-01-2023
28264||726.57|01-01-2023
28270||364.71|01-01-2023
28272||272.7|01-01-2023
28280||378.03|01-01-2023
28285||420.44|01-01-2023
28286||321.72|01-01-2023
28288||476.42|01-01-2023
28289||501.11|01-01-2023
28291||523.59|01-01-2023
28292||525.07|01-01-2023
28295||665.08|01-01-2023
28296||554.76|01-01-2023
28297||652.59|01-01-2023
28298||547.26|01-01-2023
28299||640.08|01-01-2023
28304||664.7|01-01-2023
28306||440.74|01-01-2023
28307||569.13|01-01-2023
28308||422.4|01-01-2023
28310||392.35|01-01-2023
28312||370.46|01-01-2023
28313||393.54|01-01-2023
28315||355.61|01-01-2023
28322||628.1|01-01-2023
28340||438.97|01-01-2023
28341||520.42|01-01-2023
28344||303.38|01-01-2023
28345||390.77|01-01-2023
28400||262.49|01-01-2023
28405||454.48|01-01-2023
28430||239.91|01-01-2023
28435||370.93|01-01-2023
28450||217.03|01-01-2023
28455||293.89|01-01-2023
28470||234.23|01-01-2023
28475||253.8|01-01-2023
28490||143.14|01-01-2023
28495||168.16|01-01-2023
28496||280.14|01-01-2023
28505||538.88|01-01-2023
28510||137.64|01-01-2023
28515||162.55|01-01-2023
28525||445.35|01-01-2023
28530||114.04|01-01-2023
28531||199.13|01-01-2023
28540||197.28|01-01-2023
28545||309.37|01-01-2023
28546||398.11|01-01-2023
28555||722.08|01-01-2023
28570||225.9|01-01-2023
28575||384.97|01-01-2023
28585||754.74|01-01-2023
28600||211.24|01-01-2023
28605||348.24|01-01-2023
28630||119.4|01-01-2023
28635||146.82|01-01-2023
28636||217.0|01-01-2023
28645||526.44|01-01-2023
28660||101.71|01-01-2023
28665||135.6|01-01-2023
28675||453.49|01-01-2023
28740||669.3|01-01-2023
28750||627.2|01-01-2023
28755||364.37|01-01-2023
28760||610.81|01-01-2023
28820||185.99|01-01-2023
28825||180.38|01-01-2023
28890||239.63|01-01-2023
29000||210.41|01-01-2023
29010||173.55|01-01-2023
29015||194.57|01-01-2023
29035||156.05|01-01-2023
29040||187.19|01-01-2023
29044||181.47|01-01-2023
29046||203.37|01-01-2023
29049||75.2|01-01-2023
29055||148.79|01-01-2023
29058||100.49|01-01-2023
29065||74.1|01-01-2023
29075||68.39|01-01-2023
29085||73.07|01-01-2023
29086||54.43|01-01-2023
29105||43.42|01-01-2023
29125||44.15|01-01-2023
29126||53.61|01-01-2023
29130||30.94|01-01-2023
29131||37.08|01-01-2023
29200||19.64|01-01-2023
29240||19.24|01-01-2023
29260||20.11|01-01-2023
29280||20.91|01-01-2023
29305||171.47|01-01-2023
29325||191.53|01-01-2023
29345||107.05|01-01-2023
29355||114.05|01-01-2023
29358||110.57|01-01-2023
29365||94.06|01-01-2023
29405||63.46|01-01-2023
29425||58.59|01-01-2023
29435||86.96|01-01-2023
29440||29.18|01-01-2023
29445||104.0|01-01-2023
29450||119.05|01-01-2023
29505||56.43|01-01-2023
29515||53.19|01-01-2023
29520||19.24|01-01-2023
29530||19.24|01-01-2023
29540||18.11|01-01-2023
29550||11.57|01-01-2023
29580||27.18|01-01-2023
29581||28.32|01-01-2023
29584||16.82|01-01-2023
29700||34.58|01-01-2023
29705||47.26|01-01-2023
29710||86.56|01-01-2023
29720||46.14|01-01-2023
29730||46.91|01-01-2023
29740||72.53|01-01-2023
29750||80.9|01-01-2023
29870||448.36|01-01-2023
29893||478.05|01-01-2023
30000||134.68|01-01-2023
30020||135.88|01-01-2023
30100||73.94|01-01-2023
30110||146.68|01-01-2023
30117||377.53|01-01-2023
30120||462.73|01-01-2023
30140||190.09|01-01-2023
30200||65.33|01-01-2023
30210||115.33|01-01-2023
30220||141.71|01-01-2023
30300||141.56|01-01-2023
30468||180.82|01-01-2023
30469||160.72|01-01-2023
30560||172.09|01-01-2023
30580||502.94|01-01-2023
30600||416.82|01-01-2023
30801||176.11|01-01-2023
30802||230.04|01-01-2023
30901||58.73|01-01-2023
30903||80.08|01-01-2023
30905||110.35|01-01-2023
30906||139.76|01-01-2023
31000||123.61|01-01-2023
31020||406.6|01-01-2023
31030||573.39|01-01-2023
31231||68.67|01-01-2023
31233||144.51|01-01-2023
31235||169.85|01-01-2023
31237||170.76|01-01-2023
31238||178.27|01-01-2023
31254||257.23|01-01-2023
31295||167.44|01-01-2023
31296||190.2|01-01-2023
31297||152.72|01-01-2023
31298||270.64|01-01-2023
31505||54.31|01-01-2023
31510||129.95|01-01-2023
31511||143.41|01-01-2023
31512||138.44|01-01-2023
31515||119.31|01-01-2023
31525||169.8|01-01-2023
31570||242.16|01-01-2023
31572||192.03|01-01-2023
31573||158.78|01-01-2023
31574||159.18|01-01-2023
31575||74.0|01-01-2023
31576||127.48|01-01-2023
31577||142.59|01-01-2023
31578||159.18|01-01-2023
31579||128.49|01-01-2023
31612||50.45|01-01-2023
31615||123.1|01-01-2023
31622||136.04|01-01-2023
31623||136.29|01-01-2023
31624||138.59|01-01-2023
31625||160.63|01-01-2023
31626||201.58|01-01-2023
31627||98.29|01-01-2023
31628||181.38|01-01-2023
31629||191.91|01-01-2023
31632||50.59|01-01-2023
31633||64.35|01-01-2023
31634||194.78|01-01-2023
31635||180.26|01-01-2023
31645||151.76|01-01-2023
31652||227.06|01-01-2023
31653||251.63|01-01-2023
31654||68.33|01-01-2023
31717||110.4|01-01-2023
31730||151.38|01-01-2023
31820||363.36|01-01-2023
31825||530.14|01-01-2023
31830||408.72|01-01-2023
32400||87.07|01-01-2023
32408||157.3|01-01-2023
32550||210.66|01-01-2023
32552||166.49|01-01-2023
32553||181.75|01-01-2023
32554||91.22|01-01-2023
32555||113.29|01-01-2023
32556||127.19|01-01-2023
32557||154.01|01-01-2023
32560||77.37|01-01-2023
32561||69.55|01-01-2023
32562||62.03|01-01-2023
32960||94.82|01-01-2023
32994||449.97|01-01-2023
32998||450.9|01-01-2023
33285||89.83|01-01-2023
33286||88.56|01-01-2023
36002||107.23|01-01-2023
36005||48.64|01-01-2023
36010||108.75|01-01-2023
36011||157.61|01-01-2023
36012||174.22|01-01-2023
36013||127.26|01-01-2023
36014||153.3|01-01-2023
36015||173.82|01-01-2023
36100||153.5|01-01-2023
36140||89.03|01-01-2023
36160||125.09|01-01-2023
36200||137.79|01-01-2023
36215||216.7|01-01-2023
36216||271.82|01-01-2023
36217||330.93|01-01-2023
36218||52.39|01-01-2023
36221||198.46|01-01-2023
36222||285.61|01-01-2023
36223||328.98|01-01-2023
36224||370.13|01-01-2023
36225||325.55|01-01-2023
36226||368.0|01-01-2023
36227||120.93|01-01-2023
36228||247.03|01-01-2023
36245||237.34|01-01-2023
36246||250.82|01-01-2023
36247||299.65|01-01-2023
36248||49.16|01-01-2023
36251||257.74|01-01-2023
36252||356.87|01-01-2023
36253||359.38|01-01-2023
36254||415.51|01-01-2023
36400||19.76|01-01-2023
36405||15.66|01-01-2023
36406||9.3|01-01-2023
36410||9.53|01-01-2023
36465||119.67|01-01-2023
36466||154.37|01-01-2023
36470||38.88|01-01-2023
36471||76.58|01-01-2023
36473||181.61|01-01-2023
36474||90.45|01-01-2023
36475||279.2|01-01-2023
36476||133.72|01-01-2023
36478||279.64|01-01-2023
36479||135.65|01-01-2023
36481||334.27|01-01-2023
36482||179.14|01-01-2023
36483||88.35|01-01-2023
36510||55.81|01-01-2023
36514||97.88|01-01-2023
36516||87.31|01-01-2023
36522||102.13|01-01-2023
36555||86.75|01-01-2023
36556||86.45|01-01-2023
36557||335.31|01-01-2023
36558||271.37|01-01-2023
36560||400.01|01-01-2023
36561||346.72|01-01-2023
36563||378.89|01-01-2023
36565||345.55|01-01-2023
36566||370.32|01-01-2023
36570||347.8|01-01-2023
36571||326.22|01-01-2023
36572||82.08|01-01-2023
36573||86.98|01-01-2023
36575||34.56|01-01-2023
36576||192.14|01-01-2023
36578||212.92|01-01-2023
36580||67.4|01-01-2023
36581||191.62|01-01-2023
36582||298.93|01-01-2023
36583||343.69|01-01-2023
36584||60.57|01-01-2023
36585||295.45|01-01-2023
36589||144.12|01-01-2023
36590||199.74|01-01-2023
36595||185.97|01-01-2023
36596||46.45|01-01-2023
36597||62.49|01-01-2023
