SVC_CD|Modifier_1|FEE|ASOFDATE
G0317||33.77|01-01-2023
G0318||32.97|01-01-2023
G0323||46.98|01-01-2023
G0329||12.73|01-01-2023
G0341||1903.95|01-01-2023
G0342||790.81|01-01-2023
G0343||1292.15|01-01-2023
G0372||9.35|01-01-2023
G0396||37.16|01-01-2023
G0397||72.06|01-01-2023
G0402||180.33|01-01-2023
G0403||15.99|01-01-2023
G0404||7.44|01-01-2023
G0405||8.55|01-01-2023
G0406||43.59|01-01-2023
G0407||76.39|01-01-2023
G0408||111.43|01-01-2023
G0409||27.05|01-01-2023
G0412||780.67|01-01-2023
G0413||1141.26|01-01-2023
G0414||1078.12|01-01-2023
G0415||1460.0|01-01-2023
G0416||408.57|01-01-2023
G0416|TC|221.85|01-01-2023
G0416|26|186.72|01-01-2023
G0420||116.2|01-01-2023
G0421||27.94|01-01-2023
G0422||131.46|01-01-2023
G0423||131.46|01-01-2023
G0425||97.04|01-01-2023
G0426||137.19|01-01-2023
G0427||195.24|01-01-2023
G0429||109.05|01-01-2023
G0438||179.93|01-01-2023
G0439||141.66|01-01-2023
G0442||20.91|01-01-2023
G0443||27.4|01-01-2023
G0444||20.91|01-01-2023
G0445||28.6|01-01-2023
G0446||27.8|01-01-2023
G0447||27.4|01-01-2023
G0451||12.64|01-01-2023
G0452||53.48|01-01-2023
G0452|TC|3.44|01-01-2023
G0452|26|50.04|01-01-2023
G0453||33.82|01-01-2023
G0454||9.3|01-01-2023
G0455||145.85|01-01-2023
G0459||43.6|01-01-2023
G0473||13.44|01-01-2023
G0500||65.98|01-01-2023
G0506||67.7|01-01-2023
G0508||217.18|01-01-2023
G0509||198.57|01-01-2023
G0513||67.8|01-01-2023
G0514||67.8|01-01-2023
G0516||226.39|01-01-2023
G0517||250.38|01-01-2023
G0518||439.58|01-01-2023
G2001||52.09|01-01-2023
G2002||77.58|01-01-2023
G2003||128.87|01-01-2023
G2004||169.86|01-01-2023
G2005||222.22|01-01-2023
G2006||50.94|01-01-2023
G2007||82.97|01-01-2023
G2008||131.48|01-01-2023
G2009||186.02|01-01-2023
G2010||13.3|01-01-2023
G2011||17.55|01-01-2023
G2012||15.17|01-01-2023
G2013||222.22|01-01-2023
G2014||80.66|01-01-2023
G2015||112.34|01-01-2023
G2082||977.29|01-01-2023
G2083||1389.9|01-01-2023
G2086||417.73|01-01-2023
G2087||375.09|01-01-2023
G2088||66.69|01-01-2023
G2212||34.17|01-01-2023
G2213||69.29|01-01-2023
G2214||64.55|01-01-2023
G2250||13.3|01-01-2023
G2251||15.17|01-01-2023
G2252||28.34|01-01-2023
G3002||86.42|01-01-2023
G3003||31.54|01-01-2023
G6001||212.19|01-01-2023
G6001|TC|177.93|01-01-2023
G6001|26|34.26|01-01-2023
G6002||86.71|01-01-2023
G6002|TC|64.67|01-01-2023
G6002|26|22.04|01-01-2023
G6003||182.73|01-01-2023
G6004||154.31|01-01-2023
G6005||154.71|01-01-2023
G6006||153.91|01-01-2023
G6007||284.78|01-01-2023
G6008||212.98|01-01-2023
G6009||212.18|01-01-2023
G6010||210.98|01-01-2023
G6011||284.21|01-01-2023
G6012||281.01|01-01-2023
G6013||281.81|01-01-2023
G6014||280.21|01-01-2023
G6015||430.36|01-01-2023
G6016||429.66|01-01-2023
G9157||96.78|01-01-2023
G9187||52.82|01-01-2023
G9481||18.11|01-01-2023
G9482||34.23|01-01-2023
G9483||53.39|01-01-2023
G9484||89.94|01-01-2023
G9485||117.56|01-01-2023
G9486||18.11|01-01-2023
G9487||36.09|01-01-2023
G9488||55.47|01-01-2023
G9489||78.1|01-01-2023
G9490||52.59|01-01-2023
G9685||195.94|01-01-2023
G9868||27.84|01-01-2023
G9869||37.24|01-01-2023
G9870||46.63|01-01-2023
G9978||29.71|01-01-2023
G9979||50.64|01-01-2023
G9980||80.6|01-01-2023
G9981||134.36|01-01-2023
G9982||179.19|01-01-2023
G9983||29.71|01-01-2023
G9984||58.1|01-01-2023
G9985||88.29|01-01-2023
G9986||127.33|01-01-2023
G9987||52.82|01-01-2023
P3001||25.69|01-01-2023
Q0035||19.59|01-01-2023
Q0035|TC|11.04|01-01-2023
Q0035|26|8.55|01-01-2023
Q0091||49.36|01-01-2023
Q0092||29.45|01-01-2023
0446T||3763.24|01-01-2023
0447T||109.33|01-01-2023
0448T||3739.75|01-01-2023
0503T||1063.59|01-01-2023
0509T||87.63|01-01-2023
0509T|TC|65.07|01-01-2023
0509T|26|22.56|01-01-2023
10004||54.82|01-01-2023
10005||152.43|01-01-2023
10006||64.75|01-01-2023
10007||343.57|01-01-2023
10008||163.5|01-01-2023
10009||507.61|01-01-2023
10010||274.77|01-01-2023
10021||114.35|01-01-2023
10030||761.22|01-01-2023
10035||433.56|01-01-2023
10036||364.09|01-01-2023
10040||133.26|01-01-2023
10060||142.11|01-01-2023
10061||237.14|01-01-2023
10080||293.82|01-01-2023
10081||393.83|01-01-2023
10120||172.49|01-01-2023
10121||296.73|01-01-2023
10140||191.33|01-01-2023
10160||146.72|01-01-2023
10180||296.06|01-01-2023
11000||65.44|01-01-2023
11001||30.58|01-01-2023
11004||581.98|01-01-2023
11005||786.58|01-01-2023
11006||714.78|01-01-2023
11008||277.27|01-01-2023
11010||510.08|01-01-2023
11011||555.89|01-01-2023
11012||724.71|01-01-2023
11042||147.21|01-01-2023
11043||256.58|01-01-2023
11044||338.36|01-01-2023
11045||43.68|01-01-2023
11046||78.3|01-01-2023
11047||128.85|01-01-2023
11055||83.55|01-01-2023
11056||95.58|01-01-2023
11057||103.6|01-01-2023
11102||117.45|01-01-2023
11103||57.78|01-01-2023
11104||145.28|01-01-2023
11105||67.89|01-01-2023
11106||180.03|01-01-2023
11107||82.06|01-01-2023
11200||103.71|01-01-2023
11201||19.83|01-01-2023
11300||117.77|01-01-2023
11301||140.51|01-01-2023
11302||157.97|01-01-2023
11303||174.44|01-01-2023
11305||121.92|01-01-2023
11306||141.4|01-01-2023
11307||159.42|01-01-2023
11308||166.87|01-01-2023
11310||134.63|01-01-2023
11311||157.14|01-01-2023
11312||178.88|01-01-2023
11313||206.18|01-01-2023
11400||147.38|01-01-2023
11401||178.42|01-01-2023
11402||195.77|01-01-2023
11403||223.62|01-01-2023
11404||252.89|01-01-2023
11406||352.99|01-01-2023
11420||146.07|01-01-2023
11421||181.83|01-01-2023
11422||203.28|01-01-2023
11423||230.48|01-01-2023
11424||264.17|01-01-2023
11426||364.02|01-01-2023
11440||165.18|01-01-2023
11441||198.16|01-01-2023
11442||219.45|01-01-2023
11443||256.76|01-01-2023
11444||315.79|01-01-2023
11446||422.75|01-01-2023
11450||491.93|01-01-2023
11451||597.54|01-01-2023
11462||477.37|01-01-2023
11463||606.68|01-01-2023
11470||519.86|01-01-2023
11471||611.65|01-01-2023
11600||225.55|01-01-2023
11601||259.57|01-01-2023
11602||277.74|01-01-2023
11603||314.42|01-01-2023
11604||349.45|01-01-2023
11606||496.24|01-01-2023
11620||226.7|01-01-2023
11621||260.95|01-01-2023
11622||286.28|01-01-2023
11623||332.49|01-01-2023
11624||377.22|01-01-2023
11626||451.29|01-01-2023
11640||232.08|01-01-2023
11641||269.12|01-01-2023
11642||302.53|01-01-2023
11643||352.61|01-01-2023
11644||433.19|01-01-2023
11646||556.84|01-01-2023
11719||15.75|01-01-2023
11720||36.88|01-01-2023
11721||49.34|01-01-2023
11730||130.92|01-01-2023
11732||37.37|01-01-2023
11740||65.84|01-01-2023
11750||180.65|01-01-2023
11755||138.69|01-01-2023
11760||212.84|01-01-2023
11762||324.47|01-01-2023
11765||190.07|01-01-2023
11770||405.3|01-01-2023
11771||703.2|01-01-2023
11772||866.08|01-01-2023
11900||64.72|01-01-2023
11901||78.13|01-01-2023
11920||218.18|01-01-2023
11921||252.63|01-01-2023
11922||69.01|01-01-2023
11950||90.83|01-01-2023
11951||119.79|01-01-2023
11952||159.47|01-01-2023
11954||175.58|01-01-2023
11960||1122.62|01-01-2023
11970||612.12|01-01-2023
11971||603.9|01-01-2023
11976||159.57|01-01-2023
11980||104.28|01-01-2023
11981||111.18|01-01-2023
11982||123.71|01-01-2023
11983||154.85|01-01-2023
12001||106.04|01-01-2023
12002||127.25|01-01-2023
12004||146.87|01-01-2023
12005||196.06|01-01-2023
12006||226.79|01-01-2023
12007||253.67|01-01-2023
12011||126.35|01-01-2023
12013||131.14|01-01-2023
12014||158.89|01-01-2023
12015||190.64|01-01-2023
12016||241.65|01-01-2023
12017||155.3|01-01-2023
12018||175.16|01-01-2023
12020||340.28|01-01-2023
12021||198.05|01-01-2023
12031||302.36|01-01-2023
12032||347.4|01-01-2023
12034||380.04|01-01-2023
12035||439.71|01-01-2023
12036||483.79|01-01-2023
12037||539.37|01-01-2023
12041||302.87|01-01-2023
12042||352.87|01-01-2023
12044||435.06|01-01-2023
12045||468.72|01-01-2023
12046||561.07|01-01-2023
12047||612.47|01-01-2023
12051||324.62|01-01-2023
12052||359.38|01-01-2023
12053||415.25|01-01-2023
12054||436.57|01-01-2023
12055||574.76|01-01-2023
12056||655.27|01-01-2023
12057||685.06|01-01-2023
13100||388.79|01-01-2023
13101||453.15|01-01-2023
13102||130.43|01-01-2023
13120||404.7|01-01-2023
13121||483.26|01-01-2023
13122||141.7|01-01-2023
13131||440.24|01-01-2023
13132||532.58|01-01-2023
13133||185.37|01-01-2023
13151||477.81|01-01-2023
13152||558.41|01-01-2023
13153||204.09|01-01-2023
13160||853.48|01-01-2023
14000||711.21|01-01-2023
14001||899.61|01-01-2023
14020||787.75|01-01-2023
14021||964.61|01-01-2023
14040||846.05|01-01-2023
14041||1025.01|01-01-2023
14060||852.44|01-01-2023
14061||1106.5|01-01-2023
14301||1200.21|01-01-2023
14302||225.66|01-01-2023
14350||728.25|01-01-2023
15002||384.33|01-01-2023
15003||76.07|01-01-2023
15004||437.67|01-01-2023
15005||125.35|01-01-2023
15040||299.96|01-01-2023
15050||667.76|01-01-2023
15100||960.0|01-01-2023
15101||208.74|01-01-2023
15110||907.99|01-01-2023
15111||117.98|01-01-2023
15115||873.06|01-01-2023
15116||162.28|01-01-2023
15120||933.58|01-01-2023
15121||233.82|01-01-2023
15130||805.61|01-01-2023
15131||103.73|01-01-2023
15135||969.31|01-01-2023
15136||102.13|01-01-2023
15150||759.29|01-01-2023
15151||122.33|01-01-2023
15152||157.34|01-01-2023
15155||871.7|01-01-2023
15156||163.84|01-01-2023
15157||183.15|01-01-2023
15200||930.73|01-01-2023
15201||158.23|01-01-2023
15220||860.62|01-01-2023
15221||146.54|01-01-2023
15240||1034.44|01-01-2023
15241||193.17|01-01-2023
15260||1111.13|01-01-2023
15261||229.72|01-01-2023
15271||172.6|01-01-2023
15272||26.43|01-01-2023
15273||343.89|01-01-2023
15274||92.08|01-01-2023
15275||176.98|01-01-2023
15276||35.04|01-01-2023
15277||380.94|01-01-2023
15278||106.07|01-01-2023
15570||1004.61|01-01-2023
15572||975.13|01-01-2023
15574||968.83|01-01-2023
15576||868.11|01-01-2023
15600||390.92|01-01-2023
15610||423.11|01-01-2023
15620||509.04|01-01-2023
15630||524.63|01-01-2023
15650||611.67|01-01-2023
15730||1615.26|01-01-2023
15731||1235.74|01-01-2023
15733||1107.06|01-01-2023
15734||1591.24|01-01-2023
15736||1310.21|01-01-2023
15738||1356.54|01-01-2023
15740||1120.27|01-01-2023
15750||998.13|01-01-2023
15756||2436.07|01-01-2023
15757||2422.07|01-01-2023
15758||2415.2|01-01-2023
15760||941.13|01-01-2023
15769||520.03|01-01-2023
15770||734.98|01-01-2023
15771||672.25|01-01-2023
15772||208.14|01-01-2023
15773||660.92|01-01-2023
15774||203.8|01-01-2023
15775||420.42|01-01-2023
15776||566.32|01-01-2023
15777||224.38|01-01-2023
15778||395.04|01-01-2023
15780||953.16|01-01-2023
15781||608.57|01-01-2023
15782||551.0|01-01-2023
15783||507.93|01-01-2023
15786||261.62|01-01-2023
15787||33.96|01-01-2023
15788||453.17|01-01-2023
15789||601.84|01-01-2023
15792||388.03|01-01-2023
15793||537.86|01-01-2023
15819||870.34|01-01-2023
15820||649.4|01-01-2023
15821||693.29|01-01-2023
15822||520.47|01-01-2023
15823||695.98|01-01-2023
15830||1257.45|01-01-2023
15832||997.17|01-01-2023
15833||953.16|01-01-2023
15834||969.73|01-01-2023
15835||1008.01|01-01-2023
15836||867.92|01-01-2023
15837||963.23|01-01-2023
15838||711.14|01-01-2023
15839||984.55|01-01-2023
15840||1095.42|01-01-2023
15841||1912.41|01-01-2023
15842||2882.05|01-01-2023
15845||1152.85|01-01-2023
15851||59.89|01-01-2023
15852||47.51|01-01-2023
15853||13.44|01-01-2023
15854||18.88|01-01-2023
15860||110.29|01-01-2023
15920||696.56|01-01-2023
15922||871.78|01-01-2023
15931||755.11|01-01-2023
15933||940.64|01-01-2023
15934||1018.82|01-01-2023
15935||1255.42|01-01-2023
15936||966.43|01-01-2023
15937||1122.69|01-01-2023
15940||761.6|01-01-2023
15941||1018.24|01-01-2023
15944||1018.95|01-01-2023
15945||1109.93|01-01-2023
15946||1731.67|01-01-2023
15950||698.72|01-01-2023
15951||983.85|01-01-2023
15952||997.95|01-01-2023
15953||1098.96|01-01-2023
15956||1252.12|01-01-2023
15958||1273.1|01-01-2023
16000||87.07|01-01-2023
16020||96.75|01-01-2023
16025||173.72|01-01-2023
16030||218.2|01-01-2023
16035||202.0|01-01-2023
16036||85.05|01-01-2023
17000||76.26|01-01-2023
17003||7.8|01-01-2023
17004||192.92|01-01-2023
17106||385.15|01-01-2023
17107||499.48|01-01-2023
17108||701.37|01-01-2023
17110||131.65|01-01-2023
17111||152.55|01-01-2023
17250||101.31|01-01-2023
17260||113.39|01-01-2023
17261||169.32|01-01-2023
17262||203.0|01-01-2023
17263||218.95|01-01-2023
17264||234.41|01-01-2023
17266||266.31|01-01-2023
17270||170.11|01-01-2023
17271||189.23|01-01-2023
17272||213.85|01-01-2023
17273||236.3|01-01-2023
17274||275.47|01-01-2023
17276||318.18|01-01-2023
17280||159.72|01-01-2023
17281||203.71|01-01-2023
17282||232.35|01-01-2023
17283||272.81|01-01-2023
17284||309.0|01-01-2023
17286||392.37|01-01-2023
17311||770.03|01-01-2023
17312||470.8|01-01-2023
17313||724.91|01-01-2023
17314||452.07|01-01-2023
17315||88.24|01-01-2023
17340||57.15|01-01-2023
17360||138.42|01-01-2023
19000||116.25|01-01-2023
19001||28.36|01-01-2023
19020||532.27|01-01-2023
19030||187.68|01-01-2023
19081||584.68|01-01-2023
19082||459.43|01-01-2023
19083||586.17|01-01-2023
19084||453.32|01-01-2023
19085||908.72|01-01-2023
19086||713.24|01-01-2023
19100||170.06|01-01-2023
19101||367.71|01-01-2023
19105||2773.03|01-01-2023
19110||545.99|01-01-2023
19112||520.17|01-01-2023
19120||569.82|01-01-2023
19125||625.77|01-01-2023
19126||162.8|01-01-2023
19281||277.11|01-01-2023
19282||199.62|01-01-2023
19283||299.99|01-01-2023
19284||224.27|01-01-2023
19285||437.56|01-01-2023
19286||362.89|01-01-2023
19287||757.83|01-01-2023
19288||591.4|01-01-2023
19294||166.91|01-01-2023
19296||4458.32|01-01-2023
19297||96.08|01-01-2023
19298||1018.41|01-01-2023
19300||654.38|01-01-2023
19301||697.8|01-01-2023
19302||957.0|01-01-2023
19303||1008.33|01-01-2023
19305||1217.91|01-01-2023
19306||1293.65|01-01-2023
19307||1246.99|01-01-2023
19316||856.14|01-01-2023
19318||1176.01|01-01-2023
19325||670.93|01-01-2023
19328||603.31|01-01-2023
19330||701.19|01-01-2023
19340||822.84|01-01-2023
19342||826.34|01-01-2023
19350||923.3|01-01-2023
19355||838.73|01-01-2023
19357||1266.06|01-01-2023
19361||1669.8|01-01-2023
19364||2895.77|01-01-2023
19367||1895.28|01-01-2023
19368||2312.33|01-01-2023
19369||2150.22|01-01-2023
19370||729.52|01-01-2023
19371||772.08|01-01-2023
19380||875.97|01-01-2023
19396||312.51|01-01-2023
20100||625.59|01-01-2023
20101||672.17|01-01-2023
20102||697.41|01-01-2023
20103||634.15|01-01-2023
20150||1076.3|01-01-2023
20200||249.15|01-01-2023
20205||343.49|01-01-2023
20206||262.91|01-01-2023
20220||272.3|01-01-2023
20225||447.69|01-01-2023
20240||147.23|01-01-2023
20245||360.93|01-01-2023
20250||417.22|01-01-2023
20251||450.97|01-01-2023
20500||139.36|01-01-2023
20501||168.16|01-01-2023
20520||246.12|01-01-2023
20525||531.38|01-01-2023
20526||90.54|01-01-2023
20527||96.87|01-01-2023
20550||63.65|01-01-2023
20551||63.65|01-01-2023
20552||58.45|01-01-2023
20553||67.66|01-01-2023
20555||359.23|01-01-2023
20560||28.98|01-01-2023
20561||41.98|01-01-2023
20600||58.45|01-01-2023
20604||92.14|01-01-2023
20605||60.82|01-01-2023
20606||99.64|01-01-2023
20610||71.12|01-01-2023
20611||111.09|01-01-2023
20612||71.52|01-01-2023
20615||287.0|01-01-2023
20650||254.41|01-01-2023
20660||246.57|01-01-2023
20661||568.46|01-01-2023
20662||574.49|01-01-2023
20663||530.77|01-01-2023
20664||953.8|01-01-2023
20665||131.94|01-01-2023
20670||416.78|01-01-2023
20680||675.07|01-01-2023
20690||642.31|01-01-2023
20692||1213.98|01-01-2023
20693||484.65|01-01-2023
20694||484.3|01-01-2023
20696||1260.5|01-01-2023
20697||2196.47|01-01-2023
20700||88.12|01-01-2023
20701||67.27|01-01-2023
20702||148.07|01-01-2023
20703||106.83|01-01-2023
20704||152.75|01-01-2023
20705||129.69|01-01-2023
20802||2905.6|01-01-2023
20805||3443.77|01-01-2023
20808||4144.02|01-01-2023
20816||2175.57|01-01-2023
20822||1888.37|01-01-2023
20824||2179.97|01-01-2023
20827||1938.16|01-01-2023
20838||2953.43|01-01-2023
20900||446.09|01-01-2023
20902||290.43|01-01-2023
20910||526.77|01-01-2023
20912||529.03|01-01-2023
20920||439.52|01-01-2023
20922||670.17|01-01-2023
20924||552.48|01-01-2023
20931||112.55|01-01-2023
20932||783.92|01-01-2023
20933||719.94|01-01-2023
20934||783.57|01-01-2023
20937||171.34|01-01-2023
20938||186.61|01-01-2023
20939||71.92|01-01-2023
20950||307.12|01-01-2023
20955||2623.85|01-01-2023
20956||2793.72|01-01-2023
20957||2912.05|01-01-2023
20962||2846.52|01-01-2023
20969||2891.26|01-01-2023
20970||3010.76|01-01-2023
20972||3001.69|01-01-2023
20973||3168.05|01-01-2023
20974||93.18|01-01-2023
20975||184.5|01-01-2023
20979||62.73|01-01-2023
20982||4191.1|01-01-2023
20983||6139.6|01-01-2023
20985||150.54|01-01-2023
21010||811.77|01-01-2023
21011||426.13|01-01-2023
21012||369.98|01-01-2023
21013||602.45|01-01-2023
21014||568.71|01-01-2023
21015||758.58|01-01-2023
21016||1081.01|01-01-2023
21025||875.78|01-01-2023
21026||600.12|01-01-2023
21029||859.62|01-01-2023
21030||517.23|01-01-2023
21031||436.95|01-01-2023
21032||421.53|01-01-2023
21034||1426.09|01-01-2023
21040||524.5|01-01-2023
21044||937.13|01-01-2023
21045||1298.8|01-01-2023
21046||1083.92|01-01-2023
21047||1308.17|01-01-2023
21048||1087.98|01-01-2023
21049||1235.48|01-01-2023
21050||953.49|01-01-2023
21060||862.04|01-01-2023
21070||669.22|01-01-2023
21073||426.46|01-01-2023
21076||936.13|01-01-2023
21077||2290.02|01-01-2023
21079||1572.42|01-01-2023
21080||1812.64|01-01-2023
21081||1673.29|01-01-2023
21082||1546.88|01-01-2023
21083||1481.46|01-01-2023
21084||1687.43|01-01-2023
21085||744.43|01-01-2023
21086||1704.75|01-01-2023
21087||1704.75|01-01-2023
21100||711.97|01-01-2023
21110||998.01|01-01-2023
21116||255.37|01-01-2023
21120||757.03|01-01-2023
21121||704.5|01-01-2023
21122||828.2|01-01-2023
21123||936.91|01-01-2023
21125||3086.44|01-01-2023
21127||4746.48|01-01-2023
21137||816.82|01-01-2023
21138||990.33|01-01-2023
21139||1183.51|01-01-2023
21141||1457.05|01-01-2023
21142||1493.97|01-01-2023
21143||1538.01|01-01-2023
21145||1685.05|01-01-2023
21146||1760.27|01-01-2023
21147||1851.2|01-01-2023
21150||1771.63|01-01-2023
21151||1946.02|01-01-2023
21154||2093.49|01-01-2023
21155||2317.38|01-01-2023
21159||2768.44|01-01-2023
21160||2999.2|01-01-2023
21172||2220.33|01-01-2023
21175||2365.37|01-01-2023
21179||1631.68|01-01-2023
21180||1819.67|01-01-2023
21181||805.0|01-01-2023
21182||2257.82|01-01-2023
21183||2453.75|01-01-2023
21184||2636.52|01-01-2023
21188||1728.92|01-01-2023
21193||1339.89|01-01-2023
21194||1550.1|01-01-2023
21195||1470.67|01-01-2023
21196||1568.31|01-01-2023
21198||1108.87|01-01-2023
21199||1097.88|01-01-2023
21206||1052.13|01-01-2023
21208||1898.29|01-01-2023
21209||929.83|01-01-2023
21210||2042.62|01-01-2023
21215||4851.63|01-01-2023
21230||810.13|01-01-2023
21235||827.51|01-01-2023
21240||1145.51|01-01-2023
21242||1108.61|01-01-2023
21243||1832.41|01-01-2023
21244||1107.74|01-01-2023
21245||1382.86|01-01-2023
21246||925.59|01-01-2023
21247||1717.75|01-01-2023
21248||1085.55|01-01-2023
21249||1460.63|01-01-2023
21255||1471.48|01-01-2023
21256||1338.39|01-01-2023
21260||1493.75|01-01-2023
21261||2622.94|01-01-2023
21263||2430.93|01-01-2023
21267||1749.23|01-01-2023
21268||2183.59|01-01-2023
21270||1131.78|01-01-2023
21275||915.34|01-01-2023
21280||650.42|01-01-2023
21282||445.53|01-01-2023
21295||222.51|01-01-2023
21296||455.34|01-01-2023
21315||174.65|01-01-2023
21320||250.4|01-01-2023
21325||505.83|01-01-2023
21330||601.65|01-01-2023
21335||792.33|01-01-2023
21336||715.46|01-01-2023
21337||478.87|01-01-2023
21338||758.4|01-01-2023
21339||851.31|01-01-2023
21340||817.73|01-01-2023
21343||1200.5|01-01-2023
21344||1510.89|01-01-2023
21345||899.08|01-01-2023
21346||1148.68|01-01-2023
21347||1148.66|01-01-2023
21348||1179.9|01-01-2023
21355||507.42|01-01-2023
21356||617.2|01-01-2023
21360||577.0|01-01-2023
21365||1168.41|01-01-2023
21366||1374.67|01-01-2023
21385||801.84|01-01-2023
21386||751.41|01-01-2023
21387||835.94|01-01-2023
21390||877.92|01-01-2023
21395||1087.33|01-01-2023
21400||246.77|01-01-2023
21401||584.51|01-01-2023
21406||640.43|01-01-2023
21407||708.09|01-01-2023
21408||977.52|01-01-2023
21421||732.05|01-01-2023
21422||689.33|01-01-2023
21423||868.4|01-01-2023
21431||778.47|01-01-2023
21432||787.91|01-01-2023
21433||1856.05|01-01-2023
21435||1517.49|01-01-2023
21436||2184.91|01-01-2023
21440||804.71|01-01-2023
21445||902.59|01-01-2023
21450||687.17|01-01-2023
21451||887.19|01-01-2023
21452||882.57|01-01-2023
21453||1269.19|01-01-2023
21454||532.39|01-01-2023
21461||2139.59|01-01-2023
21462||2308.78|01-01-2023
21465||860.55|01-01-2023
21470||1256.37|01-01-2023
21480||166.1|01-01-2023
21485||1137.08|01-01-2023
21490||847.53|01-01-2023
21497||821.69|01-01-2023
21501||554.76|01-01-2023
21502||538.74|01-01-2023
21510||485.32|01-01-2023
21550||305.75|01-01-2023
21552||479.34|01-01-2023
21554||780.79|01-01-2023
21555||490.44|01-01-2023
21556||574.48|01-01-2023
21557||1015.8|01-01-2023
21558||1418.09|01-01-2023
21600||614.82|01-01-2023
21601||1199.03|01-01-2023
21602||1633.76|01-01-2023
21603||1771.05|01-01-2023
21610||1197.42|01-01-2023
21615||644.9|01-01-2023
21616||728.3|01-01-2023
21620||538.48|01-01-2023
21627||588.67|01-01-2023
21630||1415.04|01-01-2023
21632||1260.22|01-01-2023
21685||1064.16|01-01-2023
21700||364.01|01-01-2023
21705||538.78|01-01-2023
21720||576.09|01-01-2023
21725||593.44|01-01-2023
21740||1054.18|01-01-2023
21750||700.34|01-01-2023
21811||605.07|01-01-2023
21812||734.32|01-01-2023
21813||1000.38|01-01-2023
21820||172.1|01-01-2023
21825||588.97|01-01-2023
21920||292.95|01-01-2023
21925||555.01|01-01-2023
21930||563.26|01-01-2023
21931||502.11|01-01-2023
21932||711.19|01-01-2023
21933||785.86|01-01-2023
21935||1079.88|01-01-2023
21936||1485.43|01-01-2023
22010||1035.81|01-01-2023
22015||1020.71|01-01-2023
22100||929.72|01-01-2023
22101||936.9|01-01-2023
22102||839.38|01-01-2023
22103||138.84|01-01-2023
22110||1131.08|01-01-2023
22112||1207.22|01-01-2023
22114||1207.22|01-01-2023
22116||143.48|01-01-2023
22206||2553.26|01-01-2023
22207||2508.21|01-01-2023
22208||598.7|01-01-2023
22210||1886.49|01-01-2023
22212||1609.17|01-01-2023
22214||1609.08|01-01-2023
22216||371.11|01-01-2023
22220||1716.76|01-01-2023
22222||1852.32|01-01-2023
22224||1686.19|01-01-2023
22226||367.98|01-01-2023
22310||346.09|01-01-2023
22315||977.25|01-01-2023
22318||1729.75|01-01-2023
22319||1911.67|01-01-2023
22325||1564.92|01-01-2023
22326||1593.95|01-01-2023
22327||1628.06|01-01-2023
22328||287.53|01-01-2023
22505||139.75|01-01-2023
22510||2137.81|01-01-2023
22511||2131.08|01-01-2023
22512||850.81|01-01-2023
22513||6883.39|01-01-2023
22514||6855.22|01-01-2023
22515||3539.01|01-01-2023
22532||1887.61|01-01-2023
22533||1752.49|01-01-2023
22534||368.35|01-01-2023
22548||2050.42|01-01-2023
22551||1780.25|01-01-2023
22552||403.65|01-01-2023
22554||1332.97|01-01-2023
22556||1757.53|01-01-2023
22558||1602.85|01-01-2023
22585||332.09|01-01-2023
22586||2118.96|01-01-2023
22590||1673.49|01-01-2023
22595||1599.06|01-01-2023
