SVC_CD|Modifier_1|FEE|ASOFDATE
21026||476.29|01-01-2023
21029||688.94|01-01-2023
21030||401.85|01-01-2023
21031||305.5|01-01-2023
21032||290.46|01-01-2023
21034||1232.52|01-01-2023
21040||405.15|01-01-2023
21073||267.78|01-01-2023
21076||758.6|01-01-2023
21077||1863.31|01-01-2023
21079||1253.73|01-01-2023
21080||1425.38|01-01-2023
21081||1305.49|01-01-2023
21082||1194.31|01-01-2023
21083||1108.84|01-01-2023
21084||1281.68|01-01-2023
21085||520.25|01-01-2023
21086||1374.0|01-01-2023
21087||1374.0|01-01-2023
21100||395.54|01-01-2023
21110||827.09|01-01-2023
21116||48.32|01-01-2023
21120||574.78|01-01-2023
21121||586.66|01-01-2023
21125||730.49|01-01-2023
21127||837.47|01-01-2023
21208||808.46|01-01-2023
21209||695.66|01-01-2023
21210||832.57|01-01-2023
21215||863.36|01-01-2023
21235||633.55|01-01-2023
21245||1054.92|01-01-2023
21248||866.34|01-01-2023
21249||1205.74|01-01-2023
21270||819.32|01-01-2023
21315||65.07|01-01-2023
21320||102.51|01-01-2023
21337||339.36|01-01-2023
21345||709.23|01-01-2023
21355||366.68|01-01-2023
21356||450.35|01-01-2023
21400||191.61|01-01-2023
21401||369.38|01-01-2023
21421||617.64|01-01-2023
21440||645.7|01-01-2023
21445||727.53|01-01-2023
21450||557.59|01-01-2023
21451||739.78|01-01-2023
21452||545.69|01-01-2023
21453||1080.58|01-01-2023
21461||1213.9|01-01-2023
21462||1336.1|01-01-2023
21480||32.58|01-01-2023
21485||928.16|01-01-2023
21497||682.68|01-01-2023
21501||373.95|01-01-2023
21550||172.83|01-01-2023
21555||339.92|01-01-2023
21820||170.84|01-01-2023
21920||171.23|01-01-2023
21925||418.9|01-01-2023
21930||400.12|01-01-2023
22310||332.92|01-01-2023
22315||849.2|01-01-2023
22510||459.98|01-01-2023
22511||432.37|01-01-2023
22512||215.91|01-01-2023
22513||542.34|01-01-2023
22514||506.38|01-01-2023
22515||228.09|01-01-2023
22902||365.86|01-01-2023
23000||398.31|01-01-2023
23030||279.95|01-01-2023
23031||246.66|01-01-2023
23065||175.32|01-01-2023
23066||409.49|01-01-2023
23075||363.43|01-01-2023
23330||187.19|01-01-2023
23350||53.12|01-01-2023
23500||265.74|01-01-2023
23505||380.91|01-01-2023
23520||277.01|01-01-2023
23525||417.64|01-01-2023
23540||274.76|01-01-2023
23545||371.23|01-01-2023
23570||281.5|01-01-2023
23575||433.43|01-01-2023
23600||367.43|01-01-2023
23605||485.06|01-01-2023
23620||302.15|01-01-2023
23625||405.84|01-01-2023
23650||341.84|01-01-2023
23665||454.39|01-01-2023
23675||562.93|01-01-2023
23930||236.03|01-01-2023
23931||180.96|01-01-2023
24065||180.37|01-01-2023
24066||467.51|01-01-2023
24075||365.94|01-01-2023
24200||154.83|01-01-2023
24201||407.88|01-01-2023
24220||70.71|01-01-2023
24500||386.32|01-01-2023
24505||513.23|01-01-2023
24530||405.34|01-01-2023
24535||642.07|01-01-2023
24560||342.22|01-01-2023
24565||561.46|01-01-2023
24576||363.77|01-01-2023
24577||575.16|01-01-2023
24600||387.41|01-01-2023
24640||88.48|01-01-2023
24650||286.55|01-01-2023
24655||461.4|01-01-2023
24670||310.65|01-01-2023
24675||475.22|01-01-2023
25065||175.73|01-01-2023
25075||352.36|01-01-2023
25246||77.27|01-01-2023
25500||298.85|01-01-2023
25505||524.19|01-01-2023
25520||615.85|01-01-2023
25530||283.43|01-01-2023
25535||520.42|01-01-2023
25560||300.75|01-01-2023
25565||526.84|01-01-2023
25600||379.54|01-01-2023
25605||578.46|01-01-2023
25622||330.66|01-01-2023
25624||510.11|01-01-2023
25630||328.74|01-01-2023
25635||483.94|01-01-2023
25650||354.56|01-01-2023
25675||468.67|01-01-2023
26010||158.9|01-01-2023
26011||207.84|01-01-2023
26055||331.97|01-01-2023
26115||373.78|01-01-2023
26160||358.66|01-01-2023
26341||87.64|01-01-2023
26600||334.99|01-01-2023
26605||344.8|01-01-2023
26641||437.83|01-01-2023
26645||449.95|01-01-2023
26670||354.81|01-01-2023
26675||481.15|01-01-2023
26700||357.22|01-01-2023
26705||453.62|01-01-2023
26720||220.45|01-01-2023
26725||349.29|01-01-2023
26740||257.46|01-01-2023
26742||383.86|01-01-2023
26750||221.31|01-01-2023
26755||314.8|01-01-2023
26770||299.74|01-01-2023
26775||408.2|01-01-2023
26991||583.54|01-01-2023
27040||217.96|01-01-2023
27047||395.39|01-01-2023
27086||188.55|01-01-2023
27093||72.69|01-01-2023
27095||87.03|01-01-2023
27096||89.17|01-01-2023
27200||216.81|01-01-2023
27220||458.52|01-01-2023
27230||537.54|01-01-2023
27246||434.73|01-01-2023
27256||255.56|01-01-2023
27301||560.51|01-01-2023
27323||194.05|01-01-2023
27327||349.33|01-01-2023
27369||42.97|01-01-2023
27372||444.21|01-01-2023
27500||537.51|01-01-2023
27501||555.76|01-01-2023
27508||560.05|01-01-2023
27516||549.74|01-01-2023
27520||348.61|01-01-2023
27530||336.85|01-01-2023
27532||645.34|01-01-2023
27538||512.38|01-01-2023
27550||532.09|01-01-2023
27560||390.77|01-01-2023
27603||432.67|01-01-2023
27604||355.76|01-01-2023
27605||201.18|01-01-2023
27613||177.53|01-01-2023
27614||459.69|01-01-2023
27618||339.49|01-01-2023
27630||394.56|01-01-2023
27648||54.21|01-01-2023
27656||385.53|01-01-2023
27685||515.59|01-01-2023
27750||372.21|01-01-2023
27752||550.91|01-01-2023
27760||354.05|01-01-2023
27762||493.58|01-01-2023
27767||338.01|01-01-2023
27780||330.31|01-01-2023
27781||459.94|01-01-2023
27786||331.82|01-01-2023
27788||437.53|01-01-2023
27808||354.35|01-01-2023
27810||483.04|01-01-2023
27816||338.58|01-01-2023
27818||494.65|01-01-2023
27824||351.59|01-01-2023
27825||549.09|01-01-2023
27830||412.2|01-01-2023
28001||102.15|01-01-2023
28002||149.51|01-01-2023
28003||275.58|01-01-2023
28008||324.39|01-01-2023
28010||230.57|01-01-2023
28011||307.21|01-01-2023
28020||408.11|01-01-2023
28022||360.83|01-01-2023
28024||338.71|01-01-2023
28035||395.91|01-01-2023
28039||373.33|01-01-2023
28043||287.45|01-01-2023
