SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
J9280||54.16||||
J9286||2706.61||||
J9293||55.11||||
J9294||1.97||||
J9296||9.69||||
J9297||1.12||||
J9298||190.5||||
J9299||31.6||||
J9301||74.15||||
J9303||158.69||||
J9304||52.95||||
J9305||5.62||||
J9306||15.95||||
J9307||299.13||||
J9308||71.26||||
J9309||129.96||||
J9312||77.68||||
J9313||22.07||||
J9314||11.0||||
J9317||34.93||||
J9319||29.77||||
J9323||4.69||||
J9324||79.9||||
J9325||69.96||||
J9330||30.75||||
J9331||113.74||||
J9332||32.12||||
J9340||227.26||||
J9345||29.36||||
J9347||135.56||||
J9348||609.17||||
J9349||13.78||||
J9350||637.19||||
J9351||0.94||||
J9352||355.36||||
J9353||48.14||||
J9354||40.04||||
J9355||78.08||||
J9358||27.75||||
J9359||206.41||||
J9360||3.88||||
J9370||8.49||||
J9381||36.95||||
J9390||8.2||||
J9400||7.09||||
Q0138||0.33||||
Q0139||0.33||||
Q0224||6583.5||||
Q2041||97827.38||||
Q2042||87242.09||||
Q2043||55512.78||||
Q2050||136.23||||
Q2053||89888.0||||
Q2054||99278.04||||
Q2055||83909.09||||
Q2056||84614.5||||
Q5103||10.66||||
Q5104||29.91||||
Q5107||26.6||||
Q5112||32.46||||
Q5113||62.63||||
Q5114||55.78||||
Q5115||33.7||||
Q5116||12.64||||
Q5117||19.34||||
Q5118||20.97||||
Q5119||19.25||||
Q5121||21.89||||
Q5123||40.37||||
Q5124||157.71||||
Q5126||57.72||||
Q5128||204.57||||
Q5129||61.24||||
S0039||11.82||||
